id,feature_type,DEPOSIT_NAME,longitude,latitude,geometry_name,geometry_type,STATE,OPERATING_STATUS,COMMODITY_NAMES,ENO,SYNONYMS,LONG_GDA94,LAT_GDA94,ACCURACY_M,COMMODITY_CODES,COMPANIES,COMPANY_WEBSITES,PROVINCES,GEOLOGIC_AGE,DEPOSIT_MODEL,LINKED_FILES
MineralDeposits.335621,Feature,Rehe's,144.4925,-36.6774,DEPOSIT_LOCATION,Point,VIC,historic mine,Gold,335621,Fosterville Project,144.4925,-36.6774,500.0,Au,"Crocodile Gold Corporation, Newmarket Gold Inc","http://www.crocgold.com/, http://www.newmarketgoldinc.com",Lachlan Orogen,,,N
MineralDeposits.335622,Feature,Chamellion,120.4951,-30.9845,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,335622,,120.4951,-30.9845,999.0,Au,Croesus Mining,http://www.croesus.com.au,Yilgarn Craton,,,N
MineralDeposits.335623,Feature,Blue Vein,119.758,-32.1461,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,335623,Mt Holland Gold Project,119.758,-32.1461,500.0,Au,Convergent Minerals Limited,http://www.convergentminerals.com/,Yilgarn Craton,Archean,"Environment: Metamorphic hydrothermal, Group: Orogenic, Type: Mesozonal orogenic gold",N
MineralDeposits.335624,Feature,Ethel,145.1982,-17.0089,DEPOSIT_LOCATION,Point,QLD,mineral deposit,Gold,335624,,145.1982,-17.0089,250.0,Au,Republic Gold Ltd.,http://www.republicgold.com.au,Mossman Orogen,,,N
MineralDeposits.335628,Feature,Byfield,150.7,-22.7969,DEPOSIT_LOCATION,Point,QLD,mineral deposit,"Rutile, Zircon, Ilmenite, Monazite, Mineral sands",335628,Bayfield,150.7,-22.7969,2000.0,"Rt, Zrn, Ilm, Mnz, Mnsd",RZM Pty Ltd,http://www.rzm.com.au,New England Orogen,,"Environment: Erosional, Group: Placer, Type: Heavy mineral sands",N
MineralDeposits.335631,Feature,Maroochydore,122.3141,-22.1991,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Copper, Cobalt",335631,,122.3141,-22.1991,1000.0,"Cu, Co",Cyprium Metals Ltd,https://cypriummetals.com/,"Paterson Orogen, Yeneena Basin",Proterozoic,"Environment: Basin hydrothermal, Group: Sediment-hosted, Type: Sediment-hosted copper ± Co",N
MineralDeposits.335634,Feature,Wilpinjong,149.885,-32.332,DEPOSIT_LOCATION,Point,NSW,operating mine,Coal - black,335634,,149.885,-32.332,999.0,Cbl,Peabody Energy Corp.,http://www.peabodyenergy.com/,Sydney Basin,,,N
MineralDeposits.335635,Feature,Bymount,148.6594,-25.5134,DEPOSIT_LOCATION,Point,QLD,mineral deposit,Coal - black,335635,,148.6594,-25.5134,999.0,Cbl,"Bunji Corporation Ltd, Baralaba Coal Company Limited",http://www.baralabacoal.com.au/,Surat Basin,Mesozoic,,N
MineralDeposits.335636,Feature,Pamelia HD6,119.5208,-23.227,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Iron ore, (Iron)",335636,East Angelas,119.5208,-23.227,999.0,"FeOre, (Fe)","Rio Tinto Limited, Hancock Prospecting Pty Ltd","http://www.riotinto.com.au/, http://www.hancockprospecting.com.au/",Pilbara Craton,,,N
MineralDeposits.335640,Feature,Grand Slam,121.7725,-31.325,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,335640,St Ives Project,121.7725,-31.325,500.0,Au,Gold Fields Limited,http://www.goldfields.co.za/,"Yilgarn Craton, Eastern Goldfields Province",Archean,,N
MineralDeposits.335641,Feature,Lord Nelson,119.5064,-28.1481,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,335641,Sandstone Project,119.5064,-28.1481,500.0,Au,Aurumin Limited,https://aurumin.com.au/,"Yilgarn Craton, Southern Cross Province",Archean,,N
MineralDeposits.334914,Feature,White Foil,121.2506,-30.7738,DEPOSIT_LOCATION,Point,WA,operating mine,Gold,334914,Mungari East Project,121.2506,-30.7738,500.0,Au,"Evolution Mining Limited, Weather Investments II S.ar.l, La Mancha Resources Inc","http://www.evolutionmining.com.au/, http://www.lamancha.ca","Yilgarn Craton, Eastern Goldfields Province, Kalgoorlie Gold Metallogenic Province",Archean,,N
MineralDeposits.335141,Feature,Peak Hill (Mn),118.605,-25.4572,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Manganese ore, (Manganese)",335141,"Millidie, Mt Padbury",118.605,-25.4572,500.0,"MnOre, (Mn)",Mineral Resources,http://www.mineralresources.com.au/mrl-mining/lithium.html,Bryah Basin,Cenozoic,,N
MineralDeposits.335154,Feature,Mount Dimer,119.8281,-30.3934,DEPOSIT_LOCATION,Point,WA,historic mine,"Gold, Silver",335154,,119.8281,-30.3934,999.0,"Au, Ag",Beacon Minerals Limited,http://www.beaconminerals.com/,"Yilgarn Craton, Southern Cross Province",Archean,,N
MineralDeposits.335155,Feature,Mount Hutton,138.302,-30.489,DEPOSIT_LOCATION,Point,SA,mineral deposit,"Magnesite, Magnesium, (Magnesia (magnesium oxide))",335155,SAMAG Project,138.302,-30.489,1000.0,"Mgs, Mg, (MgO)",Archer Exlporation Limited,http://www.archerexploration.com.au,Delamerian Orogen,Neoproterozoic,"Environment: Basin evaporative, Group: Evaporite, Type: Marine evaporite magnesite",N
MineralDeposits.335156,Feature,Tritton,146.7216,-31.3956,DEPOSIT_LOCATION,Point,NSW,operating mine,"Copper, (Gold, Silver, Cobalt)",335156,,146.7216,-31.3956,1000.0,"Cu, (Au, Ag, Co)","Aeris Resources Limited, Straits Resources Limited",http://www.straits.com.au/,"Lachlan Orogen, Lachlan Orogen, Girilambone Base Metal Metallogenic Province, Girilambone Zone",Paleozoic,"Environment: Volcanic basin hydrothermal, Group: Volcanogenic massive sulfide (VMS), Type: Mafic-siliciclastic VMS",N
MineralDeposits.335157,Feature,Golden Grove,116.9848,-28.7629,DEPOSIT_LOCATION,Point,WA,operating mine,"Copper, Zinc, Lead, Silver, Gold",335157,"Gossan Hill, Scuddles",116.9848,-28.7629,999.0,"Cu, Zn, Pb, Ag, Au",29Metals Ltd,http://www.29metals.com,"Yilgarn Craton, Murchison Province",Archean,,N
MineralDeposits.335164,Feature,Rywung,150.4677,-26.6786,DEPOSIT_LOCATION,Point,QLD,mineral deposit,Coal - black,335164,MDL 247,150.4677,-26.6786,250.0,Cbl,"Chandail Pty Ltd, Ecarlate Pty Ltd, Yanzhou Coal Mining Company Limited",http://www.yanzhoucoal.com.cn/en/node_121.htm,Surat Basin,Mesozoic,,N
MineralDeposits.335165,Feature,Weld Range,117.7014,-26.8295,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Iron ore, (Iron)",335165,"Beebyn W7 to W12, Madoonga W14, Wilgie Mia",117.7014,-26.8295,100.0,"FeOre, (Fe)","Mount Ridley Mines Ltd, Midwest Corporation Limited, Sinosteel Midwest Corporation","https://mtridleymines.com.au/, http://www.midwestcorp.com.au, http://www.sinosteelmidwest.com.au","Pilbara Craton, Yilgarn Craton, Weld Range PGE Metallogenic Province",,,N
MineralDeposits.335166,Feature,Ruth Well,116.8655,-20.8684,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Nickel, Copper, Cobalt, Palladium",335166,,116.8655,-20.8684,0.0,"Ni, Cu, Co, Pd",GreenTech Metals Ltd,https://greentechmetals.com/,"Pilbara Craton, Ruth Well Nickel Metallogenic Province",Proterozoic,"Environment: Magmatic, Group: Ultramafic and (or) mafic-layered intrusion, Type: U-M layered intrusion iron-titanium-vanadium",N
MineralDeposits.335169,Feature,South Slopeaway,149.8344,-22.9287,DEPOSIT_LOCATION,Point,QLD,mineral deposit,"Nickel, Cobalt",335169,,149.8344,-22.9287,999.0,"Ni, Co",Gladstone Pacific Nickel Ltd,http://www.gladstonepacific.com.au,New England Orogen,Cenozoic,,N
MineralDeposits.335172,Feature,Mount Freda,140.7379,-20.9786,DEPOSIT_LOCATION,Point,QLD,mineral deposit,"Cobalt, Gold",335172,,140.7379,-20.9786,999.0,"Co, Au",Tombola Gold Ltd,https://tombolagold.com/,Mount Isa Orogen,,,N
MineralDeposits.335173,Feature,Gunnedah,150.18,-31.0168,DEPOSIT_LOCATION,Point,NSW,closed,Coal - black,335173,,150.18,-31.0168,500.0,Cbl,Whitehaven Coal Limited,http://www.whitehavennews.com.au/,Gunnedah Basin,,,N
MineralDeposits.335175,Feature,Crossroads (Kanowna North West),121.4666,-30.5703,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,335175,,121.4666,-30.5703,500.0,Au,"Jackson Gold Limited, Jackson Minerals Limited, Northern Star Resources Limited","http://www.jacksongold.com.au, http://www.nsrltd.com/","Yilgarn Craton, Eastern Goldfields Province",Archean,,N
MineralDeposits.335176,Feature,Hail Creek West,148.2608,-21.4882,DEPOSIT_LOCATION,Point,QLD,mineral deposit,Coal - black,335176,Lake Elphinstone,148.2608,-21.4882,999.0,Cbl,"Glencore Plc, Marubeni Corporation, Nippon Steel Australia Pty Ltd, Rio Tinto Limited, Sumitomo Corporation","http://www.glencore.com/, http://www.marubeni.com, http://www.riotinto.com.au/, http://www.sumitomocorp.co.jp/english/, https://www.nipponsteel.com/",Bowen Basin,,,N
MineralDeposits.335177,Feature,Happy Jack - Coolgardie,121.1746,-30.9712,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,335177,Tindals Project,121.1746,-30.9712,500.0,Au,Focus Minerals Limited,http://www.focusminerals.com.au/,Yilgarn Craton,Archean,,N
MineralDeposits.335179,Feature,Italia-Argonaut,122.5802,-31.217,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,335179,"Aldiss Project, Italia/Argonaut",122.5802,-31.217,500.0,Au,Silver Lake Resources Limited,http://www.silverlakeresources.com.au/,Yilgarn Craton,Archean,,N
MineralDeposits.335180,Feature,Boyup Basin,116.2512,-33.7688,DEPOSIT_LOCATION,Point,WA,mineral deposit,Coal - black,335180,,116.2512,-33.7688,100.0,Cbl,Griffin Coal,http://www.griffincoal.com.au,Boyup Basin,,,N
MineralDeposits.335182,Feature,Willung,146.76,-38.257,DEPOSIT_LOCATION,Point,VIC,mineral deposit,Coal - brown,335182,,146.76,-38.257,999.0,Cbr,Department of Primary Industries,http://www.dpi.vic.gov.au,Gippsland Basin,Cenozoic,,N
MineralDeposits.335184,Feature,Mount Marion,121.4611,-31.0738,DEPOSIT_LOCATION,Point,WA,operating mine,"Lithium, Lithium oxide",335184,,121.4611,-31.0738,999.0,"Li, Li2O","Jiangxi Ganfeng Lithium Co. Ltd, Mineral Resources","http://www.ganfenglithium.com/about_en.html, http://www.mineralresources.com.au/mrl-mining/lithium.html","Yilgarn Craton, Kalgoorlie Terrane",,"Environment: Magmatic, Group: Pegmatite, Type: LCT pegmatite",N
MineralDeposits.335186,Feature,Niobe,117.2184,-27.7098,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Tantalum, Tantalum pentoxide, Lithium, Rubidium",335186,Dalgaranga-Niobe,117.2184,-27.7098,250.0,"Ta, Ta2O5, Li, Rb",Aldoro Resources Ltd,https://www.aldororesources.com/,"Yilgarn Craton, Murchison Domain (Youanmi Terrane)",,"Environment: Magmatic, Group: Pegmatite, Type: LCT pegmatite",N
MineralDeposits.335189,Feature,Jubilee - Granny Smith,122.4836,-29.042,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,335189,Granny Smith Project,122.4836,-29.042,500.0,Au,Gold Fields Limited,http://www.goldfields.co.za/,"Yilgarn Craton, Kurnalpi Terrane",Archean,"Environment: Metamorphic hydrothermal, Group: Orogenic, Type: Mesozonal orogenic gold",N
MineralDeposits.335190,Feature,Cylinder,143.0801,-34.1419,DEPOSIT_LOCATION,Point,NSW,mineral deposit,"Zircon, Rutile, Ilmenite, (Leucoxene)",335190,,143.0801,-34.1419,1000.0,"Zrn, Rt, Ilm, (Leu)",Tronox Limited,http://www.tronox.com,Murray Basin,,"Environment: Erosional, Group: Placer, Type: Heavy mineral sands",N
MineralDeposits.335191,Feature,Larkin Find,122.2577,-29.4663,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Nickel, Cobalt",335191,,122.2577,-29.4663,100.0,"Ni, Co",Solstice Minerals Ltd,https://solsticeminerals.com.au/,"Yilgarn Craton, Eastern Goldfields Province",Cenozoic,,N
MineralDeposits.335193,Feature,Cobia,119.3825,-27.0187,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,335193,Gidgee Project,119.3825,-27.0187,500.0,Au,Panoramic Resources Limited,http://www.panoramicresources.com/,Yilgarn Craton,Archean,,N
MineralDeposits.335196,Feature,Ambergate,115.3063,-33.7114,DEPOSIT_LOCATION,Point,WA,mineral deposit,,335196,,115.3063,-33.7114,2000.0,,Strategic Energy Resources,https://strategicenergy.com.au/,,,"Environment: Erosional, Group: Placer, Type: Heavy mineral sands",N
MineralDeposits.335197,Feature,Maidment,115.5176,-33.5596,DEPOSIT_LOCATION,Point,WA,historic mine,"Ilmenite, Zircon, Leucoxene, Rutile",335197,,115.5176,-33.5596,999.0,"Ilm, Zrn, Leu, Rt",Cable Sands (WA) Pty Ltd,http://www.cablesands.com.au,,,,N
MineralDeposits.335198,Feature,Windanya-Blue Dam,121.2538,-30.38,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Cobalt, Nickel",335198,,121.2538,-30.38,,"Co, Ni",Heron Resources Limited,https://www.heronresources.com.au/,,,,N
MineralDeposits.335199,Feature,Wilsons,119.4709,-27.1347,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,335199,Gidgee Project,119.4709,-27.1347,500.0,Au,"Horizon Gold Limited, Panoramic Resources Limited","http://www.horizongold.com.au, http://www.panoramicresources.com/",Yilgarn Craton,Archean,,N
MineralDeposits.335200,Feature,Willunga,148.459,-22.487,DEPOSIT_LOCATION,Point,QLD,mineral deposit,Coal - black,335200,includes Vermont East,148.459,-22.487,999.0,Cbl,"Macarthur Coal, Pembroke Resources Pty Ltd","http://www.macarthurcoal.com.au, http://www.pembrokeresources.com.au/",Bowen Basin,,,N
MineralDeposits.335201,Feature,Cardiff Borehole,151.651,-32.932,DEPOSIT_LOCATION,Point,NSW,closed,Coal - black,335201,,151.651,-32.932,999.0,Cbl,"JFE Holdings Inc, Marubeni Corporation, Glencore Plc","https://www.jfe-holdings.co.jp/en/, http://www.marubeni.com, http://www.glencore.com/",Sydney Basin,,,N
MineralDeposits.335202,Feature,Hillsborough,120.198,-33.6748,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Gold, Copper",335202,Great Southern Project,120.198,-33.6748,500.0,"Au, Cu","ACH Global Pty Ltd, Phillips River Mining NL, Silver Lake Resources Limited","http://www.achglobal.com.au, http://phillipsriver.com.au/, http://www.silverlakeresources.com.au/","Yilgarn Craton, Southern Cross Province",Archean,,N
MineralDeposits.335203,Feature,Laverton West,122.3759,-28.6325,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,335203,Central Laverton Project,122.3759,-28.6325,500.0,Au,Focus Minerals Limited,http://www.focusminerals.com.au/,"Yilgarn Craton, Eastern Goldfields Province",Archean,,N
MineralDeposits.335204,Feature,Mount Charlotte,121.4809,-30.7464,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,335204,Kalgoorlie Project,121.4809,-30.7464,500.0,Au,"Barrick Gold Corporation, Newmont Mining Corporation, Kalgoorlie Consolidated Gold Mines","http://www.barrick.com/, http://www.newmont.com/, http://www1.superpit.com.au/","Yilgarn Craton, Eastern Goldfields Province, Eastern Goldfields Superterrane, Kalgoorlie Gold Metallogenic Province, Kalgoorlie Terrane, Norseman-Wiluna Belt",Archean,"Environment: Metamorphic hydrothermal, Group: Orogenic, Type: Mesozonal orogenic gold",N
MineralDeposits.335207,Feature,Granite Castle,145.2789,-17.5571,DEPOSIT_LOCATION,Point,QLD,mineral deposit,"Gold, Silver",335207,,145.2789,-17.5571,250.0,"Au, Ag",Maroon Gold Pty Ltd,,Mossman Orogen,,"Environment: unknown, Group: unknown, Type: unknown",N
MineralDeposits.335208,Feature,Tiwi,130.83,-11.36,DEPOSIT_LOCATION,Point,NT,historic mine,"Zircon, Rutile, Ilmenite, Leucoxene",335208,,130.83,-11.36,100.0,"Zrn, Rt, Ilm, Leu","MZI Resources Limited, Matilda Minerals Ltd","http://www.mzi.com.au, http://www.matildaminerals.com",,,"Environment: Erosional, Group: Placer, Type: Heavy mineral sands",N
MineralDeposits.335209,Feature,Wilga,147.8834,-37.0037,DEPOSIT_LOCATION,Point,VIC,historic mine,"Copper, Zinc, (Gold, Silver, Lead)",335209,"Benambra, Stockman",147.8834,-37.0037,500.0,"Cu, Zn, (Au, Ag, Pb)",Aeris Resources Limited,,"Lachlan Orogen, Lachlan Orogen, Benambra Base Metal Metallogenic Province, Enano Province",,"Environment: Volcanic basin hydrothermal, Group: Volcanogenic massive sulfide (VMS), Type: Bimodal felsic VMS",N
MineralDeposits.335210,Feature,Dobroyde,147.6514,-34.7618,DEPOSIT_LOCATION,Point,NSW,mineral deposit,Gold,335210,"Junee Reefs, Junee Reefs Gold Project",147.6514,-34.7618,50.0,Au,New South Resources Limited,http://www.newsouthresources.com.au/,"Lachlan Orogen, Lachlan Orogen, Lachlan Orogen, Gidginbung Metallogenic Province",,"Environment: unknown, Group: unknown, Type: unknown",N
MineralDeposits.335211,Feature,Ellendale,124.858,-17.5632,DEPOSIT_LOCATION,Point,WA,closed,Diamond - undifferentiated,335211,"Ellendale 4, Ellendale 9",124.858,-17.5632,2000.0,Dmd,Gibb River Diamonds,http://www.gibbriverdiamonds.com/irm/content/default.aspx,"Canning Basin, Lennard Shelf",,"Environment: Magmatic, Group: Kimberlite, Type: Kimberlite diamond",N
MineralDeposits.335212,Feature,Karonie - Main Zone,122.56,-31.034,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,335212,Aldiss Project,122.56,-31.034,500.0,Au,Silver Lake Resources Limited,http://www.silverlakeresources.com.au/,"Yilgarn Craton, Eastern Goldfields Province, Kalgoorlie Gold Metallogenic Province",Archean,"Environment: Metamorphic hydrothermal, Group: Orogenic, Type: Mesozonal orogenic gold",N
MineralDeposits.335214,Feature,West Angelas,118.7883,-23.1885,DEPOSIT_LOCATION,Point,WA,operating mine,"Iron ore, Iron",335214,,118.7883,-23.1885,100.0,"FeOre, Fe",Rio Tinto Limited,http://www.riotinto.com.au/,Hamersley Basin,Archean,,N
MineralDeposits.335215,Feature,Edwards Find,119.3853,-31.5659,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,335215,Southern Cross Operations; Sunshine Reward,119.3853,-31.5659,500.0,Au,"Shandong Tianye Real Estate, China Hanking Holdings Limited","http://www.sdtianye.com, http://www.hankingmining.com/?lang=en","Yilgarn Craton, Bounty Gold Metallogenic Province, Southern Cross Province",Archean,,N
MineralDeposits.335217,Feature,Valhalla,139.369,-20.3861,DEPOSIT_LOCATION,Point,QLD,mineral deposit,"Uranium, (Uranium oxide)",335217,,139.369,-20.3861,2000.0,"U, (U3O8)",Paladin Energy Limited,http://www.paladinenergy.com.au/,"Mount Isa Orogen, Leichhardt River Fault Trough",Proterozoic,"Environment: Regional metasomatic, Group: Alkali-calcic, Type: Albitite-hosted uranium",N
MineralDeposits.335219,Feature,Butcher Well,122.3187,-29.2451,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,335219,Red October Project,122.3187,-29.2451,500.0,Au,"Northern Star Resources Limited, AngloGold Ashanti Limited","http://www.nsrltd.com/, http://www.anglogold.com/default.htm","Yilgarn Craton, Eastern Goldfields Province",Archean,,N
MineralDeposits.335220,Feature,Mulwarrie,120.5544,-29.9892,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,335220,,120.5544,-29.9892,50.0,Au,Gorilla Gold Mines Limited,https://gorillagold8.com/,"Yilgarn Craton, Kalgoorlie Gold Metallogenic Province",Archean,,N
MineralDeposits.335221,Feature,South Blackwater,148.75,-23.9469,DEPOSIT_LOCATION,Point,QLD,historic mine,Coal - black,335221,"Humboldt, Kenmare, Kennedy, Laleham No1, Terang, Togara",148.75,-23.9469,2000.0,Cbl,BMA,http://www.bmacoal.com,Bowen Basin,,,N
MineralDeposits.335224,Feature,Little Wonder Group,139.9962,-19.9356,DEPOSIT_LOCATION,Point,QLD,historic mine,Copper,335224,"Cosmopolitan, Little Wonder, Mussolini, Trump",139.9962,-19.9356,100.0,Cu,Matrix metals,http://www.matrixmetals.com.au,"Mount Isa Orogen, Kalkadoon-Leichhardt Belt",Proterozoic,,N
MineralDeposits.335232,Feature,Dawson South,150.0307,-24.8766,DEPOSIT_LOCATION,Point,QLD,mineral deposit,Coal - black,335232,Theodore North,150.0307,-24.8766,50.0,Cbl,Anglo Coal Australia Pty Ltd,http://www.anglocoal.com.au/,Bowen Basin,,,N
MineralDeposits.335234,Feature,Cawse Extended,121.146,-30.3684,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Cobalt, Nickel",335234,,121.146,-30.3684,2000.0,"Co, Ni",Wingstar Investments Pty Ltd,,"Yilgarn Craton, Eastern Goldfields Province",Cenozoic,,N
MineralDeposits.335235,Feature,Railway Flat,144.07,-18.529,DEPOSIT_LOCATION,Point,QLD,mineral deposit,"Zinc, Copper, Silver, Lead",335235,,144.07,-18.529,2000.0,"Zn, Cu, Ag, Pb",Copper Strike Limited,http://www.copperstrike.com.au,"Etheridge Province, Georgetown Block",Proterozoic,"Environment: Basin hydrothermal, Group: Sediment-hosted, Type: Siliciclastic-mafic zinc-lead",N
MineralDeposits.335237,Feature,Geko,120.9,-30.8641,DEPOSIT_LOCATION,Point,WA,operating mine,Gold,335237,,120.9,-30.8641,2000.0,Au,Beacon Minerals Limited,http://www.beaconminerals.com/,"Yilgarn Craton, Eastern Goldfields Province, Kalgoorlie Gold Metallogenic Province",,,N
MineralDeposits.335240,Feature,Kundana,121.2311,-30.7111,DEPOSIT_LOCATION,Point,WA,operating mine,Gold,335240,,121.2311,-30.7111,100.0,Au,"Evolution Mining Limited, Northern Star Resources Limited","http://www.evolutionmining.com.au/, http://www.nsrltd.com/","Yilgarn Craton, Eastern Goldfields Province, Kalgoorlie Gold Metallogenic Province",Archean,,N
MineralDeposits.335243,Feature,Cumnock,150.9986,-32.403,DEPOSIT_LOCATION,Point,NSW,closed,Coal - black,335243,Cumnock No1,150.9986,-32.403,999.0,Cbl,"Glencore Plc, Xstrata plc","http://www.glencore.com/, http://www.xstrata.com/",Sydney Basin,,,N
MineralDeposits.335244,Feature,Mystery,118.4319,-26.6901,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,335244,Yaloginda Project,118.4319,-26.6901,999.0,Au,Reed Resources Limited,http://www.reedresources.com/,Yilgarn Craton,Archean,,N
MineralDeposits.335246,Feature,Yangibana,116.1893,-23.8956,DEPOSIT_LOCATION,Point,WA,under development,"Rare earth oxides, (Neodymium, Dysprosium, Europium, Praseodymium, Neodymium(III) oxide, Dysprosium(III) oxide, Europium(III) oxide, Praseodymium(III) oxide)",335246,,116.1893,-23.8956,5.0,"REO, (Nd, Dy, Eu, Pr, Nd2O3, Dy2O3, Eu2O3, Pr2O3)",Hastings Rare Metals Limited,http://www.hastingsraremetals.com,,,"Environment: Magmatic, Group: Carbonatite, Type: Carbonatite REE",N
