Ticker,Short Name,Cntry Terrtry Of Dom,Sec Type,Market Cap,Revenue:Y,Tot Assets:Y,Number of Employees LF,ICB Sector Name,ICB Subsector Name,GICS Ind Name,GICS SubInd Name,BICS L3 Ind Nm,BICS L4 Sub Ind Nm,BICS L5 Seg Nm,BICS L6 Seg Nm
MGH AU Equity,MAAS GROUP HOLDI,AU,Common Stock,1.63B,1.04B,1.99B,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,--,--
003340 KF Equity,SK ECOPLANT CO L,KR,Common Stock,1.61B,10.36B,18.43B,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1835 JP Equity,TOTETSU KOGYO,JP,Common Stock,1.61B,1.61B,1.94B,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Railway & Subway Construction
603815 CH Equity,ANHUI GOURGEN -A,CN,Common Stock,1.61B,879.45M,2.25B,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,--,--
ORAS UH Equity,ORASCOM CONSTRUC,AE,Common Stock,1.59B,4.94B,6.42B,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,--,--
DBL IN Equity,DILIP BUILDCON L,IN,Common Stock,1.56B,1.93B,3.69B,24k,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,--
MIAHONA AB Equity,MIAHONA,SA,Common Stock,1.56B,155.64M,495.06M,--,"Gas, Water and Multi-utilities",Water,Water Utilities,Water Utilities,Engineering & Construction,Infrastructure Construction,Utility Line Construction,Water Utility Line Construction
GMRPUI IN Equity,GMR POWER AND UR,IN,Common Stock,1.52B,1.14B,3.18B,10,Electricity,Conventional Electricity,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,--,--
KGRB MK Equity,KELINGTON GROUP,MY,Common Stock,1.50B,422.21M,415.75M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,--,--
605289 CH Equity,SHANGHAI LUOMA-A,CN,Common Stock,1.50B,144.92M,495.64M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,--,--
300197 CH Equity,CECEP TECHAND -A,CN,Common Stock,1.46B,220.42M,5.94B,--,Waste and Disposal Services,Waste and Disposal Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,--,--
000090 CH Equity,SHENZHEN TAGEN-A,CN,Common Stock,1.46B,4.50B,14.15B,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Airport & Highway Const
COXG SM Equity,COX ABG GROUP SA,ES,Common Stock,1.45B,1.15B,2.32B,--,Electricity,Alternative Electricity,Independent Power and Renewable Electricity Producers,Renewable Electricity,Engineering & Construction,Infrastructure Construction,Utility Line Construction,--
LASITE* MM Equity,SITIOS LATINOAME,MX,Common Stock,1.45B,1.27B,9.10B,74,Telecommunications Equipment,Telecommunications Equipment,Diversified Telecommunication Services,Integrated Telecommunication Services,Engineering & Construction,Infrastructure Construction,Communication Infra Const,Comm & Transmission Const
SSM AU Equity,SERVICE STREAM L,AU,Common Stock,1.43B,2.33B,1.05B,5k,Telecommunications Service Providers,Telecommunications Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,Communication Infra Const,--
ETS AV Equity,EUROTELESITES AG,AT,Common Stock,1.43B,443.12M,3.45B,--,Telecommunications Equipment,Telecommunications Equipment,Diversified Telecommunication Services,Integrated Telecommunication Services,Engineering & Construction,Infrastructure Construction,Communication Infra Const,Comm & Transmission Const
060370 KS Equity,LS MARINE SOLUTI,KR,Common Stock,1.40B,144.84M,278.05M,--,Telecommunications Equipment,Telecommunications Equipment,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,Communication Infra Const,Cable Line Construction
036530 KS Equity,SNT HOLDINGS CO,KR,Common Stock,1.40B,2.02B,3.10B,--,Automobiles and Parts,Auto Parts,Automobile Components,Automotive Parts & Equipment,Engineering & Construction,Infrastructure Construction,Energy Infra Construction,--
CK TB Equity,CH KARNCHANG PCL,TH,Common Stock,1.38B,1.61B,5.32B,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,--,--
ALARK TI Equity,ALARKO HLDG,TR,Common Stock,1.37B,351.19M,4.73B,6k,Electricity,Alternative Electricity,Industrial Conglomerates,Industrial Conglomerates,Engineering & Construction,Infrastructure Construction,--,--
600939 CH Equity,CHONGQING CONS-A,CN,Common Stock,1.37B,5.75B,19.35B,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,--,--
PNCL IN Equity,PNC INFRATECH LT,IN,Common Stock,1.36B,1.23B,3.38B,6k,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,--,--
WELENT IN Equity,WELSPUN ENTERPRI,IN,Common Stock,1.31B,650.42M,1.13B,1k,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,--
002307 CH Equity,XINJIANG BEIXI-A,CN,Common Stock,1.27B,2.15B,12.49B,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Airport & Highway Const
GLDD US Equity,GREAT LAKES DRED,US,Common Stock,1.25B,1.16B,2.03B,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Maritime Construction
5911 JP Equity,YOKOGAWA BRIDGE,JP,Common Stock,1.24B,1.60B,2.31B,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Airport & Highway Const
SRG AU Equity,SRG GLOBAL LTD,AU,Common Stock,1.20B,1.32B,855.32M,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,--,--
YRM IM Equity,ROSETTI MARINO,IT,Common Stock,1.18B,951.15M,925.33M,1k,"Oil, Gas and Coal",Oil Equipment and Services,Energy Equipment & Services,Oil & Gas Equipment & Services,Engineering & Construction,Infrastructure Construction,Energy Infra Construction,Oil & Gas Infra Construction
601700 CH Equity,CHANGSHU FENGF-A,CN,Common Stock,1.15B,679.99M,1.77B,--,Industrial Metals and Mining,Iron and Steel,Electrical Equipment,Heavy Electrical Equipment,Engineering & Construction,Infrastructure Construction,Communication Infra Const,Comm & Transmission Const
002480 CH Equity,CHENGDU XINZHU-A,CN,Common Stock,1.14B,523.29M,3.30B,--,Construction and Materials,Building Materials: Other,Machinery,Construction Machinery & Heavy Transportation Equipment,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Railway & Subway Construction
1884 JP Equity,NIPPON ROAD CO,JP,Common Stock,1.13B,1.65B,1.68B,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Airport & Highway Const
737 HK Equity,SHENZHEN INVESTM,HK,Common Stock,1.12B,185.34M,2.84B,582,Industrial Transportation,Transportation Services,Transportation Infrastructure,Highways & Railtracks,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Airport & Highway Const
OHLA SM Equity,OBRASCON HUARTE,ES,Common Stock,1.12B,5.99B,5.98B,15k,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,--,--
HGINFRA IN Equity,HG INFRA ENGINEE,IN,Common Stock,1.12B,865.09M,1.64B,2k,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,--,--
601518 CH Equity,JILIN EXPRESS-A,CN,Common Stock,1.11B,312.82M,1.39B,--,Industrial Transportation,Transportation Services,Transportation Infrastructure,Highways & Railtracks,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Airport & Highway Const
MINF IN Equity,MAN INFRACONSTRU,IN,Common Stock,1.09B,200.10M,407.89M,270,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,--,--
6366 JP Equity,CHIYODA CORP,JP,Common Stock,1.06B,4.60B,4.93B,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,Energy Infra Construction,--
300712 CH Equity,FUJIAN YONGFU-A,CN,Common Stock,1.05B,429.97M,975.42M,--,Construction and Materials,Engineering and Contracting Services,Professional Services,Research & Consulting Services,Engineering & Construction,Infrastructure Construction,Energy Infra Construction,Power Plant Construction
ICOP IM Equity,ICOP SPA,IT,Common Stock,1.04B,173.79M,529.70M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,--
KNRC IN Equity,KNR CONSTRUCTION,IN,Common Stock,1.02B,583.61M,1.34B,3k,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,--,--
TXMRE IN Equity,TEXMACO RAIL & E,IN,Common Stock,1.01B,920.41M,906.08M,2k,Industrial Transportation,Railroad Equipment,Machinery,Construction Machinery & Heavy Transportation Equipment,Engineering & Construction,Infrastructure Construction,--,--
603357 CH Equity,ANHUI TRANSPOR-A,CN,Common Stock,987.46M,744.30M,1.55B,--,Construction and Materials,Engineering and Contracting Services,Professional Services,Research & Consulting Services,Engineering & Construction,Infrastructure Construction,--,--
002431 CH Equity,PALM ECO-TOWN -A,CN,Common Stock,961.46M,645.81M,4.04B,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,--,--
3703 TT Equity,CONTINENTAL,TW,Common Stock,956.61M,1.45B,4.31B,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,--,--
002586 CH Equity,ZHEJIANG RECLA-A,CN,Common Stock,940.76M,523.22M,1.68B,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,Utility Line Construction,Water Utility Line Construction
ASBL IN Equity,ASHOKA BUILDCON,IN,Common Stock,937.22M,1.63B,3.89B,2k,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,--
1976 JP Equity,MEISEI INDL CO,JP,Common Stock,924.62M,667.47M,946.88M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,Energy Infra Construction,Oil & Gas Infra Construction
300921 CH Equity,NOVA TECHNOLOG-A,CN,Common Stock,921.56M,126.73M,209.77M,--,Telecommunications Service Providers,Telecommunications Services,Diversified Telecommunication Services,Alternative Carriers,Engineering & Construction,Infrastructure Construction,Communication Infra Const,--
603689 CH Equity,ANHUI PROVINCE-A,CN,Common Stock,901.07M,1.22B,1.65B,--,Electricity,Conventional Electricity,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation,Engineering & Construction,Infrastructure Construction,Utility Line Construction,Gas Utility Line Construction
HCC IN Equity,HINDUSTAN CONST,IN,Common Stock,895.92M,1.02B,1.52B,910,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,--,--
5011 JP Equity,NICHIREKI GROUP,JP,Common Stock,887.97M,762.75M,1.20B,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Airport & Highway Const
1871 JP Equity,PS CONSTRUCTION,JP,Common Stock,886.20M,1.37B,1.40B,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,--
IDC VN Equity,IDICO CORP JSC,VN,Common Stock,883.30M,535.57M,1.19B,1k,General Industrials,Diversified Industrials,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,--,--
