Company_neo4j_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
comp_5967,-0.95457184,-0.31065768,-0.75128955,0.51858974,0.79300016,0.04331875,0.071200944,0.263303,-0.11785188,-0.12224367,0.095039494,0.3316029,-0.4884741,-1.9899592,0.0066697435,-0.392858
comp_5969,0.5153677,-0.15935078,-0.16634013,0.9506238,0.056754198,-0.8623917,-0.9537499,0.69597405,-0.73965114,1.0329833,-1.7160593,0.78170544,-0.6506283,0.88666826,0.38469484,-1.0560616
comp_5971,-1.0850623,1.2245741,0.7254185,-0.18853392,-0.78586596,0.52573603,0.01892684,-0.21451296,0.112685405,1.1084014,0.603367,-0.34537202,0.86728984,-0.4584256,-0.100400165,-0.36486104
comp_5976,-0.5866812,-0.22351627,0.78792894,-0.6341531,-0.22672762,-0.18634222,-0.07186175,-0.7937763,-0.3749286,-0.047531642,0.3793992,0.3168613,0.13481194,-0.64530617,0.07131705,-0.16088694
comp_5981,1.1912304,-0.24595964,-0.6150389,-0.36405027,-0.4923848,0.02430287,0.7307712,-0.40598887,-0.6455959,0.005286422,0.37382048,-0.039925363,0.22469608,-0.45900312,-0.36305827,-0.74641466
comp_5988,-0.11229597,-0.022480818,0.19630398,0.08761631,-0.1821418,0.36921856,0.48986682,0.3787171,-1.0602973,0.13587551,0.3527648,0.3713398,-0.109512895,-0.61697453,-0.23179112,0.097182386
comp_5989,-0.2015891,-0.046369314,0.40813982,0.36436778,0.2961677,-0.37102535,0.909918,0.57006085,-0.49972278,0.35166278,0.33092254,0.07760254,0.34384987,0.3910211,-0.11648533,-0.009447814
comp_5990,1.5323093,-0.37521017,-0.25628537,0.30903766,0.57608896,-0.9132339,-0.8353029,-0.5324024,-0.74800473,0.45048738,0.9613995,0.8858674,-0.11603768,0.56756973,-0.3481571,1.1352278
comp_5992,-0.59341395,0.68435055,-0.2596266,0.19977134,0.73136574,0.262473,1.0539348,-0.06650167,0.14705846,0.39504647,-0.48477092,1.2189434,0.6848102,0.27466,0.7020223,-0.74893665
comp_5996,-0.8333456,-0.4359124,0.8005347,0.42322448,-0.41445574,-0.19545206,0.5612399,-0.5432539,0.75051624,0.16147028,1.1416328,-0.44143397,-0.30444658,0.022789398,-0.105742775,0.021043984
comp_6003,0.26780692,0.3450293,-0.32508445,0.16379793,0.027181096,0.15345143,0.32831624,-0.008570734,-0.17638077,0.58433497,0.2106037,0.55632097,-0.079946965,-0.3274385,0.13756698,-0.025950033
comp_6006,0.10612195,0.26305,-0.049136944,-0.19775313,0.046061642,-0.0784811,0.608359,-0.77023786,-0.8001978,-0.38310868,-1.1064246,0.14712666,-0.62771344,-0.5395483,-0.18889198,-0.038381517
comp_6007,-0.3286766,-0.264932,-0.20386598,-0.11871982,0.0850132,-0.3944998,1.025012,0.9942111,0.23888525,-0.34906277,0.3383829,0.6389451,-1.0740182,-0.9781079,0.31470442,-0.11584902
comp_6013,0.2917373,-0.044705782,0.6787165,-0.15388127,0.03127049,-0.5709362,-0.7392538,-0.49835798,-0.73185825,0.61983836,-0.40492988,0.24090898,-0.2879418,0.0012315956,0.5485674,0.2561711
comp_6014,0.17539302,-0.048632592,0.6546684,-1.3000176,0.89338475,0.16805255,-2.1234698,0.7573649,-0.024075879,1.7939388,0.3086909,1.4779555,0.44297066,-0.1513925,-0.73693067,-0.30174598
comp_6020,-0.07323224,-0.025702588,-0.45763126,-0.91902566,0.7662071,-0.46480268,-0.3425,0.98378557,0.4064832,0.7017733,0.12697355,-0.37394795,-1.0011543,0.11176124,-0.16183533,-0.81356573
comp_6022,-0.76063794,0.49207446,0.65263724,-0.9494926,0.8042487,0.4197344,-0.6945757,0.6206365,0.28877088,-1.1453125,-0.7298167,1.2916275,-0.83795196,-0.79797155,-0.06299696,-0.5180413
comp_6028,0.29084432,0.49158424,-0.006230922,0.11236213,-0.24772134,0.6475254,0.7151566,-0.37396792,-0.3018828,-0.038055014,-0.44883043,0.3568542,-0.2636851,-0.4062214,-0.51762116,-0.14197768
comp_6030,-0.22404133,0.24936333,-0.012336449,-0.11666697,-0.54819834,0.26545691,0.53543794,-0.5320436,-0.26487792,0.2119202,-0.105098724,-0.60537535,-0.6194641,0.37879217,0.37196565,-0.12545556
comp_6032,0.2326496,-0.584864,0.45378712,0.047417395,-0.1809889,-0.5214787,0.35979596,-0.4035145,0.092032485,0.099671274,0.4048665,0.29840672,-0.06996373,-0.2259831,0.24585547,0.06125806
comp_6035,0.35871702,-0.5789004,-0.22195333,0.36357954,0.0053106113,-1.0494778,1.6600769,0.2800813,0.028853044,0.8160025,1.4320848,0.7800948,1.0375688,-0.27180156,0.013692025,0.57769364
comp_6040,-0.6823495,-1.049274,0.39855656,-0.5993563,-0.17423248,-0.60318536,0.53123987,0.1404613,-0.22897638,0.09738402,0.5729122,1.2088869,0.37047258,0.37604553,-0.40260488,0.016531313
comp_6041,-0.31402105,-0.14752015,-0.37915522,-0.15836282,-0.08855691,0.05501105,0.06900134,-0.15663818,-1.0785391,0.62643516,-0.073104106,0.5522461,-0.2161998,-0.08527695,0.52061063,0.23800154
comp_6044,0.009851469,0.59486735,-0.75886315,-0.18526222,-0.56521374,0.13681394,-0.6988102,-0.7434773,-0.023417419,0.67830956,0.3680892,0.5160294,-0.012288176,-0.677988,-0.4975438,-0.58645946
comp_6052,0.25004485,0.22392382,-0.31440303,-0.44826654,0.23029684,-0.52738345,-0.64693904,-0.421801,0.17275962,0.9508934,0.30168477,0.62177634,-0.17432843,0.21563123,0.41087845,-0.18214764
comp_6061,-0.397887,-0.18123272,0.20142563,0.9561595,0.8038784,-0.33828196,0.72405,-1.0869341,0.49305972,-0.82319516,-0.37073165,0.3001283,-0.99635494,0.07502842,-0.014361721,-0.40734935
comp_6064,0.19562954,-0.7549279,0.77487236,0.7390863,1.0336996,-0.52947193,0.42658398,0.030521827,0.07170918,-0.28530586,0.32494384,-0.3528021,-0.80188966,0.6665062,-0.36569396,0.25944766
comp_6070,0.013429756,0.98298186,0.09370135,-0.5940727,0.74019253,-0.36108088,-0.20531768,0.6421054,-0.4692266,-0.07620874,-0.7291246,0.37839538,-0.19039884,0.04997268,0.63055664,-0.25611603
comp_6072,-0.09516938,0.16917868,-0.0679995,0.42572957,-0.48543912,0.19863084,1.0785363,0.5833397,-0.18322195,-0.33142537,-0.055579897,0.58460855,-0.22616811,-0.6421899,-0.25817305,-0.15899731
comp_6073,0.035330717,-0.07550771,-1.0589961,-0.98953336,0.57034844,-0.23916826,-0.06306613,-0.20707144,0.017543416,0.5565185,0.046575785,0.65779996,-1.028919,-0.8156549,0.85962826,0.34185013
comp_6074,-0.0033522425,-0.17385475,0.074214414,-0.20361489,0.09453264,0.84751916,-0.5683472,-0.359012,0.09994225,0.37185794,-0.37987694,0.048238456,0.04290969,0.8965511,0.19975242,-0.19587712
comp_6075,0.048671577,-0.54438263,0.45358196,-0.26721653,-0.28764874,-0.26653007,0.38223153,-0.52207595,-0.09579816,0.70991653,-0.319459,0.83330166,-0.0083280895,0.35397804,0.23051223,-0.09304125
comp_6077,0.48368213,-0.8761958,0.13434151,-0.5019167,-0.5622356,-0.74497,0.16271046,-0.1949559,-0.25782463,0.7878371,0.68028796,-0.89643943,-0.60602844,0.40122926,0.036047306,-0.1928477
comp_6091,-1.1057016,-0.42272124,0.2528803,0.018573338,0.046883084,0.14320695,-0.00051807717,0.2913509,-0.60239613,-0.22534119,0.12843993,0.036658987,-0.4253852,0.27241713,0.7011222,0.036708415
comp_6105,-1.0332056,0.27336067,1.5197539,-0.9882901,0.75648004,-0.33583838,1.5667078,-1.3599379,0.70249045,1.3001053,-0.20923898,-0.69896674,0.25794262,-0.74204606,-0.2363696,0.21840608
comp_6106,-0.16154975,0.47401494,-0.09473346,-0.8396379,-0.4460814,-0.35879564,-0.2424568,-0.4438124,0.4380798,0.73309505,0.9884972,0.47068822,0.12543266,-0.43620363,0.2844545,-0.22398493
comp_6109,0.835806,0.70524305,0.8733217,0.2046307,0.5660558,0.03032228,-0.4581171,-0.109399475,-0.2847794,-0.20831105,-0.38323703,0.95956117,0.0357137,-0.11168103,0.74928296,-0.039856482
comp_6112,-1.0540539,0.28093612,-0.34391645,-0.31529447,-0.23704123,0.443423,-0.12222671,-0.23452139,0.22881417,-0.34199634,-0.5180477,1.1125612,-0.9034892,-0.5187016,-0.58753425,0.66360104
comp_6114,-0.22595501,0.9047378,0.5518272,-0.13902865,-1.3031696,-0.20601548,1.1518502,1.3470159,-0.3736134,0.7921243,-1.0123286,-1.0044953,-0.83610106,0.3217351,1.128902,1.2432415
comp_6115,0.47553524,-0.5189892,1.3617972,0.0046344153,-0.3341317,-0.8917998,0.33098346,-0.08947305,0.22253518,-0.3768844,0.18751122,0.21805787,-0.95475864,0.22613247,0.6833043,-0.21632886
comp_6119,0.7053367,0.8959323,-0.3288846,-0.35051584,0.074190736,-0.30561405,0.06922698,0.29400548,-0.10911661,0.16000041,0.6055341,1.4478865,0.16748436,-0.4561757,0.3099167,-0.4095176
comp_6121,1.1631308,-0.56002486,-0.26029396,-0.31257486,0.18786481,0.0021328225,1.1429261,1.3072299,-0.19511151,0.72865134,-0.19821002,0.6039266,-0.5622692,0.69172484,0.016141295,0.075843826
comp_6122,-0.033989914,0.69650155,-0.6644216,0.01568128,-0.0050791595,-0.004109941,1.3890136,0.3037773,0.3972,-0.582761,-0.3280492,1.0580634,-0.87782854,0.5314355,1.3662949,-0.20909879
comp_6127,0.22253986,0.6577338,0.19902462,0.6461783,0.20901616,-1.0954924,0.032875665,-0.48895752,0.34473965,0.21028723,0.6778983,0.53297496,0.28223172,-0.40729445,0.595548,-0.33585238
comp_6141,-0.16750543,-1.3489237,-0.2375773,-0.69612277,-0.3967433,-0.35334957,-0.22805803,-0.117663115,-0.19922721,-0.0793596,0.06348408,0.8634382,-0.4530103,-0.14712906,-0.742583,-0.24337551
comp_6148,0.16771924,0.22530189,1.8281893,0.3462805,-0.5415913,-0.9882024,-1.9603002,0.4035365,1.1329266,-0.18983722,-0.045805186,1.7425084,-0.28352988,0.12755148,0.55157214,-0.35712522
comp_6149,0.14402483,0.5911967,0.3104078,0.07029198,0.7092182,0.52854335,0.59878254,0.429035,0.44694838,-0.15369986,0.86474323,0.33747473,-1.1490096,-0.8791226,0.14677714,0.75847644
comp_6153,0.25599235,1.0956359,-0.40084097,0.31135237,-1.5269104,-0.13135292,-0.36884144,-1.5700375,-0.36427495,-0.060260337,0.03743198,-0.9409149,0.06357944,1.4122297,0.8856553,-0.014396806
comp_6158,0.008743679,0.115432814,0.6136397,0.35440648,0.036935244,-0.9556623,0.077649176,0.57660306,-0.5964136,-0.35547024,0.3969794,0.8360202,0.10246925,-0.8155111,-0.08897269,-0.027441753
comp_6168,-0.0034471182,0.29996702,0.59375995,0.09504558,1.0861018,0.07277769,0.21745312,0.9471424,0.062979765,0.93135816,0.5259574,0.656573,-0.14922805,0.84235525,-0.259956,0.6325286
comp_6180,-0.09251234,-1.5058287,0.5843946,1.077487,-1.0759038,-0.7423966,0.34557906,-0.8431732,-1.0732046,1.136211,0.49729717,-0.51720697,-0.14176323,-1.2844608,-0.22608373,0.017512936
comp_6198,0.037882198,0.67120284,0.074883185,0.11853016,-0.23449095,-0.877434,0.11367059,-0.616983,-0.7061352,-0.9518707,-0.10073576,-0.4390932,0.4036881,-0.11690375,0.55845314,-0.7069705
comp_6203,0.9709775,0.01355651,-0.7878776,-0.430866,0.7260593,-0.6129447,0.052347004,0.2783334,-0.54538894,0.87021863,0.1193006,0.6609352,-0.9055937,-0.25255594,0.12580964,0.26926076
comp_6211,-0.3444051,0.20258223,0.62279695,-0.6493148,0.96614057,-0.594878,-0.1667123,0.2049687,-0.30483004,0.8474783,0.4677424,0.16560055,-0.123649105,-0.49042934,0.62051815,0.4720149
comp_6224,0.5933957,0.76966745,-0.26520312,0.21499582,0.5513185,-0.0064314483,-0.24762985,-0.22839545,-0.1257496,0.66169643,0.14624614,-0.8743915,-0.47610623,0.6418322,0.8275214,0.0307919
comp_6230,-1.0487236,0.11127251,-0.49310565,0.23588786,-0.34119174,-0.051570803,-0.16036071,-0.35939664,-0.14185058,0.5709144,0.2905898,0.34361756,-0.56771076,-0.40202567,0.3803167,0.5142964
comp_6236,0.1187259,-0.05847438,0.36301535,-0.6513895,-1.0360152,-0.15557829,0.5639132,-0.3017011,0.8414991,0.592997,0.66350234,0.30660182,-0.6845222,-0.19960086,0.100900516,-0.012603929
comp_6238,-0.11261215,1.2396208,-0.14049393,0.081956275,0.09780663,-0.23945244,-0.011395044,0.5863477,0.26396164,0.35034886,-0.32516834,-0.2041663,-1.524768,-0.32251203,0.15434894,-0.029876526
comp_6241,-0.18384236,0.7588998,0.07114836,0.7291891,-0.07920286,-0.06989256,0.4253845,-0.12071979,0.95041996,-0.2320521,0.73103625,0.32544288,-0.19411826,0.08667424,0.3499503,-0.6117113
comp_6242,-0.61910963,-0.36902604,-0.19504455,0.83895236,-0.05428312,0.22931151,0.3072465,0.08757241,-0.71080375,0.08758098,-0.25173813,0.592903,-0.003415885,0.61851984,-0.53378034,-0.44732267
comp_6243,-0.7609119,-0.11929244,-0.15131602,0.8043327,-0.20659122,-0.98721176,-0.4617428,-0.57971585,0.106376335,0.9638628,-0.2159657,0.15206228,-0.97218204,-0.52430856,0.088622645,-0.31587616
comp_6247,0.59702617,1.514128,0.24539626,-0.65129083,0.32967967,1.0024081,1.9046284,0.5960539,0.060402997,-0.3668541,-0.44545075,1.110119,-0.26692277,-1.1195811,0.9526092,-0.20641372
comp_6255,0.13046281,0.73298025,-0.2690311,-0.27663523,-0.15556069,-0.8250879,0.5158136,0.79273546,-0.0009143364,-0.47178096,0.5740477,1.9795153,-0.5297707,-0.8254577,0.34490943,1.2646627
comp_6258,0.52455544,0.7810608,0.41567153,0.3820682,0.9946514,-1.5848563,-0.88099957,0.35994896,0.43728748,-0.49651688,0.87788504,0.18573432,-0.29674414,0.18700187,0.2647123,-0.20162037
comp_6259,-1.108233,0.549738,0.32266903,-0.055612978,-0.8424891,-0.16458778,-0.38757518,-0.27785304,-1.163194,-0.98938257,-0.011069522,0.19128798,-0.18727203,-0.4486944,-0.5518371,-0.006500672
comp_6263,-0.4274958,0.33758292,-0.4199553,-0.4490954,1.6123976,-0.28226662,0.5519655,-0.035941884,-0.55988705,-0.066923045,-0.011184972,-0.38480896,0.06858456,1.7743021,0.2771638,0.053046256
comp_6265,-0.13491654,-0.27585742,-0.35405564,-0.33632866,0.41403598,-0.88111985,0.095350094,0.396855,-1.1467674,0.3069067,0.75110674,-1.3367926,-0.942713,0.29299426,-0.04852289,0.67098135
comp_6269,-0.6451328,1.2411914,0.19816583,0.5759267,-0.6144757,-0.37325078,0.13798279,-0.80303615,0.091260225,0.03607379,-0.51879597,0.34221092,-0.79890776,-1.297394,0.26458868,0.62952083
comp_6272,-0.53737634,0.60899115,-0.24920204,-0.32692465,-0.57271165,-0.4097811,-1.2619498,0.9437526,-0.5314228,1.2055656,-0.24037147,-0.58568376,-0.5376294,-0.25716615,0.5017496,-1.2166783
comp_6273,-0.06339872,0.47829512,0.22492883,-0.17242111,-0.66815084,0.42278022,0.4028548,-0.46021834,0.4524052,-0.16082193,0.58604306,0.58734316,-0.6470911,0.18853715,-0.14265582,0.34826598
comp_6277,-0.27954897,-0.24594729,0.5109648,-0.70528656,-0.32263243,-0.06421684,0.27878496,-0.07126661,-1.2046728,0.41794717,0.13157484,0.7813686,0.9693162,-1.0988777,0.5639763,-0.78099513
comp_6280,0.58973336,-0.7082736,0.56134355,0.2504121,-0.07194723,-0.54364765,-0.2901402,-0.69141054,-1.0342586,-0.15659331,0.06448959,0.4928659,0.12165863,0.5852636,0.4594545,-0.1332967
comp_6416,-0.042039644,0.34483206,0.0796204,0.26147908,0.64489657,-0.44462818,-0.21490029,-0.4187935,-0.0058388235,0.0962557,0.35910183,0.31061167,-0.32580546,0.5856511,0.16972297,-0.5396651
comp_6422,-0.6280249,1.2231098,0.34240118,-0.83040494,0.159592,-0.5020034,0.4184885,-0.36192253,-0.29318172,0.46836233,0.0061356425,-0.36780226,0.93810016,-0.056997944,-0.7400657,-0.48425484
comp_6445,-0.15172136,-0.21667612,0.44628862,0.49195355,-0.24117266,-0.6308039,-0.12804675,0.0346449,0.20969437,0.04817228,0.7155612,0.38715562,-0.4709872,-0.4362821,0.46609846,-0.038628668
comp_6452,0.05815588,-0.3945496,-0.2169036,-0.2685498,0.10353817,-0.711366,0.8361297,0.07890732,1.0234232,0.3917399,0.6256591,0.4532347,-0.8702238,-0.61901706,0.4010695,-0.63415045
comp_6498,0.40373582,0.26418835,-0.14062895,0.7091289,-0.60355467,-0.6401216,-0.16664949,0.48005584,0.46976355,0.36755472,1.1191064,0.9612375,0.46134725,-0.2514636,0.36343926,-0.8783321
comp_6505,-0.055626947,-0.18032818,0.302046,0.3265561,-0.72621644,0.78804904,0.53210884,0.6702472,0.32226092,0.8207044,0.99543834,1.3334483,-0.05005834,-0.013754733,0.33947587,-0.47479135
comp_6524,-1.1973542,-0.40428358,-0.3076613,0.2948836,0.21079029,1.2611339,-0.40329415,0.44074547,-0.3314234,1.2618169,0.16070071,0.40564984,-0.5318233,0.65249586,0.32862544,0.13705888
comp_6525,-0.49521488,0.43938243,-0.123674266,-0.5043583,-0.48607382,0.3172569,0.39660218,-0.41318825,-0.13629436,-0.8364555,0.74535877,0.036748774,0.07915099,0.7198387,-0.05719219,-0.65961367
comp_6529,0.016181577,0.28488165,0.12601918,0.20230009,-0.95881176,0.46107662,0.37694326,0.031342115,-0.99667346,0.17329259,0.79397124,0.53892803,-0.0010217978,0.26251394,-0.38501623,0.18798314
comp_6538,-0.5194389,0.5077142,-0.1742234,0.21579167,0.6540728,-1.107304,-0.72200316,0.7143629,-0.5020703,-0.55123603,-0.5478751,1.2737212,-0.7712695,-0.14910395,0.6656747,-0.3167235
comp_6541,0.10849638,0.4649971,-0.33386943,-0.23200226,-0.40541267,-0.31464535,0.37396306,0.15598024,0.31393674,0.39132753,-0.5856079,1.2006515,-0.37755278,0.61133635,-0.24294215,-0.614708
comp_6557,0.5624017,0.8993165,0.3241706,0.33886465,0.2923042,-0.44300354,-0.5808333,-0.50566554,-0.04818577,0.38599038,-0.13412547,0.85768896,0.27332926,0.7024195,0.13504642,-0.1484174
comp_6573,-0.081014186,-0.6936657,-0.9428252,-0.795574,0.02080129,-1.2884626,0.45558992,0.69975746,-0.56302583,0.28884664,0.37746012,0.51605654,-0.59202343,0.5605116,-0.24327685,0.0412609
comp_6594,-0.3149769,0.23252568,-0.5306949,0.20640683,1.5718268,-0.41753048,0.22026686,-0.3902571,-1.3458158,0.23723176,0.47308254,0.27003846,1.3936334,0.1333093,-0.47827962,-0.24305241
comp_6615,0.0026437915,-0.06553417,-0.17210032,0.40769565,0.48840913,-0.42644757,-0.36688337,-0.020248488,-0.76379406,0.124852836,0.19912533,-0.06245017,-0.17471309,0.024398101,0.00619875,-0.18691722
comp_6663,-0.6536571,-0.26780793,0.26658309,0.32412916,0.3936227,-0.82351786,0.7802313,-0.048538655,0.031605516,-0.6703794,-1.1506585,0.675304,-0.7531292,0.28709552,0.4901858,-0.65018266
comp_6679,-0.7815999,0.04289435,0.37933755,0.43644437,0.09432547,-0.87747484,0.038294293,-0.23386507,-0.33929923,0.4164478,-0.7872833,0.84592175,-0.7070239,0.6196464,-0.2940412,-0.034483563
comp_6701,0.88605326,-0.43840706,-0.32526916,-0.3173897,-0.88602203,-0.120411575,0.7450929,0.33397594,-0.33834627,0.5276929,0.2683097,-0.039425932,-0.0870327,0.26465398,0.22803678,-1.1419233
comp_6717,-0.6977784,0.43673947,0.30717626,0.02106442,0.6806517,-0.5162855,0.698021,-0.30446714,0.8521411,0.60965204,1.1012934,0.632636,0.23539148,-0.41763794,-0.1461738,0.43721372
comp_6735,0.25680327,-0.8617389,1.1318761,0.24168076,0.13129708,-0.087069385,0.83938843,0.9332726,-0.013081214,0.7217744,-1.2636842,-0.2714303,-0.717096,0.95782316,0.3689461,-1.4645134
comp_6766,0.51990396,-0.12813425,0.6590017,0.1732935,-0.46427143,1.9145619,0.34474796,0.33531824,-0.6135538,-0.77622145,0.7638077,0.17324269,-0.5241318,0.2965003,0.0035739224,0.2880792
comp_6813,0.7867083,0.64027005,0.24378356,1.651182,-0.15768483,-0.40215388,-0.09329171,-0.54407895,-0.87680924,0.44525638,0.16678591,0.0043342058,0.3248,0.7148885,0.83908564,-0.026430268
comp_7509,-0.19147407,-0.41712913,-0.040033076,0.6425094,0.17720406,-1.0727457,0.30720374,0.22305073,-0.5167703,-0.28042194,0.9578465,-0.498966,0.1863094,-0.6375019,0.057458434,-0.21132684
comp_8201,0.34859,0.46765193,-0.45286193,-0.0068669263,0.13175543,-0.1266849,-0.42731026,0.15232764,-1.1306937,0.56021637,-0.40274024,0.0143148955,-0.4293259,0.3257937,-0.23443781,0.10002523
comp_8202,-0.19946328,0.23257212,0.025045602,-1.1115152,0.91122013,-0.61445886,-0.14657542,0.38368785,-0.5715323,0.7931651,-0.30278265,0.33580276,-0.6192499,0.014391009,-0.38922527,0.020482555
comp_8206,-0.734376,0.40776357,0.3895871,0.82706064,-0.28023818,0.25579435,0.30240136,0.22736444,-1.7551947,-0.8692343,0.13544329,0.28203917,0.079612024,-1.3101894,-0.4589136,-0.08090318
comp_8208,-0.18394898,0.7286865,-0.22793676,-0.2050781,0.7404655,0.2856636,0.27923715,0.29091716,-0.14115313,0.88710475,0.80297166,0.270489,0.27558082,0.3160976,-0.011487105,0.011391232
comp_8239,0.15113373,-0.3065339,-0.041074745,-0.3259466,-0.10427578,0.5143384,0.008543131,-0.09901675,0.30593327,0.77574176,0.16256183,0.5485248,-0.13899706,0.29243943,-0.024281612,-0.87350523
comp_8347,-0.5007614,0.9241288,-1.4359626,0.8552692,-0.62412727,0.37379318,-0.5069171,-0.27707794,0.46128762,0.2322508,1.2326307,0.49267137,-0.7047292,-1.5776527,-0.26067093,-0.36506456
comp_8746,-0.3255401,-0.21629222,-0.9734275,0.31681696,-0.92857623,0.48159012,0.96208096,-0.6323928,-0.14025857,0.6818937,0.9938706,0.17355312,-0.4249957,0.2028592,0.07851139,-0.23470442
comp_8782,-0.14697321,-0.5967722,-0.2705406,-0.037350915,0.21323298,0.98639446,0.89798397,-1.4131854,-0.7169814,0.1945757,2.1817188,0.5171508,1.2614707,0.27802736,-0.37805545,0.3840974
comp_10317,-0.58313,-0.0998637,-0.7003911,0.25895563,0.6498314,-0.14973232,0.8131661,-1.3687599,-0.18557692,1.1143512,0.290846,0.25705215,-0.7142063,0.8137279,-0.071713515,0.3269825
comp_10325,-1.0102866,0.86571646,-0.57055765,-0.71152806,-0.8557178,0.22950612,0.1669132,0.23042507,0.7664499,0.40647292,-0.4385768,-0.5475505,-1.0703874,-0.112069905,-0.22001757,-0.20166677
comp_10334,-0.37783122,-0.91231054,0.24235134,-0.18341537,-0.14559528,-0.8333087,0.64803904,0.367836,0.6406479,0.052678823,0.7421285,0.24499531,-0.4668263,0.7963534,1.1761562,-1.0709355
comp_10353,-0.035929073,0.6345474,0.40611696,-0.48684007,-0.9001437,-0.9906405,-1.2774668,-0.91139007,-0.4479873,-0.83111686,-0.7335219,-0.30375588,-0.45835727,-0.2975127,1.0124588,-0.23748717
comp_10382,1.3635172,0.719103,0.02210246,-1.0653758,-0.39970252,1.6641579,0.26028353,0.047293592,-1.0383818,0.39920118,0.7047305,0.17861684,-1.0321156,-0.4805973,0.7474011,0.38706103
comp_10394,-0.23423369,0.30886814,0.162263,-0.03774425,0.14163294,0.8301541,0.36094162,0.22350927,-0.7921131,0.8965956,-0.2114358,0.14357495,-0.8385518,-0.5257379,-0.06680874,0.015810007
comp_10432,-0.4968933,1.0267105,0.23449712,0.4953382,0.15063892,-0.30277756,-0.9490902,0.18500413,-0.24454378,0.07969823,0.6321966,0.084568754,-0.9379941,-0.086894214,0.20646359,-0.16600369
comp_10458,0.55727315,0.23992306,-0.035962667,-0.7076485,-0.17126766,-0.9995004,0.13922079,-0.9816874,-0.5606407,0.38983774,0.10876904,1.3374354,-0.06220998,0.40856683,0.1178504,-0.191696
comp_10463,0.7014255,0.58532655,-0.813453,0.7430823,0.8696222,-0.23597209,-0.14643078,0.38865656,-0.5521985,0.7397299,0.24026813,1.0534086,-0.35939732,-0.8408506,-1.0784398,0.005763579
comp_10805,0.35045657,0.4437685,1.0755733,0.21798398,0.5861038,-0.76804066,0.7044487,0.7184453,-1.136967,-0.51365507,0.24114019,0.5500585,0.49304622,0.11012027,-0.35764682,-0.07795683
comp_11588,-1.0556885,-0.47609103,-0.15061326,-0.65359867,-1.0465213,0.11912071,0.55265325,-0.106374696,0.49405587,1.0093921,0.33892405,-0.679138,-0.4968559,1.344488,-0.21612628,-2.3029945
comp_11617,0.26493788,-0.5918425,-0.23124082,-0.4491842,0.05970745,0.071024746,0.88196415,0.19882174,-0.46279138,0.2657593,-0.013586256,-0.0053092116,-0.21628597,-0.15263443,-0.51541394,-0.8692941
comp_12188,-1.2711054,0.0152975,-0.4095705,0.17474093,-0.17063443,-0.072704054,-0.7347024,-0.25606605,-0.99921227,0.5006401,-0.13414232,0.33435538,0.2845958,0.37321958,0.17440754,-0.72900444
comp_12244,0.28636017,0.04332463,0.763426,0.4903349,0.11561797,-0.48520318,0.4778602,0.50640047,0.2153593,-0.9794114,0.8729993,0.6649954,-0.29356703,0.41040656,-0.9690326,0.5184832
comp_12253,0.14805743,0.28555176,0.5864023,-0.35692772,-1.1185228,0.27296934,-0.49750394,-0.042384822,-0.34912413,0.50538987,-1.066473,0.1344551,-0.5291917,0.5543286,-0.31811664,-0.6069799
comp_13655,-0.9200013,0.44259113,0.2597164,0.61630946,0.6697755,0.027107656,0.352949,0.12189252,-0.02882307,-0.45819175,0.23059964,0.37156063,-0.08228977,0.6601815,-0.60930085,0.97932357
comp_13880,0.69082326,-0.6717102,0.05053309,2.0412123,0.47581524,-0.23849888,0.86111176,-0.29471463,-0.43980378,0.22422668,0.5571195,0.2260373,-0.5674324,0.65736747,-0.30336085,0.240346
comp_16246,-0.30825147,0.2794889,1.3258246,-0.09167235,0.81924707,0.056101955,0.16321175,-0.26092723,-1.3492769,0.7328582,-0.26447302,0.019899944,0.32324025,0.26390958,-0.62252724,0.039215878
comp_17117,0.8257362,1.1166906,-0.34669462,-0.30291736,0.13925862,0.04958909,-1.0512469,-0.5745066,-0.80999273,0.3735961,1.1672462,1.2792927,0.28021628,-0.054318704,0.6042697,0.120250426
comp_17118,-0.03516277,0.4661641,-0.070658155,-0.570595,-2.5783782,-0.011104246,-0.09769399,-0.17619234,-0.5323005,1.3818086,0.6881412,0.47209606,0.1615616,0.2484399,-0.5960124,0.37461787
comp_17264,-0.9847728,0.87882406,0.237331,-0.91030043,0.15809333,0.23076877,0.5227425,-0.37823832,0.017133588,0.6200687,0.59260434,0.55872124,-0.34793508,0.24481398,-0.020712914,0.15203984
comp_17308,-0.4300552,-0.4761011,1.2716231,0.011485778,0.17539349,-0.33943036,-0.030634202,-0.42475566,-1.0873598,0.42480943,-1.1879126,0.23273215,-1.1991808,-0.01849221,0.74424297,-0.46017802
comp_17315,-0.07237985,-0.46726647,1.2720746,0.5111097,-0.72430724,-1.1486503,0.65760547,0.5170811,-1.3183167,0.15709236,-0.31302753,0.63223344,-1.0930727,1.2272025,0.94934213,1.1281767
comp_17344,0.012401588,0.06119827,0.37035525,0.35965124,0.343256,0.5926526,-0.2613178,-0.227433,0.028449494,0.7871746,0.6470888,0.6391972,0.022686424,0.19829383,-0.15790217,-0.68821716
