NODE_neo4j_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
64,-0.35207617,-1.1931978,-1.1013091,-0.57171816,0.8129756,-0.18497953,0.67409986,-0.28820038,-0.533175,-2.2539358,0.4468395,-2.8326128,3.0148733,0.24094102,-2.2985568,0.984524,0.17033234,0.29239663,-1.623991,0.53276396,0.49580947,-0.44671118,-0.29830292,0.23639357,-0.46991265,1.5068421,0.21173991,-0.58477145,0.51024175,1.254481,-0.18742274,0.49437413,0.9067234,0.44323376,1.4554098,0.22956659,-0.11070579,1.3547852,-1.0353916,-0.14871435,-0.32505277,-1.4050698,0.6463116,0.32976708,1.0916748,-1.5538079,1.0717299,-0.37165082,-1.0883932,1.2408341,-0.50423175,1.0345236,-0.5180916,-0.71026623,1.0798603,-0.66274315,-0.82501894,-0.60803324,1.2810528,-0.43636572,-0.91557056,-1.2677633,1.1641017,0.012786371,-0.5197753,-0.75946414,-2.4327743,-1.0588572,0.38229048,-0.1629023,1.2190338,0.47994533,0.07708975,-0.09704449,0.48006156,-0.21740435,0.30842954,0.7057545,-0.21645387,-0.2678464,1.3476951,-0.6749335,1.5728363,0.98513937,-1.3666232,1.8779407,-0.7558845,0.7768555,0.6468387,-1.1894633,0.4786533,-0.037229832,-1.9208065,-0.521072,1.704085,0.2986396,-0.5223417,0.20687781,-1.4387743,1.0142453,-1.4123554,-2.5029492,0.22376387,-0.108051226,-0.40669376,-1.1010845,1.5953279,-1.0146439,1.8009087,-0.5804297,-0.41569388,-0.25012523,-1.1032557,-1.497147,-0.09874936,-0.5746247,0.6097136,-0.6692344,0.34244153,-0.44817004,0.19505964,0.3997082,-3.7785408,0.40935466,-2.1313617,-0.4570904,-0.11461989,-0.509273
65,-0.17020822,-0.66506296,0.47985953,0.28940445,0.010979966,-1.4231257,-0.251057,0.55622756,-0.926257,-2.4020467,-0.09262316,-1.087639,-1.6937354,0.8012543,-1.1904927,1.0132563,-0.51512533,-0.27540067,0.06508738,0.56796014,0.10450511,-0.5757591,-0.06516342,0.995188,1.1058277,-0.8340364,0.34261662,-0.5074023,-0.60034853,-0.25991303,-1.6564968,-0.49936756,0.7707399,-0.869016,1.1310147,0.5954072,-0.20424537,-0.25554842,-0.17014916,-0.6071527,-0.17811692,-0.32915208,0.47980174,0.004566572,-0.055257928,0.98134154,0.4685958,1.4200157,-1.4472086,-0.435771,0.06142113,-0.6638063,-0.41399252,0.35890812,0.8109622,-0.53161466,-0.32744953,-0.5213876,0.35562027,-0.4943454,1.5935391,0.3906198,1.3602136,-0.929395,-0.48679835,0.6569535,0.34708613,0.118713155,2.1073534,-0.3197315,0.49109522,0.55148524,-1.3852528,-0.9142889,-0.0039548064,-0.9612377,0.14002033,-0.51858234,-0.18209021,-1.7681079,0.11691739,0.028455835,-0.2584735,-0.37173894,1.7032721,-0.92949826,-0.4174215,-0.05808886,-2.283817,-0.82096374,-1.2548453,0.50435483,-0.5449059,1.1019108,1.4949046,-1.2376469,0.09051754,-0.23500337,-1.11284,0.624793,-0.6489502,-1.0574136,-0.72650784,0.17966752,-0.6233135,-0.4087536,0.7579633,-2.194952,-0.6278203,-1.1887296,0.12666678,-0.76618665,0.298415,1.747514,-1.20076,-0.8971464,-0.9771777,0.47231466,1.1732086,1.6381366,-1.7683836,-0.2868604,-1.1527662,-0.36089218,-1.3787812,-0.13317232,0.59091955,0.6275705
66,-0.5319867,0.4718955,-2.1045372,-0.652325,1.3881552,-1.9715501,0.5628746,-2.287154,-1.301671,0.52383786,-1.1478641,0.8870449,-1.1981528,-0.6526683,-2.5074747,0.26960704,0.18080279,0.13451666,0.34631863,0.07353331,-0.9970662,-0.99458575,-0.31499752,-0.43869475,-0.03998084,0.5950021,-0.124057464,-2.5828974,-0.7694398,-0.48391873,0.37135842,-0.14799447,-0.5793521,-0.12471526,-1.5734888,-0.6444939,-1.9216018,-0.77731824,0.6258248,-0.14218116,0.9207832,-0.73678374,0.04566475,0.37075457,0.4447659,0.7972102,0.0020031496,1.2825073,-1.7127875,0.7955304,0.62112004,0.20774837,0.051487975,1.5367742,-0.35103545,-1.637716,0.04056615,-0.4874697,0.073190354,-0.056463167,1.7639487,1.6750699,-0.07541646,-0.24832447,-1.3122798,0.47953883,1.1099075,0.2042189,0.098407365,0.6613162,-1.5490413,-1.3060619,0.7902321,-0.13158697,0.055636402,0.21796462,-0.21240792,0.07018913,-0.9684997,-1.22903,-0.10738483,-0.28303805,0.52452284,-0.79422456,1.0713551,0.41802597,0.28754425,-0.9549729,0.12058613,0.0915908,-0.44597033,0.39734071,0.10940074,0.29848984,-0.9929794,0.37235597,-1.789635,0.1776595,-0.08210945,0.010078605,0.07505953,-0.99889976,0.3732844,-0.14711387,-0.043150995,-1.427677,-0.31340954,1.2223288,0.0024699199,-1.9933317,-0.32135832,2.0830681,-0.48890465,0.4377459,0.54204476,-1.4849085,-1.0617863,1.1842253,-0.3940396,0.76352733,-0.24686755,0.5044472,-0.02756322,-0.031188995,0.7362083,0.74491495,-0.78038657,-1.770797
67,0.647946,-0.5303317,-0.08788461,0.5832136,0.002406001,-2.049062,0.6502088,-1.4417425,-0.02472098,1.2632016,1.5641851,-0.19718397,-1.3496519,-1.7458436,-0.19128226,0.7411982,-0.9662443,-2.3096445,0.05116086,1.990545,1.1499424,1.3082179,1.573699,-0.64232486,-0.06789617,-0.9978516,0.7616309,-0.10455689,0.22229348,0.88718617,-0.18374312,-0.477785,-0.36628684,-0.6094204,1.3674434,1.4108527,-0.45094946,-0.032646693,1.3653976,0.7555682,1.9508256,0.11322857,-1.9188713,-0.75571376,0.09069728,0.12131307,-0.16576795,-0.036097836,0.7308693,0.4126233,0.76191926,1.7223084,0.39877155,0.90474015,-0.57627404,0.7711649,-0.19427593,1.2850233,-0.16683292,-1.4849439,0.5655791,0.098928325,-1.1437508,-0.23777737,-1.7780311,-1.1832628,0.3250635,-0.70501447,-0.83743316,1.7022539,0.14469637,2.63406,1.4229779,-0.591065,0.016739465,-0.6190585,0.9339198,0.27586326,1.1713217,1.1708274,-0.11410865,-0.08249814,0.011315476,-0.6327377,-1.0254229,-0.64235723,-0.072957866,-0.11262385,2.1014132,-0.31622726,-0.27395535,-0.48503983,-1.0646238,0.67613745,0.4352696,-0.7113462,-0.56068987,0.14032675,0.42882997,-0.6517395,-0.730795,0.63126326,-0.25306872,1.7713103,0.046379406,0.25875852,-0.819481,0.26380232,-0.98727584,0.36818615,-0.77279586,-0.79769063,-1.5962865,-0.26558596,-0.4383506,0.07404054,-0.9303257,0.34085366,2.0826547,1.4006068,-1.959719,1.5508894,0.99745697,0.5248932,-0.24717271,-0.7973135,1.9570043,0.12474034
68,-0.29639488,-0.57696646,-1.6775382,-0.67318124,-1.171908,-2.160092,-0.34469348,-0.3860806,0.7581418,-0.18996072,0.58975244,-0.34068954,-1.4836928,-1.2290853,0.9538806,-0.61176795,0.29277736,0.8509329,0.19815192,-0.5768794,-1.7906562,0.47968882,-0.10854238,-1.0298071,-0.61415297,0.62104523,0.30860212,-1.805986,-0.7955519,0.2700681,-1.742472,0.7937829,0.8469662,1.8425424,-2.5301204,-0.18087292,-1.965236,0.82812935,0.49398988,0.66483486,-0.53021365,0.7953689,0.32896456,-1.3927433,0.7083209,-0.49997148,0.79993564,0.74910945,-0.5066633,-0.717223,1.6356454,0.7167285,-0.6603055,0.17275138,-0.7498205,1.1554242,-0.86981416,-1.3133931,-0.9747121,0.41562647,0.51901853,0.34734005,-0.63634974,-1.246936,0.104601584,-1.1063673,0.34841216,0.18931009,0.980014,0.41961303,-0.103948005,-0.6844791,-0.46978742,-0.70198226,-0.64387715,-0.1541702,-1.0778167,-1.2737216,-0.11992809,-0.35778973,0.9041606,1.0686694,-0.43790454,0.5158146,1.7121383,-0.9125263,1.6969895,0.18884552,0.6013826,-0.48960644,-1.0309412,0.6071462,0.44954067,-0.28314865,-0.560058,0.732555,-0.42700464,2.0293508,0.7620653,-1.5858516,-0.79691184,0.73636955,0.34143737,0.3790746,-0.4827053,-2.1098974,0.7746365,-0.32714197,-0.80715233,0.163229,-0.34128034,-0.35210803,0.93537843,1.1307601,0.24614248,-0.09963815,2.3135393,-1.5460088,1.7135974,-0.98942614,0.19309057,0.048402857,-0.91653216,-0.28456718,-1.0058763,-1.8127857,0.13474752,-1.4765397
69,-0.5756771,1.2080543,0.7457514,-0.53822494,1.0714129,-1.1717151,-0.6138039,-1.0734818,0.2803614,-0.97058374,-0.7132389,1.4777265,-0.3408972,-0.18600115,2.6199937,-0.26452553,-0.14549857,0.45430934,-0.03915328,1.3383124,-0.2698867,0.059023086,-0.054646056,0.40895277,0.18866858,-0.35969144,0.27124822,-0.1535981,-0.99533415,-0.20267546,-0.21873853,-0.5242226,2.1710298,-0.56081176,-0.8716553,-0.9528848,0.5413041,-0.06922963,1.2012432,-0.40498596,-0.42708054,1.1773031,2.3552642,1.9982293,-0.13572782,0.74442744,-0.25533888,-2.02338,1.0669804,-0.1860271,-0.076234356,1.7696838,0.7948537,-0.75410205,-0.3635678,-1.0508057,-0.0025782138,-0.74193096,0.0613071,-1.4551119,-0.0033146986,0.3733325,-0.08046735,-0.8518137,0.08909928,0.33455867,0.9509261,-1.6185378,0.7805985,-0.4257704,-0.34081727,0.037566483,1.6115077,-0.16962078,-0.31283835,-0.0697191,2.0260987,0.86639196,1.2987422,-0.6603118,-0.21161295,0.06259765,-1.040702,0.22314838,-0.080520906,-0.12975968,0.24674152,-0.1456634,0.9421079,-0.9080695,0.047067415,-0.017676918,0.11619733,0.32694307,0.08136363,-0.78941923,0.17652199,0.13251065,-0.058960654,-0.29135257,-0.15547524,0.36257282,-1.0330244,0.7452168,0.24385531,0.27111515,0.7782391,0.20940073,0.6655196,1.4080327,-0.17906816,0.7060372,0.3451649,-0.32913923,-1.2102177,0.39316934,1.0156933,0.8191043,0.6274636,0.51905984,2.0123053,-0.47851306,0.037135806,0.8098461,0.32484865,0.865974,-0.6898818,0.41249168
70,0.23889121,-0.34896782,-0.051177982,-0.34168333,0.19692564,-1.326787,-1.0352058,-0.42781818,-0.3356611,-0.21091646,-0.19401151,-1.3706247,0.006679724,1.2978382,-0.44547993,-0.64736646,-1.8286365,-0.76802266,0.48462784,-0.06545383,-0.3845348,-1.1748499,-0.57621896,1.1757107,-0.55118346,0.4415308,-0.49461085,-0.32780015,-0.71135813,-0.8518646,0.11635527,-0.45927945,0.47471574,-0.19382863,1.5055938,-1.1662056,0.33034098,-1.0300149,-1.1630026,-0.9378973,-0.7591931,-0.4137785,1.807501,-0.6690759,-0.82393336,-0.6436696,-1.3488642,-0.5238664,-2.5279202,0.3446612,-0.75729895,-0.43526047,1.7132492,0.12720248,-0.03400155,-0.1105497,0.45793527,-0.5919698,0.9041393,-0.815455,0.04436979,-0.31329173,0.23412274,-0.037543714,-0.5193424,-0.37969574,-0.35370165,0.16698353,-2.0985308,0.5802208,-0.76195437,0.021394126,0.7886862,0.16359669,0.8772333,-0.44713235,-1.8446366,0.25504914,0.9444908,-0.10902612,-1.2504411,0.14471222,0.30470866,0.8993475,-0.24549365,-0.36718255,-1.0161406,0.35120264,0.4563116,-0.15929684,-0.46284786,1.2314237,0.74065715,-0.8225843,-1.3200742,-0.5141306,0.060908612,-1.7975552,0.42834464,0.8206368,0.05151722,0.3822137,1.2022685,-0.23128283,0.18253246,-0.41953668,-2.2007535,-0.022973703,-0.32315007,0.8392309,0.04463799,-0.3528522,-0.18668792,0.011762558,-0.39719433,-0.24099736,0.62098783,-0.46221402,-0.016995592,-1.3657901,0.10013636,1.3432701,-0.5111015,1.7519288,-0.7462722,1.0730091,-0.40528473,0.96216303
71,0.5019494,0.33355626,1.4570181,0.4459546,0.9430872,-0.3309461,0.84906435,-0.33292612,0.2655214,1.0004418,0.031924028,-0.70909,-0.2958899,-0.61116385,-0.24587174,-0.84837794,0.84777194,-0.4332286,-2.482099,-0.2328116,-0.25348315,2.0684175,1.5711236,-0.019302163,0.047359627,1.539047,0.8398584,2.3785563,-0.87046474,-2.1004736,0.31414393,0.4720903,-0.35804468,-1.0712595,1.1507236,-0.049005453,-0.27771193,3.052061,-1.7310661,-0.6098735,-0.84978604,-0.1253258,0.06383888,-0.57013345,-0.26170865,1.4004507,0.8039553,1.2973237,0.12454533,-0.111272566,1.5843455,0.1560048,-0.20701101,0.64329433,-1.2875497,-0.93773156,0.27535313,0.8010585,0.14336544,1.9826387,-0.07512109,-0.6079621,0.17359605,1.3242911,0.47527227,0.2507853,-0.36445993,0.71573156,1.5336736,-0.88826936,-0.3681755,0.89763737,0.5839745,1.2999789,-0.7219895,1.1768628,-1.6677017,-0.6962735,1.0312812,-0.5667064,0.4196236,-0.0040427684,1.1039519,0.13867135,0.14181234,0.6843166,-1.5182993,0.15291154,1.972442,-0.6364546,-0.16870768,-0.41195923,-1.3563656,-0.5584439,-0.005661661,-1.3746018,0.52047765,-1.5598643,-1.6429121,-0.41785106,0.35247555,-0.030974988,-0.09671494,0.08444756,-0.14479385,1.08251,-0.7138021,0.43222743,1.7238877,-1.7815804,0.0736095,-0.5754113,-0.060166687,0.47004583,-0.89033234,-1.1484054,-0.016007518,1.6457572,0.6891393,-0.41415155,0.75104994,0.8284171,0.81944484,0.89398986,1.0259299,-1.3414445,-0.91277003,-0.9020476
72,0.29924262,-1.191421,-0.23257282,-0.8227882,0.5102819,0.41223446,-0.2765175,-2.3031406,0.67260474,0.08590531,-1.5218328,0.10228643,-1.5774164,-0.1465388,-1.0087094,-0.8495001,2.5444055,-0.8462643,-0.29829752,-0.6028849,0.41301027,1.0395412,-0.699382,0.33726844,1.1878173,0.72946924,1.489907,0.253413,1.5131074,0.37101382,-1.2633438,0.47854456,0.111284345,-0.24378389,-0.057180867,0.037784643,-1.2389083,-0.26177946,1.3928443,-0.5737406,-0.9885215,-1.0708508,-1.0332061,-0.75187427,-1.1082987,-0.3676956,0.36032853,-0.19429937,-1.113584,1.391319,-0.43741772,1.2331129,0.34347814,0.9536997,2.3463948,-1.0337266,1.4054941,-0.36836785,-0.71939814,-0.8702969,-0.046036996,-0.41966966,1.2978599,-0.9821821,-1.8857569,-0.56808156,0.24601124,-0.039256513,0.55312693,0.89319456,-0.66655886,2.2961192,0.24314514,-0.50262815,-1.2490671,-0.23601586,0.57383114,0.07828496,-0.67480946,0.07320218,-0.36406127,0.060570985,-0.7428898,-0.30809948,1.5963405,0.6055848,0.25499535,-2.4274597,0.56156284,1.9220549,1.7937292,1.8461264,-0.5784543,-0.23552997,-0.39306065,-0.6000072,-0.23060289,-1.7882837,0.5018646,0.39343083,1.3808346,0.29964328,-0.74275786,0.4909789,0.631771,-1.5829915,0.08385379,-0.4026879,-0.39193043,0.13731511,-0.30015823,-0.6114317,0.22943562,-0.4962025,0.055851113,0.9096783,-2.362164,-0.07898872,0.5100197,1.7565576,0.9064212,0.10084476,0.52263427,0.2537803,-0.58248174,0.6436663,-0.6258713,0.02053612
73,0.5933197,0.00046483206,1.4226805,0.20139694,-0.7327252,-0.0010529475,1.0404944,-0.11172649,0.014860913,-1.11132,-1.9607475,-0.5470558,-1.327279,-0.6061016,-0.53514385,0.86225957,1.0062983,0.10793142,-0.02388559,-0.21535757,0.9130658,0.9361293,0.8052335,-0.97224337,-0.00061042886,-2.2391663,-0.52066374,0.65506023,1.8602147,-0.6276135,0.17391214,0.47413456,-0.48735577,0.15182473,-0.3508131,0.1265314,-0.061624315,-0.4654475,0.5032629,0.35632777,0.5027159,-0.5015475,-0.3351961,-0.3719543,-0.23683867,1.849519,-0.81792307,-0.78035015,0.8858882,1.0367545,-1.2056072,-0.45821184,-1.2660056,1.6360308,-1.6178082,-0.2733719,0.11671499,-1.1432875,0.2685623,-0.61957175,-0.7628785,-1.4170208,0.609221,-0.7798881,1.038476,-0.31799826,0.8806503,-0.1532677,-0.60750455,-0.6502597,-1.007172,0.5032689,0.017394762,-0.090382785,1.7415152,0.41123033,0.64994997,-0.79257023,-0.47022328,2.347999,-0.14107627,0.70421714,-0.7950789,-0.20661865,0.20099634,-1.462816,-0.5289384,0.73635453,-0.2553525,0.2163706,-0.72580427,-0.31591207,-0.58092296,0.57971084,-1.961877,0.479519,-1.6742225,0.7820087,1.3446311,0.37453657,-0.06616625,-0.82680744,-0.84813255,1.2899783,1.0316564,-0.3009607,-1.1258606,-1.3370234,-0.73210555,-0.17779586,0.4870328,0.21010599,0.36588535,-2.0733345,-0.66522676,0.11846608,-0.0729514,-0.39330977,0.3096896,0.8702387,0.47845614,-3.094625,-0.3411441,-0.20513244,-0.75467104,-0.06679451,-2.3752291,-0.15201628
74,0.49458128,-0.007216908,2.015452,1.006881,-0.36722422,0.38706613,-0.002426819,1.1656159,-2.031577,-0.37383306,-0.4120581,0.87001264,-0.6311401,0.18851508,-0.173875,-0.74585545,1.0435318,0.3253557,0.8119995,2.893223,-0.3521414,0.09884558,-0.17344649,0.019138724,-1.0665742,1.4164579,-0.6757506,-0.6910996,-1.9940906,0.4198659,-0.10547504,0.09172756,0.4301049,-1.6827929,0.042803533,1.7015822,0.3405565,0.13243048,-0.112074725,-0.4674243,1.4311466,0.6031949,-0.8911308,-0.18721865,-0.06649916,-0.15920132,0.99385726,0.27678633,0.6322552,-0.32582676,-0.19649424,0.08625309,-1.4877006,-0.9733636,-0.92585266,0.22325738,0.31622484,0.2852356,-0.11148392,1.5822666,-0.03715822,-2.3156352,0.031055102,0.60194683,0.24796723,1.1608326,-0.07386331,0.07949454,0.8151133,1.2167978,0.5656897,1.9041852,-1.773583,-0.41130376,-1.5370517,-0.5394448,0.08292372,1.3736084,-0.6418362,-0.5832881,-0.13365342,0.61806864,-0.8454501,0.87609875,1.198616,1.6294436,-0.023738092,1.6478966,1.5045363,1.9514251,-0.24598622,0.53834784,0.29455957,-0.6880108,0.8465457,-0.4141996,0.4103584,-1.0247842,0.3760819,0.43345818,0.77001274,1.5191209,0.8838291,1.6313184,-1.1007937,2.2007494,-0.08059743,-0.68241394,-1.3407195,0.15683086,-0.44111902,-0.21924336,0.98857564,-1.374368,0.35930246,0.3774808,-0.9041715,1.2242919,-1.5877959,-0.1999677,1.794216,-1.8099724,-0.17578988,0.21756448,0.53322715,-0.04707262,-0.25149524,1.2295172
75,0.49971774,0.032450832,-1.1415244,-1.9507059,0.8951327,1.3623894,1.240733,0.28805763,1.2354325,-0.2510482,-0.3707026,1.0636324,0.50932837,0.9442011,-0.17524269,-1.6698142,0.4817082,-0.95118946,0.16854559,-0.7854469,-0.8724378,0.13622458,0.6607237,-0.5146778,0.7948966,-0.89462835,-2.0434375,0.10944866,-1.6930288,-0.66833234,0.30843484,0.46307832,-0.27085444,1.4003507,0.5881972,-2.0526047,0.18305422,-0.2916809,0.63378483,-0.5420158,-1.0595417,0.002279527,0.4170111,-1.6589433,0.07016386,1.0884409,-0.6606185,0.62878656,0.59576184,0.45851916,0.7464893,-0.6586108,1.0907182,0.21901378,0.36823004,-1.2807196,-0.6991465,-0.14958113,-0.17354697,-0.5756092,-1.0024731,0.6337566,0.5322331,-1.2021567,1.8232628,1.1649276,0.26734376,1.5844052,0.08453217,-0.38496864,0.5386831,-0.69435054,0.5077914,0.12153356,-0.40721768,0.42890078,-0.39779592,0.41455984,0.47946155,0.6505747,1.6587325,0.6335839,-0.28576726,-1.2235352,-0.19656694,0.92968667,-0.20064364,-1.1235815,0.08982622,0.99176747,0.42624077,0.057971597,-0.35523298,-0.41408184,-0.23750056,-1.1658559,0.6960918,-0.41253212,1.8907417,0.75125426,-1.4012235,-0.060042452,-0.16951229,0.6761261,0.3403903,-0.11500011,-0.64667803,-0.7664642,0.6697972,1.0009276,-0.5408385,-0.64596975,1.6273493,1.1357964,-1.0320469,-0.35637963,-1.3046498,-0.26453584,0.54060894,0.5705022,-1.2319814,-0.47199866,-0.39948618,-1.5172553,-0.8156496,-0.15727067,-0.85129124,0.23373842
76,-1.1458563,-0.15000354,-1.1638368,0.65067554,1.0122709,0.70257366,1.6415344,1.5532154,-0.07168655,0.89345104,-0.20474604,-1.9905102,0.7023298,-0.4373292,-0.972433,-0.91553324,-0.35326278,0.4895935,-1.3530719,1.2335316,-0.35537976,-0.9904144,-0.07020807,-0.21384686,-0.15153892,0.14378998,0.5296537,0.1217075,-0.8602659,2.1155875,0.5555133,2.2012434,0.37674043,0.977657,0.64292145,-0.6634258,0.24092746,-1.4799501,-0.6264918,0.09606583,-0.8786661,0.08217656,0.3397253,-1.9764478,1.2250595,0.0020152866,-0.31090534,0.25171983,1.2964585,-2.7847564,0.38547745,-0.38127568,1.3278518,-0.60599834,0.20821036,1.9193625,0.3156202,0.17045118,0.28182995,0.36813924,-0.17051308,0.19774075,0.3853509,0.33711737,1.7613525,-1.9293829,-0.3817965,-0.64820427,0.5768267,2.1138747,-0.39496833,-1.0075943,-0.51124984,-0.17010711,-0.97580135,-1.3153211,-0.10155542,-0.21139443,0.56300014,-1.0984187,0.55135465,-0.57449853,0.555438,0.37216938,-0.11050495,-0.32291654,0.8792798,-0.32722986,-0.40113854,0.07237456,0.97034615,-0.17813596,1.5140057,-1.6379634,-0.76049894,-0.44342998,0.6333312,-0.6418379,-0.67004496,-0.6545311,-0.24905282,-0.15312831,-0.14685652,0.5249311,-0.19843255,0.10613809,0.95223254,-1.1826696,-0.10005443,-0.10018636,0.06429493,1.4598278,0.43104303,-0.8702557,-0.34088466,1.5446609,-0.2296525,-0.7904114,0.64346284,1.6964236,0.094513185,-0.403158,0.3690883,1.070277,-0.591785,-0.32472926,0.10176231,-0.06680772
77,0.8147231,-0.009260947,0.225566,-0.887856,-0.21407609,0.91424966,-0.95496064,-0.37901613,0.35316163,-0.013810934,0.6126762,-0.7843633,-0.35545203,1.2825283,-0.3839995,1.2467189,-0.5128154,0.4194856,-0.8575336,-0.17630447,-1.6282218,-0.8943013,-0.8598929,-0.3475019,-0.7166933,0.42535117,0.02704761,1.6450738,0.9965961,0.52103823,-0.2710702,-0.07329266,0.79822546,0.58154744,0.8730205,-0.34532443,0.08921639,1.1374645,-0.5039506,0.54117334,-0.2287772,2.27116,0.31106845,0.26031956,0.39367613,2.045566,1.2345197,1.9772778,1.3970115,-0.1534475,1.8430848,0.49304792,-1.5751925,0.04527223,0.30921865,-1.1491884,-0.45268068,-0.44522834,-0.35035437,0.6264065,-2.038459,-0.896856,-0.65572405,-0.20019414,-1.3564166,-0.3260482,-0.8251782,0.35216576,1.4729944,0.5567413,-0.09149197,0.38036075,1.383803,2.201556,-0.23982523,0.052096013,0.10134535,0.4374481,0.15649894,1.5117135,-0.27959242,0.6037446,-0.16238712,-0.14918806,0.26813757,-0.19003429,2.1638815,-1.9539789,0.37013185,-0.0559344,-0.4841355,0.09592895,0.2770042,-0.99279016,1.8590091,-0.42174643,0.086062,-0.21772881,-0.57141167,0.95729536,1.3756875,0.49655345,-0.9317602,-0.772088,-0.56365156,1.6135488,0.012867585,-0.33072883,-1.8362747,-0.7717899,0.66536653,-0.1495848,1.1532376,-0.818184,1.0952253,1.5099257,-0.81101084,-0.16552116,0.22163533,0.65508455,1.1261775,-0.14739367,2.0062654,-1.5543766,0.34909555,-0.5852199,-0.18168747,-1.0154202
78,-1.303345,-0.3075848,1.0281131,-0.5866968,0.94969964,-1.0884445,0.23205808,-2.0465655,-0.7904799,1.0127375,-0.533261,1.1870184,0.97140783,-0.82490736,-0.046412583,0.3311527,1.1347547,-0.2246838,-0.6413745,-0.39712214,-0.747007,0.34308177,-1.2977327,-0.78623414,-0.46359205,0.914634,0.29381645,0.3063064,-0.5739511,0.503537,0.77231705,1.6789774,-0.3357666,-0.9471327,-0.41937077,-0.5631636,1.1388229,0.03252943,-0.13489132,-0.021134691,-1.1747041,-0.10998848,0.6505022,-0.6344258,0.41412154,0.17708701,0.51309127,-1.1513087,-0.3705207,-0.074149884,-1.6653321,0.097186446,-0.5470359,0.017280001,1.2648885,-0.6986368,0.11496871,0.627725,-0.6951884,-0.081264675,0.29571947,1.5437964,0.03980822,-0.08097085,-1.198468,-0.31058788,0.20498423,0.99224526,-0.27423722,-0.28617615,-0.08022577,-2.147437,1.4751009,-1.6713156,-0.45303014,0.024818502,0.5186446,-0.33587104,0.17842394,-0.043418534,-0.41683477,-0.50841486,-0.3593063,0.41981146,0.3778003,-0.29386926,1.7892458,0.19273181,-1.3763813,1.0159969,-2.3699775,-0.28707176,1.0324228,1.2169536,-0.95286524,1.3032807,0.39189944,0.26752263,-1.2847091,-0.81441414,-1.5910453,-0.19702609,0.12054934,-0.48397067,-0.65979517,-0.17720893,0.30142006,1.1312145,1.0325359,0.6175439,0.655107,0.900878,0.52289253,0.48122317,-1.6822857,-0.2406196,-0.4535041,-0.7957721,0.25668144,-0.70723116,-2.1906118,0.3458839,0.56045157,-0.9179889,-1.227722,0.38042158,0.44043714,1.5793067
79,0.4749645,-0.31555325,-0.06382035,0.2663112,-0.066734396,1.4061884,0.09415607,0.028240724,-1.239587,-0.24478497,-1.0004932,-0.16386262,-0.09719893,0.82469547,0.020638026,-0.079696804,0.2561907,0.89170533,-0.5665409,0.5565033,-0.8570222,-0.5633586,1.0044086,-2.112798,-1.1139741,-0.587086,1.1755867,0.23996815,-0.33194867,-0.7217071,1.496565,-1.544778,0.4450491,-0.042489503,2.1369727,-0.781362,-1.3130183,-1.1061673,1.3065767,-0.07870161,-0.44445893,0.13470584,0.72712314,0.4226985,0.47910786,-0.607271,-0.29018116,0.41834864,-1.0103723,-0.9693803,-1.7626209,-1.5458611,1.1695995,-0.14470372,-1.4796722,2.0779843,0.07444725,1.2517675,-0.2760639,0.46722427,0.70278275,0.9722983,0.83236635,-0.7190719,-0.27278492,1.580886,-2.2819057,-0.22302328,-1.7384678,-1.1862,-0.0044266097,1.0825602,0.6020808,-0.3454953,-0.10720916,-0.045694884,0.9047772,0.11825464,0.14427763,1.2384727,0.51475877,-0.52541506,0.2632017,-1.1018345,-0.37843272,1.6386929,0.27121443,0.28486654,-0.6972809,1.6160201,0.3516124,1.4000319,0.033663984,-0.5605736,-1.0506263,0.40503109,-0.036255747,-0.8469435,-0.47190028,-0.84590626,-2.0413601,0.58348036,-0.98149633,-0.41507,0.67152214,-1.7447927,-0.5027349,0.13659225,-1.4205246,-2.2664587,-1.3200532,1.5745091,0.10168283,1.0953842,1.8269489,-2.2172952,0.3736893,-0.8573638,0.15246926,1.1536369,-0.24738565,0.28781432,0.51544136,-0.067260094,-0.44398138,-0.2996143,1.475091,0.22718018
