Commodity_neo4j_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
commodity_94,-0.1265999,-0.02743096,-0.10551202,0.12554947,0.20040178,-0.0016352257,0.111781456,-0.16036299,-0.1905431,-0.10203912,-0.03518684,0.057542883,-0.19985603,0.09171973,-0.07954659,0.098346174,0.16455626,-0.1460894,-0.10931891,-0.037911795,0.32773045,0.015400369,-0.45168182,-0.1313482,0.18824644,-0.20951568,-0.5429663,0.011542855,0.1586033,-0.34955713,0.065202296,-0.08391723,-0.13177584,-0.11592247,-0.15965353,-0.17529671,-0.10713745,-0.27289736,-0.03533843,-0.06816511,-0.20847763,-0.23964863,-0.0061880806,0.08653726,-0.024802757,0.47528833,0.2527805,0.016527927,0.018311365,0.4053601,0.1853722,-0.07660217,-0.07326585,0.02364724,-0.061364368,0.15981966,0.018170023,-0.21911368,-0.042172033,0.073759295,-0.25702885,-0.2376716,-0.08172967,-0.0029342114,-0.313167,-0.27959302,-0.06611798,-0.723726,-0.067255765,-0.07343259,-0.19798067,-0.216937,-0.079084806,-0.13688152,-0.047582753,0.2809981,-0.102194324,0.37592056,0.009845877,-0.13616191,0.096796855,0.23655596,0.0786398,0.104855806,-0.18798462,0.3150454,0.37124035,-0.11256328,-0.10503865,0.11872385,0.16276306,0.108958356,0.101191595,-0.16494995,-0.21587902,-0.006602645,0.04814067,0.046175323,-0.32157,0.11150923,-0.085029945,-0.19027899,0.21467279,-0.1292104,-0.20354742,0.14448191,-0.29677257,0.0541783,-0.18928951,-0.1794282,-0.028350635,-0.32188484,0.05407414,-0.16790375,-0.039044473,0.12914023,0.20285775,0.5685423,-0.28062895,-0.17347218,0.07851468,0.03992962,0.1129245,0.024990398,0.36972624,-0.12058612,0.035968136,-0.29209128
commodity_95,-0.15273601,-0.4217116,0.21130987,-0.68412435,0.095307216,-0.24025096,0.17043284,0.44900674,0.71939516,-0.2638339,0.45544267,-0.5324331,-0.08149536,0.5625123,-0.28674698,0.34438986,-0.27669793,0.7821873,-0.38441157,-0.23009601,0.15348956,0.8321225,0.2102421,0.12619051,-0.34581017,0.14469197,0.15977186,-0.4844012,-0.36611775,-0.3658366,0.21955034,-0.01797812,-0.15965264,0.30665395,-0.4018852,-0.2301962,0.005130195,-0.8343419,0.26299763,0.26687947,0.5221228,-0.33043402,-0.868859,-0.54755574,-0.91470027,0.19065863,-0.46656984,-0.09275237,0.39038393,0.16376102,0.5848206,0.5277279,0.17395423,0.46446675,0.438025,0.05504723,0.26242924,0.20544434,-0.42575777,-0.009029611,0.74946046,0.2228258,-0.17965,0.5786133,0.29644272,0.092809014,0.27492094,-0.61774415,0.43070564,-0.07345121,-0.3719826,0.43772122,-0.011665674,0.89701045,0.25490314,0.11607117,-0.20565239,-0.11174573,0.10325133,1.2114033,-1.0095656,-0.21813703,-0.3388116,0.12317106,0.10475739,-0.3387183,-0.48914742,0.18152224,0.28019762,-0.31876466,-0.19795242,-0.5124449,0.5332861,0.4308821,-0.32359684,0.2842088,0.3160497,0.5229747,-0.44898385,-0.4269842,0.40980887,0.22565202,-0.3053219,0.22312891,0.16280018,-0.41962618,0.7747832,-0.2259607,0.36850622,-0.1772147,-0.0056118467,0.36962897,-0.50072277,-0.15378352,-0.021678178,-0.6494306,-0.14347327,0.2723408,0.6677521,0.16731755,-0.3952883,-0.21870373,-0.03382913,0.86636233,-0.44296548,-0.20833506,0.45997655,-0.05923081
commodity_97,-0.75758433,-0.7941513,0.5446973,0.18644077,-0.77803737,-0.43985564,0.028962404,-0.36894688,0.1264988,0.52961934,-0.25500304,0.22361398,0.058174945,0.5752293,-0.22324851,0.30555817,-0.13535376,0.36652547,-0.92055213,0.013978379,-0.13547526,0.17589626,-0.49695864,0.25745207,-0.6270848,-0.13523133,0.4851961,-1.1979703,0.84714276,0.8967141,-0.735374,0.035399556,-0.85557765,-0.31833372,-0.8889913,0.27940944,-0.033284266,-0.5318114,0.8242773,0.18251455,0.5718493,-0.52660495,0.19486819,0.0075790402,-0.17573312,0.67773736,0.20267229,-0.2756084,0.7941365,-0.09313207,-0.58222073,-0.24436818,0.2618159,0.21895087,0.14532891,0.8505232,0.05163153,0.5787723,0.7331887,0.34403178,-1.1473458,-0.21206334,-0.8983614,0.2771228,0.16224141,-0.698946,-0.60009396,0.3219004,0.06312346,0.7472644,0.1508942,0.61193943,0.69644475,-0.4583999,0.35025758,0.37299138,0.027552638,-0.061593246,-0.1937169,-0.17428675,0.14773755,0.6485195,-0.29633784,0.48036426,1.248793,0.44021487,-0.04702007,0.10203501,0.17944124,0.33402872,-0.81171143,-0.5336629,-0.22319765,-0.4074796,0.31089616,-0.3470344,0.036174998,0.18786664,-0.11623518,0.11601076,-0.33937225,0.13329346,0.36113736,0.0042791967,0.31940654,1.3457329,0.46094707,0.653651,0.13970245,-0.45412678,1.2155634,0.7235582,0.9145918,-0.20443399,0.8753445,-0.6653062,0.34416273,0.011541761,-0.22653827,-0.3411976,0.24077588,-0.17922522,0.36864436,0.38556257,0.7349622,-0.020465571,0.30358735,-0.53212684
commodity_100,0.27611277,0.10407817,0.22042231,-0.21404357,-0.8228449,-0.23661134,-0.6541039,0.14428487,-0.28826466,0.5759859,0.08016655,0.36089286,-0.050229564,0.93795407,-0.88500595,-0.11531673,0.2502475,-0.28780133,-0.39161816,0.043963786,-0.22004583,0.643746,-0.39164737,-0.21744366,2.0604916,0.3839578,-0.34953082,0.3013572,-0.21506016,-0.3824542,0.32322785,-0.39633486,0.38398772,-0.6538557,0.18180184,0.42334852,0.1303952,-0.27304307,0.13157071,-0.35054448,-0.71194345,0.6099382,1.2840763,-0.122002326,-0.9740509,0.66675824,-0.3205364,-0.4553,0.34585154,-1.2073243,0.26233467,-0.08931041,-0.074934445,-0.23236255,-0.11682787,-0.25481537,0.076579034,-0.1739572,-0.27872375,-0.91487765,-0.034573648,-0.5226645,-0.44257507,-1.2269111,0.44857278,0.024151662,-0.15716499,-0.12106391,0.52825946,0.2540901,0.2978028,-0.5088941,-0.20681201,-0.27181992,-0.09103252,0.07145519,-0.7714002,0.31423214,-0.13973436,0.1524742,-0.16216232,0.35041356,0.15882786,-0.31577906,-0.18784586,0.07863879,0.08430191,0.42564785,-0.3560438,-0.97980917,-0.30991426,-0.22232796,-1.0520387,0.23168053,-1.0209584,-1.1118101,-0.54629445,0.6962845,-0.33403695,0.049586322,-0.050429445,-0.27511102,0.07273918,0.29473814,0.5031273,0.29701883,-0.21234566,-0.26632768,-0.92769724,-0.09713155,-0.2808035,-0.031058835,0.5185871,0.72027516,0.29016954,0.014128138,0.5353317,0.26530918,1.3185729,0.424686,0.2607073,-0.284096,-0.10724643,0.95382184,0.11108691,-0.6533778,0.18050408,0.06231433
commodity_101,0.058971483,-0.1575082,0.12066467,0.012847089,0.29477164,0.3715215,0.18008496,-0.3885624,-0.37044194,0.17397624,-0.19199917,-0.2724026,-0.43477923,0.23155996,0.17507307,0.07867511,-0.039120637,0.07743917,-0.4656078,-0.44203845,-0.20273025,0.0002399587,-0.71967393,0.03035178,0.3819465,-0.13639843,-0.19338304,0.24568331,-0.17492415,0.32018375,-0.42288816,0.47809353,-0.075083576,-0.2346219,-0.34848952,0.19937167,-0.30653447,0.12101146,-0.26046354,-0.7801354,-0.12606786,0.3480148,-0.094384074,-0.4760862,-0.53798115,0.118821874,0.52667356,-0.0351848,0.29487538,-0.03505578,-0.018434651,0.5107558,-0.24696898,0.20078893,0.2899268,-0.1893505,-0.3908269,-0.06771167,0.23140295,0.58836436,-0.08602317,0.016626034,0.17763367,0.17100832,-0.17219192,-0.26869485,-0.17622885,-0.2192175,0.3234715,-0.16174264,0.17468415,0.050688375,-0.19445483,-0.2514575,-0.52044165,0.17534034,0.29791084,-0.48443946,-0.24193439,-0.3706134,-0.45063356,-0.23217797,-0.47347742,-0.23913132,0.28636807,0.03227315,-0.21228825,-0.30800176,0.5485451,-0.512813,-0.3972232,0.035679623,-0.9008974,-0.23539035,-0.25656185,-0.13644773,0.10178612,0.070850395,0.08589077,-0.44159988,-0.47685188,0.12233263,-0.05127126,-0.16898271,-0.34796265,0.7501485,0.22429195,0.08719031,0.09614192,-0.18267833,-0.01847459,0.39006138,0.16471314,0.121204674,0.06841891,0.03424573,0.119293354,0.072542824,-0.080032185,-0.06255942,-0.19312905,-0.24541949,-0.43918258,-0.37873235,0.4177394,-0.2203625,-0.22006486,-0.12372177
commodity_102,0.08207668,-0.11276263,0.046689402,-0.01215858,0.17365885,0.100075476,-0.20827094,0.040027577,0.0734646,-0.05102215,0.2819778,-0.3059321,-0.263658,-0.11281632,-0.091628976,0.007165513,0.4298621,-0.24075468,0.079260595,0.05285106,-0.04825348,0.21121426,0.41572335,0.048708834,0.19623722,-0.30538276,0.028243793,-0.075701,0.08109539,-0.21052372,-0.029717684,-0.43455863,0.13278003,-0.008138358,-0.0065410677,-0.29084522,-0.2681628,-0.49285525,-0.051652454,-0.07172743,-0.005045584,-0.1531346,-0.059266966,-0.105495155,-0.062821195,0.006912565,0.1252031,0.08513557,-0.49813274,0.07802,0.08021055,0.32882378,0.11868691,0.08765483,0.019071108,0.3369139,-0.025224285,0.04818093,-0.27566278,-0.115031615,0.14370865,-0.019727347,-0.07476198,0.05933198,-0.35391796,0.25173804,-0.20613028,-0.3639084,0.45147654,-0.19458358,-0.08446287,0.25805223,-0.3667652,0.46645552,-0.05010855,-0.06371798,0.350529,-0.021687564,-0.07827727,-0.2471294,0.1427498,-0.2612894,-0.34994674,0.2265415,-0.07637519,0.007052991,-0.43803164,-0.2202122,-0.057276394,0.030342266,0.14422257,-0.055043083,0.16798578,0.1598877,0.24966435,0.7766605,-0.048271187,-0.14734216,0.12466722,-0.41017032,0.14194065,0.36376145,-0.3154401,-0.1633621,-0.42773688,0.1503892,0.08104682,-0.19516447,0.27826878,0.2093403,0.019643307,0.025266003,-0.17937909,0.2857249,0.01641654,-0.08309892,-0.12024612,0.34981534,0.06525729,0.09171064,-0.12430932,-0.25172836,-0.03586091,0.41941196,0.084170595,0.03474984,-0.1312779,0.0490361
commodity_103,0.8163947,-0.42238316,1.0745734,0.40408,0.44006503,-0.6477235,0.11181185,0.301785,-0.42412776,-0.6503027,-0.3322688,0.12007821,-0.3324665,0.8282866,0.26916212,0.27417913,-0.6368657,0.24124858,1.2370429,-0.2949651,0.4812212,-0.6877764,0.55535644,0.31153637,-0.23517023,0.057354555,0.51376945,0.59443575,0.44301802,0.5874642,-0.7509781,-0.27535135,0.30569008,0.07993867,0.9722854,0.3467277,-0.20423855,-0.23548324,-0.0016322442,-0.33874455,-0.19522744,-0.15018563,-0.094892144,-0.004698609,0.084844336,0.052150995,-0.4544784,0.19248845,-0.361769,-0.007218751,0.53752416,0.8319175,-0.5872166,0.030690853,-0.5134867,0.046295814,0.1321359,-0.58463347,-0.63508,0.06802278,0.73237777,-0.10837736,-0.41957048,-0.09918543,-0.8260294,0.31139553,-0.40605304,0.12696752,-0.29461822,0.083844826,-0.043130416,0.08588411,-0.13876949,0.014077674,0.1397546,-1.2822429,0.28658354,0.06033636,0.027531289,0.36184582,-0.49318403,-0.27180925,0.42642215,2.0321596,0.8169433,0.38307813,-0.14238216,-0.8893532,0.52867395,-0.16126096,0.10141993,-0.5714193,0.38776308,-0.24888302,-0.19781695,-0.12537575,0.49258015,-0.19262005,0.5194833,0.4958138,-0.29911512,-0.2911208,0.75308603,-0.06182444,-0.24344406,-0.85820735,-0.24885426,-0.43299228,0.40332136,-0.31779048,-0.3245877,0.7064265,0.07799134,-0.36676788,0.16634001,0.530945,0.20705037,0.17026502,0.4254542,-0.02262886,0.08362032,0.31621206,-0.0978147,0.14383592,0.47792313,-0.47222695,0.07334844,0.2283626
commodity_104,-0.06680196,-0.008031741,-0.5292318,0.096194565,-0.057990618,-0.11813473,0.4863947,0.17240617,-0.095427014,0.0834809,-0.15868613,-0.10859944,0.13849375,0.34880504,-0.6001836,-0.08336998,0.24472769,0.18469086,0.032827348,-0.036690816,0.09845236,-0.0786655,0.04503245,0.16313641,0.37345564,-0.037137445,-0.06339382,-0.08088868,0.1668951,-0.12489339,-0.19757922,-0.48724493,0.1015301,-0.14639878,-0.020969413,0.33821848,-0.19947736,-0.10608871,0.011101473,0.15904279,0.037055627,0.1366772,0.04995654,-0.6155204,-0.2534962,0.21172096,-0.39339307,-0.26385468,0.00028304468,0.11112468,0.06311189,-0.010308851,-0.28206277,-0.25148916,-0.24054079,0.1895066,0.1604053,-0.062686734,0.0047606095,-0.1876127,0.06213479,-0.05383989,-0.016094958,-0.06590941,-0.24382687,-0.16366407,-0.2232376,-0.1817749,-0.19620664,-0.11401225,0.21797659,0.4186366,0.08143327,0.17075692,-0.10468043,0.12880877,0.059388578,0.024228266,0.36036336,-0.09710162,-0.1631459,0.12468066,0.23286338,0.14887182,-0.13502562,0.27969965,-0.34024516,0.0023901744,0.055370655,0.005283263,0.23899293,0.04802763,-0.086435676,-0.31397858,0.022727702,0.075544976,-0.11376015,0.018489497,-0.30777445,-0.24255246,0.0644234,0.02042763,0.010945327,0.050663147,0.8109916,-0.045412067,0.06214587,-0.19909516,0.07069389,-0.06611737,-0.19166403,0.33079648,-0.1226308,0.014046374,-0.20580684,-0.21690768,0.08364775,0.012567168,0.16167423,-0.3145465,-0.0807497,-0.2615379,-0.020109264,0.4782793,-0.10344459,0.0014674721,-0.054060787,-0.03449727
commodity_105,-0.13490498,-0.05824427,-0.07748529,-0.9977569,-0.05718633,0.079198524,-0.3106637,0.45210683,-0.22122799,0.2342196,0.6361944,0.18611582,-0.09314277,0.40433344,-0.07226566,-0.06956286,-0.15535808,-0.10664807,0.16855863,-0.128422,-0.45598266,-0.30616555,-0.44105753,0.28397852,-0.031531107,0.10376421,0.1750307,-0.24689868,0.1521726,-0.45195198,-0.34652978,0.32499704,0.02728237,-0.669563,0.06795096,0.33707803,-0.4211723,-0.23669341,0.23631704,-0.4730214,0.29532897,0.327033,-0.20105983,0.19131118,0.052105665,-0.31278628,0.55069345,0.3711144,0.2242417,0.41606316,-0.49026406,0.789796,-0.23257975,0.44273221,0.07574594,0.0661765,0.040470097,0.06100111,0.39998192,-0.15190749,0.12569435,-0.15987988,0.98598665,-0.40252954,-0.048769496,-0.45821416,0.22865956,0.16778666,0.006483782,-0.18096122,-0.5644075,-0.223172,0.21270932,-0.046968177,0.30823404,0.20579563,0.19982374,-0.22567062,1.1160582,-0.27196118,-0.46433115,-0.035838425,-0.52515924,0.5414944,-0.2809676,0.09520395,-0.17356211,-0.12572728,-0.2266647,0.051643558,-0.0774454,0.5436292,-0.23348987,0.12627992,-0.34871078,-0.37406304,1.3461808,0.27520028,-0.13808799,0.19641522,-0.32097575,0.20996864,0.15097281,-0.340338,-0.2668723,0.13060753,0.48451212,-0.02403622,0.024458233,-0.27451625,-0.12822063,-0.1310734,0.52160704,-0.4376034,0.012753831,0.16143274,0.18987298,-0.7253302,-0.04423408,-0.26490703,-0.3490067,-0.030180048,0.78170735,0.43312457,0.47052163,0.2952139,-0.15230241,-0.513256
commodity_106,0.011120769,0.56098276,-0.04574913,0.28634125,0.10709349,0.16412647,0.12316828,0.31719717,-0.60751206,0.24288188,0.061470445,-0.01800463,0.20584476,0.6252174,0.078216575,-0.4363135,0.36224613,-0.5091441,-0.026727468,0.2386064,-0.32123175,0.024477739,0.24104266,-0.055846818,0.120288365,-0.2944403,-0.029654972,-0.33235636,0.37362978,-0.334883,-0.08313868,-0.24588217,-0.42031989,-0.02119166,0.06059394,0.06805712,-0.3453358,-0.026109478,-0.17036273,-0.18919493,-0.028068056,0.13553536,0.07677652,0.09563026,-0.062260646,0.66895306,-0.35916603,-0.24511044,0.22628519,0.5409833,-0.38293928,0.37523973,0.23400962,0.05704105,0.58178073,0.024403052,-0.57030064,0.6302015,0.23898245,-0.36397985,0.23551375,0.57672966,0.112228744,0.19994773,-0.21968669,-0.11808928,0.06756144,-0.0952585,-0.065672986,-0.24929443,-0.28503287,-0.31945264,-0.47942355,0.01744597,0.1725528,-0.36729985,-0.32972157,-0.38723063,-0.7158819,0.22463287,0.25175628,0.08526409,0.40089574,0.25090396,-0.22497165,0.21443728,0.3117146,0.19600327,-0.14708135,0.44085312,-0.15896793,-0.325943,-0.048488095,0.08291843,0.1615787,0.09546752,0.18248235,-0.10455592,-0.4473815,-0.006095734,-0.50833404,-0.052834403,-0.2812899,-0.24870846,0.13594188,0.09157652,-0.21598674,0.67092687,-0.037327237,-0.16205975,-0.20065947,0.077858195,0.0429764,0.17891388,-0.33549118,0.81830907,0.09840721,-0.05386465,0.95854086,-0.05938616,-0.1237036,0.03512492,0.099482365,0.42334682,0.016117394,-0.19344135,0.2138412,-0.7693063
commodity_107,0.08993532,0.30516696,0.15685813,0.9113192,0.30745167,0.36045116,0.07041482,-0.07897565,-0.3388387,-0.27918556,0.14766346,-0.18024647,0.08107793,0.40653947,0.5005326,0.040275723,0.3545127,-0.35579854,-0.29853928,-0.4270179,-0.40420547,0.19793491,-0.2039409,0.52572805,0.07941803,0.27334133,0.2282163,-0.5466535,1.1658685,0.052564666,0.52575594,-0.2864774,-0.10897305,-1.0389501,-0.27770182,0.39251444,0.35282552,-0.6483511,0.6664799,-0.19218163,0.065433815,0.6471792,-0.11460206,-0.08697271,-0.2772285,0.10691604,-0.7368458,0.15873976,-0.07848934,-0.6214046,1.1328567,0.009963585,-0.23738973,0.16039348,-0.38675797,0.35355502,-0.5185906,0.3721343,-0.23673871,-0.48573726,-0.27979946,0.07173396,-0.100575306,0.40501168,0.266759,0.50249875,-0.18611191,0.11238009,-0.17594963,0.6804041,-0.22671518,0.010653708,-0.32125008,0.33854833,-0.23187864,-0.019103386,0.20934245,0.2795212,0.50382346,-1.0747831,0.10062655,0.27106684,0.021130336,0.7910093,0.607382,0.21824425,-0.44914585,0.07445765,0.0557604,0.57424146,-0.8214233,0.093405135,-0.09581099,-0.7618784,-0.05016957,-0.65751374,0.66599476,0.048356652,-0.12709926,-0.59941006,-0.7998888,0.12907374,0.6830547,0.23055756,0.01210991,0.47571722,1.0874654,0.55395114,-0.11389449,-0.13403831,0.5369707,-0.26750764,0.013564568,-0.6350587,1.3877571,-0.3338789,0.2903631,0.7970435,-0.16439164,-0.032026403,0.02779008,-0.23452334,-0.99596053,-0.24970625,0.16028777,0.4406491,-0.049580295,0.36276385
commodity_108,0.014064055,-0.33942932,-0.084613904,0.31768474,-0.20469595,0.063022606,0.35983887,0.1899846,0.17514345,-0.1623138,0.05964169,-0.37666216,-0.28051916,-0.005746934,0.088816546,0.025197156,0.639525,0.31876844,0.16578709,0.05575547,-0.25302783,-0.14471945,-0.01759491,0.08796628,0.18568833,-0.11192796,0.2333393,-0.05686115,0.07220826,-0.18988898,-0.1687186,0.64605063,0.06577131,-0.1169699,-0.18559943,-0.27827212,-0.13274023,-0.0054656104,0.021882799,0.104014084,-0.026201129,-0.2820756,0.045689587,0.21537264,-0.413595,0.31292626,-0.4266046,-0.07714947,0.244131,0.04904577,0.27791736,0.0033299453,-0.4723766,0.687339,-0.13259412,0.3642921,0.15363643,0.24165455,-0.17767031,-0.21694686,0.065565996,0.081345886,-0.17636995,-0.026862456,-0.16271985,0.13183667,0.29614246,-0.14338699,-0.23345932,0.058623362,0.22157264,0.4713891,-0.529454,0.12785536,0.13205722,0.33629757,0.24380244,0.1629566,0.042917285,-0.48944816,0.0146059645,0.2988455,0.11158036,0.1575155,-0.42639473,0.075482726,-0.19590259,-0.053452242,-0.040164966,0.29828438,0.2975012,0.039584637,0.21238229,0.112570554,0.19450006,-0.6033164,-0.20397907,0.3771826,0.2566955,-0.3523121,0.1841222,-0.011552947,0.005682377,-0.4831867,0.18967491,0.12818658,0.4182709,-0.3971734,0.22162583,-0.4479883,0.16901763,-0.4167489,0.091408394,0.10824364,-0.05008035,0.0050074686,-0.0032048142,0.59634066,-0.047274567,-0.11113094,-0.047695387,-1.1068296,0.22903599,0.3864906,0.10135638,0.416126,-0.28680834,-0.10341162
commodity_112,0.005375288,0.40555957,-0.32811522,0.29169023,0.13200542,0.034194205,-1.9097896,-0.011228073,-0.5505363,0.30865216,-0.2460689,-0.03014771,0.091959566,0.8011456,-0.42149046,0.041412145,-0.34944773,0.2988171,-0.030831076,0.19843136,0.40880558,0.5835846,-0.49390623,-0.03232009,-0.38678488,-0.6145604,-0.24194066,-0.459344,-0.04606596,0.17582926,-0.08253619,-0.12968883,1.0452355,0.1397789,0.31096917,0.11085568,-0.25779587,-0.45819739,0.39288536,0.028154299,-0.33620816,-0.6729855,-0.32041973,-0.28162256,-0.53351367,0.74017906,0.20909916,0.1044809,-0.20568144,0.5532232,0.59215534,0.4656035,-0.17401318,0.047223903,0.004030764,-0.26064909,0.44396308,0.71439403,-0.66899985,0.13246632,-0.023047125,-0.40430832,-0.25665936,0.08871611,0.2698416,0.4337688,0.3636412,-0.52479994,0.07258564,-0.29878464,-0.3052084,0.7730484,0.36237139,0.50167,0.41590753,-0.6170199,0.43016198,0.12732501,0.12742254,-0.48103654,-0.09625182,0.41265735,0.10738652,0.5140166,0.32961407,0.5215186,-0.10569601,0.6234936,-0.13895147,0.38814497,0.07913656,-0.17619462,-0.5116237,0.38730007,-0.6024675,-0.2894843,-0.3613521,0.2730039,-0.379437,0.07095456,-0.013987742,-0.1009323,0.39675814,0.602281,0.46596438,-0.5747401,-0.047493014,-0.13754451,0.35919183,-0.3839297,-0.07580348,0.5470346,-0.3354969,1.0226473,0.08889154,-0.08880952,-0.31755823,-0.30186635,-0.62604,0.1282546,-0.311514,1.0778388,0.41760248,-0.34427506,0.4502398,-0.47673684,1.0683688,-0.27033964
commodity_113,0.40713915,-0.24586509,0.13617726,-0.30028605,0.14339423,0.027503949,0.0440508,-0.021249462,-0.37960443,0.15567395,0.113279454,-0.14256132,0.103502154,0.35205495,0.27418977,0.3330607,-0.33281973,0.1072154,-0.5420195,0.00012841745,-0.0404806,-0.037999734,0.2867841,-0.17162524,0.5715057,0.059955023,0.38490424,-0.3494728,0.46345884,-0.2580066,-0.06841211,0.08198775,0.18277143,-0.25593665,-0.1214418,0.15715857,-0.1374689,0.16790056,-0.20110585,-0.3304452,-0.12692131,-0.09423145,0.07041493,0.02733831,0.04065787,-0.39935687,0.39647153,0.15194632,0.12124875,-0.59024066,0.09684807,0.8805939,-0.1118768,-0.059386086,0.09736535,0.31629258,-0.16251512,0.8390475,-0.36946106,-0.33327344,0.20269187,-0.20868061,0.0793329,0.16701254,-0.2666883,-0.31847817,-0.38307336,-0.9665005,0.056883197,-0.10481652,-0.27841526,0.008500541,-0.15266612,-0.08908019,-0.122756034,-0.7695519,0.46564963,-0.41030565,-0.31673834,0.17441866,0.06871305,0.055547103,0.0788692,-0.42630804,-0.10403336,0.42365378,0.9942084,0.039364565,0.04110527,-0.42812932,-0.18220624,0.2555654,-0.20570497,0.4679242,-0.23372552,-0.5441925,0.12919788,-0.17208049,-0.20485017,-0.4514565,-0.042103536,0.17483146,0.4836655,0.35981962,-0.0871011,0.26255092,-0.067085095,-0.049217246,-0.3325266,-0.96924645,-0.0770593,-0.6167,-0.08245635,-0.14505318,-0.27705255,0.023080515,0.51701444,0.18444717,-0.09230705,-1.0358123,-0.09915034,-0.18338367,0.42432308,-0.090453,0.06737285,-0.5019456,0.22175837,-0.25011218
commodity_114,-0.46607506,0.20067704,-0.554072,-0.23543298,-0.29884303,-0.44573912,0.22212112,-0.39369583,-0.19904429,-0.17258117,0.045835603,0.012856197,-0.025335986,0.4289259,0.29096898,-0.17021146,-0.7822003,-0.08562039,0.83899057,0.30834222,-0.27752304,0.27701527,0.012190267,-0.13343622,0.10942989,-0.09880444,0.18260151,0.3585127,-0.0069072987,0.066892706,-0.20821016,0.023570508,-0.40804774,-0.091237836,-0.3634762,-1.3105781,-0.40235248,-0.37377563,-0.25767058,-0.1673837,0.85639364,-0.018409664,-0.45338938,-0.22720723,-0.16274656,-0.5318345,1.0468864,-0.124537066,-0.7552464,-0.10721852,-0.22911389,-0.37915823,-0.15853831,0.7733596,-0.23484176,0.13908991,-0.6176731,-0.038046688,-0.4085113,-0.18326624,-0.13769774,0.28277937,0.20662265,-0.18227036,0.3855347,-0.11838851,0.33894986,-0.21121576,0.037977003,0.17300117,0.19092388,-0.21416113,-0.366644,0.26874036,-0.41969287,0.06826587,0.08437486,0.25306886,0.029871417,-0.1764214,-0.35817528,-0.958171,0.017350858,0.39846116,0.22798778,0.2801094,0.3014681,-1.023688,-0.27401266,0.49902612,-0.15772346,-0.08144595,0.111067094,-0.58589613,-0.44021794,0.093391426,-0.8239728,0.053052712,-0.51267534,-0.30137655,-0.03399468,-0.3272122,-0.20106977,0.06984321,-0.6138065,-0.07751166,-0.3042364,0.13042118,0.19392952,1.1446638,0.111684926,-0.47057885,0.3199676,-0.13964969,-0.17399412,-0.9855008,0.29852825,0.36893347,-0.40999442,-0.059471782,-0.12076722,-0.3243673,0.65543675,-0.036388103,0.5141126,0.8592702,0.035324816,-0.64023995
