companyID,Ticker,Company Name,SYNONYMS,ACN,Country of Domicile,Company Type,Market Cap,Revenue:Y,Tot Assets:Y,Number of Employees:LF,ICB Sector,ICB Subsector,GICS Industry,GICS SubIndustry,BICS L3 Industry,BICS L4 Sub Industry,BICS L5 Segment,BICS L6 Segment,Company Description,Linkedin_empCount,Linkedin_Followers,Source
comp_5236,SDT VN Equity,Song Da No 10 JSC,,,Viet Nam,Common Stock,12030000.0,61880000.0,133660000.0,601.0,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,,,,,,Bloomberg
comp_5237,SKK US Equity,SKK Holdings Ltd,,,Singapore,Common Stock,11870000.0,17140000.0,41680000.0,,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,,,,,,Bloomberg
comp_5238,CGNR LN Equity,Conroy Gold and Natural Resources Plc,,,Ireland,Common Stock,11850000.0,,47840000.0,,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,,,,,Bloomberg
comp_5239,FRG LN Equity,Firering Strategic Minerals plc,,,Côte d'Ivoire,Common Stock,11840000.0,,10280000.0,,Industrial Metals and Mining,General Mining,,,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,,,,,Bloomberg
comp_5240,CSP TB Equity,CSP Steel Center PCL,,,Thailand,Common Stock,11840000.0,107610000.0,85580000.0,,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Metal Svc Centers & Processors,Steel Processors,,,,,Bloomberg
comp_5241,GEO PM Equity,GEOGRACE Resources Philippines Inc,,,Philippines,Common Stock,11820000.0,,359890.0,,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,Gemstones,,,,Bloomberg
comp_5242,YLI MK Equity,YLI Holding BHD,,,Malaysia,Common Stock,11810000.0,16360000.0,82560000.0,,Industrial Metals and Mining,Iron and Steel,Building Products,Building Products,Industrial Intermediate Prod,Fabricated Metal & Hardware,Hardware,Fabricated Pipe & Pipe Fitting,,,,Bloomberg
comp_5243,RWI TB Equity,Rayong Wire Industries PCL,,,Thailand,Common Stock,11790000.0,25090000.0,56980000.0,,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Electrical Equipment,Electrical Components,Wire & Cable,,,,,Bloomberg
comp_5244,DDJH CZ Equity,Duro Dakovic Group Plc,,,Croatia,Common Stock,11580000.0,203330000.0,205670000.0,735.0,General Industrials,Diversified Industrials,Machinery,Industrial Machinery & Supplies & Components,Steel,Steel Producers,,,,,,Bloomberg
comp_5245,IREKA MK Equity,Ireka Corp Bhd,,,Malaysia,Common Stock,11490000.0,8980000.0,53010000.0,,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,,,,,,Bloomberg
comp_5246,THT VN Equity,Vinacomin - Ha Tu Coal JSC,,,Viet Nam,Common Stock,11440000.0,256640000.0,99370000.0,2000.0,"Oil, Gas and Coal",Coal,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Coal Mining,Thermal Coal,,,,,Bloomberg
comp_5247,TSG PW Equity,Tesgas SA,,,Poland,Common Stock,11390000.0,30510000.0,48580000.0,,Construction and Materials,Construction,Gas Utilities,Gas Utilities,Engineering & Construction,Infrastructure Construction,Utility Line Construction,Gas Utility Line Construction,,,,Bloomberg
comp_5248,BHL LN Equity,Bradda Head Lithium Ltd,,,Isle of Man,Common Stock,11200000.0,,27040000.0,,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Lithium,,,,Bloomberg
comp_5249,OPMS IJ Equity,Optima Prima Metal Sinergi Tbk PT,,,Indonesia,Common Stock,11010000.0,3900000.0,7960000.0,4.0,Industrial Metals and Mining,Iron and Steel,Trading Companies & Distributors,Trading Companies & Distributors,Commercial Support Services,Waste Management,Recyclable Materials,,,,,Bloomberg
comp_5250,PUPO SG Equity,Putevi AD Pozega,,,Serbia,Common Stock,10950000.0,7700000.0,10230000.0,259.0,Real Estate Investment and Services,Real Estate Holding and Development,,,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Airport & Highway Const,,,,Bloomberg
comp_5251,RSRM BD Equity,Ratanpur Steel Re-Rolling Mills Ltd,,,Bangladesh,Common Stock,10860000.0,23000000.0,114500000.0,,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Metal Svc Centers & Processors,,,,,,Bloomberg
comp_5252,8321 HK Equity,Tai Kam Holdings Ltd,,,Hong Kong,Common Stock,10860000.0,8010000.0,15650000.0,22.0,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,,,,,Bloomberg
comp_5253,784 HK Equity,Ling Yui Holdings Ltd,,,Hong Kong,Common Stock,10760000.0,42230000.0,27170000.0,77.0,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,,,,,,Bloomberg
comp_5254,MES VN Equity,MECHANICAL Engineering Service JSC,,,Viet Nam,Common Stock,10690000.0,203980.0,10680000.0,21.0,,,,,Engineering & Construction,Engineering Services,,,,,,Bloomberg
comp_5255,ZELN MK Equity,Zelan Bhd,,,Malaysia,Common Stock,10660000.0,13340000.0,166310000.0,,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,Energy Infra Construction,Power Plant Construction,,,,Bloomberg
comp_5256,PPS TB Equity,Project Planning Service PCL,,,Thailand,Common Stock,10650000.0,15640000.0,27730000.0,,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,,,,,,Bloomberg
comp_5257,8125 HK Equity,China New Holdings Ltd,,,Hong Kong,Common Stock,10570000.0,32400000.0,17780000.0,15.0,Household Goods and Home Construction,Household Furnishings,Professional Services,Research & Consulting Services,Engineering & Construction,Engineering Services,,,,,,Bloomberg
comp_5258,STPL PA Equity,Siddiqsons Tin Plate Ltd,,,Pakistan,Common Stock,10560000.0,27250000.0,,,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Aluminum,Industrial Intermediate Prod,Fabricated Metal & Hardware,,,,,,Bloomberg
comp_5259,KOYO SP Equity,Koyo International Ltd,,,Singapore,Common Stock,10530000.0,53660000.0,55500000.0,,Construction and Materials,Building Materials: Other,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Ind & Traffic Engineering Svcs,,,,,Bloomberg
comp_5260,VGL VN Equity,Vingal-Vnsteel Industries JSC,,,Viet Nam,Common Stock,10500000.0,21650000.0,9880000.0,219.0,,,,,Steel,Metal Svc Centers & Processors,Steel Processors,,,,,Bloomberg
comp_5261,TTB VN Equity,TTBGROUP JSC,,,Viet Nam,Common Stock,10500000.0,86830000.0,123290000.0,55.0,Construction and Materials,Building Materials: Other,Construction Materials,Construction Materials,Steel,Steel Producers,,,,,,Bloomberg
comp_5262,TNA VN Equity,Thien Nam Trading-Import Export JSC,,,Viet Nam,Common Stock,10470000.0,75500000.0,132010000.0,57.0,"Personal Care, Drug and Grocery Stores",Food Retailers and Wholesalers,Trading Companies & Distributors,Trading Companies & Distributors,Steel,Steel Producers,Flat Rolled,,,,,Bloomberg
comp_5263,PPVA SG Equity,Preduzece za puteve Valjevo ad Valjevo,,,Serbia,Common Stock,10290000.0,,,501.0,Real Estate Investment and Services,Real Estate Holding and Development,,,Engineering & Construction,Infrastructure Construction,,,,,,Bloomberg
comp_5264,NWT SP Equity,New Wave Holdings Ltd,,,Singapore,Common Stock,10220000.0,19610000.0,25920000.0,,Industrial Metals and Mining,Aluminum,Trading Companies & Distributors,Trading Companies & Distributors,Steel,Metal Svc Centers & Processors,Steel Processors,,,,,Bloomberg
comp_5265,VMC VN Equity,Vimeco JSC,,,Viet Nam,Common Stock,9910000.0,67690000.0,89140000.0,,Industrial Transportation,Commercial Vehicles and Parts,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,,,,,,Bloomberg
comp_5266,LUMX SL Equity,Luminex Ltd,,,Sri Lanka,Common Stock,9810000.0,8880000.0,14820000.0,,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,,,,,,Bloomberg
comp_5267,TV3 VN Equity,Power Engineering Consulting JSC,,,Viet Nam,Common Stock,9740000.0,11210000.0,16850000.0,374.0,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Architectural Services,,,,,Bloomberg
comp_5268,JWW PW Equity,JWW Invest SA,,,Poland,Common Stock,9700000.0,51800000.0,31670000.0,,Industrial Support Services,Professional Business Support Services,Commercial Services & Supplies,Diversified Support Services,Engineering & Construction,Infrastructure Construction,,,,,,Bloomberg
comp_5269,1633 HK Equity,Sheung Yue Group Holdings Ltd,,,Hong Kong,Common Stock,9610000.0,52130000.0,56990000.0,,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,,,,,,Bloomberg
comp_5270,OLY AU Equity,Olympio Metals Ltd,"Croplogic Limited, Olympio Metals Limited",619330648.0,New Zealand,Common Stock,9600000.0,,2170000.0,,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,,,,,Bloomberg
comp_5271,REKATECH MK Equity,Rekatech Capital Bhd,,,Malaysia,Common Stock,9600000.0,1600000.0,15870000.0,,Real Estate Investment and Services,Real Estate Services,Professional Services,Research & Consulting Services,Engineering & Construction,Engineering Services,,,,,,Bloomberg
comp_5272,MTPS IJ Equity,Meta Epsi PT,,,Indonesia,Common Stock,9490000.0,127020.0,8460000.0,7.0,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,,,,,Bloomberg
comp_5273,8065 HK Equity,KML Technology Group Ltd,,,Hong Kong,Common Stock,9320000.0,38610000.0,39870000.0,183.0,Industrial Transportation,Transportation Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,,,,,,Bloomberg
comp_5274,CHNR US Equity,China Natural Resources Inc,,,Hong Kong,Common Stock,9200000.0,,57790000.0,,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,,,"China Natural Resources Inc. exploits and develops minerals and coal resourcesin China. The Company has a zinc-iron mine operation in Anhui province, andcoal mine operations in the Guizhou province.",,,Bloomberg
comp_5275,145 HK Equity,CCIAM Future Energy Ltd,,,Hong Kong,Common Stock,9140000.0,10170000.0,13380000.0,28.0,Industrial Support Services,Professional Business Support Services,Commercial Services & Supplies,Environmental & Facilities Services,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,,,,,Bloomberg
comp_5276,601 HK Equity,Rare Earth Magnesium Technology Group Holdings Ltd,,,Hong Kong,Common Stock,9120000.0,47170000.0,213380000.0,,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,,,Rare Earth Magnesium Technology Group Holdings Limited manufactures metalproducts. The Company develops and produces magnesium alloy new materialproducts and other products. Rare Earth Magnesium Technology GroupHoldings markets its products worldwide.,,,Bloomberg
comp_5277,ARKA IJ Equity,Arkha Jayanti Persada Tbk PT,,,Indonesia,Common Stock,9100000.0,11390000.0,41410000.0,,Industrial Engineering,Machinery: Construction and Handling,Machinery,Construction Machinery & Heavy Transportation Equipment,Steel,Metal Svc Centers & Processors,Steel Processors,,,,,Bloomberg
comp_5278,INAI IJ Equity,Indal Aluminium Industry Tbk PT,,,Indonesia,Common Stock,9050000.0,101270000.0,123380000.0,2000.0,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,Bauxite Mining,,,,Bloomberg
comp_5279,DIZ PM Equity,Dizon Copper-Silver Mines Inc,,,Philippines,Common Stock,9020000.0,,1820000.0,,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,Copper Mining,,,,Bloomberg
comp_5280,SAM TB Equity,Samchai Steel Industries PCL,,,Thailand,Common Stock,8980000.0,302890000.0,187240000.0,,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,"Long, Pipe & Tubular",Pipe & Tubular,,,,Bloomberg
comp_5281,MCG VN Equity,MCG Energy & Real Estate JSC,,,Viet Nam,Common Stock,8970000.0,2730000.0,84330000.0,57.0,Industrial Engineering,Machinery: Industrial,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,,,,,,Bloomberg
comp_5282,FIMA RO Equity,Fimaro SA Cluj,,,Romania,Common Stock,8920000.0,3840000.0,4660000.0,,Industrial Engineering,Machinery: Industrial,,,Steel,Steel Producers,Specialty Metals,,,,,Bloomberg
comp_5283,GRL LN Equity,Goldstone Resources Ltd,,,Jersey,Common Stock,8750000.0,7510000.0,39070000.0,,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,,,,,Bloomberg
comp_5284,DSH VN Equity,Dong Son Infrastructure Investment JSC,,,Viet Nam,Common Stock,8740000.0,38090000.0,44120000.0,57.0,,,,,Engineering & Construction,Infrastructure Construction,,,,,,Bloomberg
comp_5285,BOKSRA BK Equity,Boksit AD Milici,,,Bosnia and Herzegovina,Common Stock,8670000.0,31860000.0,44290000.0,173.0,,,,,Metals & Mining,Base Metals,,,,,,Bloomberg
comp_5286,ITTEFAQ PA Equity,Ittefaq Iron Industries Ltd,,,Pakistan,Common Stock,8510000.0,12260000.0,33390000.0,,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,,,,,,Bloomberg
comp_5287,NI PM Equity,NiHAO Mineral Resources International Inc,,,Philippines,Common Stock,8460000.0,,7730000.0,,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",Nickel,,,,Bloomberg
comp_5288,8619 HK Equity,NIU Holdings Ltd,,,Hong Kong,Common Stock,8460000.0,20530000.0,50130000.0,172.0,Construction and Materials,Engineering and Contracting Services,Professional Services,Research & Consulting Services,Engineering & Construction,Engineering Services,,,,,,Bloomberg
comp_5289,SHA VN Equity,Son Ha Sai Gon JSC,,,Viet Nam,Common Stock,8300000.000000001,69040000.0,67160000.0,372.0,Industrial Metals and Mining,Iron and Steel,Machinery,Industrial Machinery & Supplies & Components,Industrial Intermediate Prod,Fabricated Metal & Hardware,,,,,,Bloomberg
comp_5290,VC1 VN Equity,Construction JSC No 1,,,Viet Nam,Common Stock,8279999.999999999,30780000.0,44930000.0,116.0,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,,,,,,Bloomberg
comp_5291,VCA VN Equity,VNSTEEL-VICASA JSC,,,Viet Nam,Common Stock,8150000.0,82200000.0,20300000.0,273.0,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,,,,,,Bloomberg
comp_5292,8208 HK Equity,WMCH Global Investment Ltd,,,Singapore,Common Stock,8140000.000000001,13380000.0,6330000.0,165.0,Construction and Materials,Engineering and Contracting Services,Professional Services,Research & Consulting Services,Engineering & Construction,Engineering Services,Construction Engineering Svcs,,,,,Bloomberg
comp_5293,61 HK Equity,Green Leader Holdings Group Ltd,,,Hong Kong,Common Stock,8109999.999999999,23370000.0,31130000.0,46.0,"Oil, Gas and Coal",Coal,Metals & Mining,Steel,Metals & Mining,Mining Services,,,"Green Leader Holdings Group Limited operates coal mining businesses. TheCompany mines and distributes coking coal, raw coal, cokes, and other products.Green Leader Holdings Group also operates cassava planting, logistics, systemintegration, software development, and other businesses.",,,Bloomberg
comp_5294,RDKV SG Equity,Rudnik Kovin ad Kovin,,,Serbia,Common Stock,8060000.000000001,5310000.0,16390000.0,126.0,"Oil, Gas and Coal",Coal,,,Metals & Mining,Coal Mining,Thermal Coal,,,,,Bloomberg
comp_5295,PARKWD MK Equity,Parkwood Holdings BHD,,,Malaysia,Common Stock,7930000.0,6060000.0,63950000.0,,Real Estate Investment and Services,Real Estate Holding and Development,Real Estate Management & Development,Real Estate Development,Steel,Steel Producers,Flat Rolled,,,,,Bloomberg
comp_5296,V12 VN Equity,Vietnam Construction JSC No 12,,,Viet Nam,Common Stock,7890000.0,27900000.0,39910000.0,128.0,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,,,,,,Bloomberg
comp_5297,BOT VN Equity,Thai Ha Bridge BOT JSC,,,Viet Nam,Common Stock,7830000.0,25060000.0,115680000.0,26.0,,,,,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,,,,,Bloomberg
comp_5298,MCOM SP Equity,Meta Health Ltd,,,Singapore,Common Stock,7810000.0,277820.0,1900000.0,,Industrial Metals and Mining,Metal Fabricating,Health Care Providers & Services,Health Care Services,Retail - Consumer Staples,Food & Drug Stores,Pharmacies & Drug Stores,,,,,Bloomberg
comp_5299,IIEW IQ Equity,Iraqi Engineering Works,,,Iraq,Common Stock,7810000.0,,,,,,,,Engineering & Construction,Engineering Services,,,,,,Bloomberg
comp_5300,MIC VN Equity,Quang Nam Mineral Industry Corp,,,Viet Nam,Common Stock,7790000.0,13950000.0,11060000.0,97.0,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Construction Materials,Building Materials,Sundry Building Products,Nonmetal Mineral Products,,,,Bloomberg
comp_5301,MTS VN Equity,Vinacomin Materials Trading JSC,,,Viet Nam,Common Stock,7760000.0,247040000.0,36650000.0,643.0,,,,,Machinery,Construction & Mining Machinery,Mining Machinery & Equipment,,,,,Bloomberg
comp_5302,MGC VN Equity,Vinacomin - Mining Geology JSC,,,Viet Nam,Common Stock,7760000.0,19800000.0,15460000.0,628.0,,,,,Metals & Mining,Mining Services,Coal Support Services,,,,,Bloomberg
comp_5303,VVN VN Equity,Viet Nam Industrial Construction Corp,,,Viet Nam,Common Stock,7590000.0,266420000.00000003,300350000.0,138.0,,,,,Engineering & Construction,Engineering Services,,,,,,Bloomberg
comp_5304,RONCHESS NL Equity,Ronchess Global Resources PLC,,,Nigeria,Common Stock,7480000.0,7080000.0,11230000.0,,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Airport & Highway Const,,,,Bloomberg
