ENO,name,status,commodity,owner,startDate,endDate,observationMethod,positionalAccuracy,source,status_uri,representativeCommodity_uri,specification_uri,LAT_GDA94,LONG_GDA94
576405,Castle Hill Stage 1,under development,Gold,Evolution Mining Limited,,,"company supplied location, method unknown",999 metres,http://www.evolutionmining.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/under-development,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/576405,-30.6369,121.035
576406,Broads Dam Project,historic mine,Gold,Evolution Mining Limited,,,"company supplied location, method unknown",10000 metres,http://www.evolutionmining.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/576406,-30.5588,121.101
576410,Ora Banda - Grants Patch Project,historic mine,Gold,Evolution Mining Limited,,,satellite image,999 metres,http://www.evolutionmining.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/576410,-30.463,121.1197
576411,Carbine North Project,historic mine,Gold,Evolution Mining Limited,,,"State or NT agency supplied location, method unknown",5000 metres,http://www.evolutionmining.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/576411,-30.454,120.8902
576476,Lawlers Project,operating mine,Gold,Gold Fields Limited,,,satellite image,999 metres,http://www.goldfields.co.za/,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/576476,-28.0789,120.5357
576477,Fairyland,historic mine,Gold,Gold Fields Limited,,,"State or NT agency supplied location, method unknown",500 metres,http://www.goldfields.co.za/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/576477,-28.0805,120.6524
576481,Agnew Project,operating mine,Gold,Gold Fields Limited,,,satellite image,999 metres,http://www.goldfields.co.za/,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/576481,-28.0071,120.5081
576482,Waroonga,operating mine,Gold,Gold Fields Limited,,,"State or NT agency supplied location, method unknown",500 metres,http://www.goldfields.co.za/,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/576482,-27.0078,120.5046
577337,Miranda JV,historic mine,Gold,Gold Fields Limited,,,satellite image,999 metres,http://www.goldfields.co.za/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577337,-27.72,120.5412
577339,Darlot Project,operating mine,Gold,"Red 5 Limited, Vault Minerals",,,satellite image,999 metres,"http://red5limited.com/, vaultminerals.com",http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577339,-27.875,121.2689
577344,Granny Smith Project,operating mine,Gold,Gold Fields Limited,,,satellite image,999 metres,http://www.goldfields.co.za/,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577344,-28.8112,122.4149
577351,Mount Magnet Project,operating mine,Gold,Ramelius Resources Limited,,,"satellite image, Google",999 metres,http://www.rameliusresources.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577351,-28.028969,117.814117
577352,St Ives Project,operating mine,Gold,Gold Fields Limited,,,satellite image,999 metres,http://www.goldfields.co.za/,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577352,-31.3243,121.7451
577361,Water Tank Hill,operating mine,Gold,Ramelius Resources Limited,,,"State or NT agency supplied location, method unknown",500 metres,http://www.rameliusresources.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577361,-28.0647,117.83
577501,Stellar,operating mine,Gold,Ramelius Resources Limited,,,"State or NT agency supplied location, method unknown",500 metres,http://www.rameliusresources.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577501,-28.0486,117.7826
577503,Shannon - Mount Magnet,operating mine,Gold,Ramelius Resources Limited,,,"State or NT agency supplied location, method unknown",500 metres,http://www.rameliusresources.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577503,-28.0602,117.7834
577557,Comet Vale Operation,care and maintenance,Gold,"Crest Minerals Ltd, Labyrinth Resources Ltd",,,"State or NT agency supplied location, method unknown",100 metres,"http://www.crestminerals.com.au, https://labyrinthresources.com/",http://resource.geosciml.org/classifier/cgi/mine-status/care-and-maintenance,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577557,-29.954928,121.131043
577564,Tropicana Project,operating mine,Gold,"Independence Group NL, AngloGold Ashanti Limited, Regis Resources Limited",,,satellite image,999 metres,"http://www.anglogold.com/default.htm, http://www.igo.com.au/IRM/content/home.html, http://www.regisresources.com/",http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577564,-29.26,124.55
577583,Wonder West,historic mine,Gold,"Bligh Resources Limited, SR Mining Pty Ltd",,,"State or NT agency supplied location, method unknown",500 metres,http://www.blighresources.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577583,-28.3384,121.1764
577832,Barnicoat Project,historic mine,Gold,Focus Minerals Limited,,,satellite image,999 metres,http://www.focusminerals.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577832,-28.632,122.507
577834,Central Laverton Project,historic mine,Gold,Focus Minerals Limited,,,satellite image,999 metres,http://www.focusminerals.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577834,-28.67,122.39
577835,Chatterbox Shear Project,historic mine,Gold,Focus Minerals Limited,,,satellite image,999 metres,http://www.focusminerals.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577835,-28.659,122.317
577837,Jasper Hills Project,historic mine,Gold,"Focus Minerals Limited, Brightstar Resources Ltd",,,satellite image,999 metres,"http://www.focusminerals.com.au/, https://www.brightstarresources.com.au/",http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577837,-29.114,123.141
577838,Lancefield Project,historic mine,Gold,Focus Minerals Limited,,,satellite image,999 metres,http://www.focusminerals.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577838,-28.5545,122.3845
577841,Three Mile Hill Project,historic mine,Gold,Focus Minerals Limited,,,"State or NT agency supplied location, method unknown",999 metres,http://www.focusminerals.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577841,-30.927,121.1984
577842,Lindsays-Bayleys Project,historic mine,Gold,Focus Minerals Limited,,,satellite image,999 metres,http://www.focusminerals.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577842,-30.95,121.1782
577843,Coolgardie Gold Project,historic mine,Gold,Focus Minerals Limited,,,satellite image,999 metres,http://www.focusminerals.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577843,-30.99,121.177
577896,Little John,historic mine,Gold,Silver Lake Resources Limited,,,"State or NT agency supplied location, method unknown",500 metres,http://www.silverlakeresources.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577896,-27.5001,118.1086
577897,Jaffas Folly,historic mine,Gold,Silver Lake Resources Limited,,,"State or NT agency supplied location, method unknown",500 metres,http://www.silverlakeresources.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577897,-27.4677,118.1312
577898,Sherwood,historic mine,Gold,Silver Lake Resources Limited,,,"State or NT agency supplied location, method unknown",500 metres,http://www.silverlakeresources.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577898,-27.4341,118.1559
577900,TMC/Katies,historic mine,Gold,Silver Lake Resources Limited,,,"State or NT agency supplied location, method unknown",500 metres,http://www.silverlakeresources.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577900,-27.4781,118.125
577910,Friars,historic mine,Gold,Silver Lake Resources Limited,,,"State or NT agency supplied location, method unknown",500 metres,http://www.silverlakeresources.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577910,-27.53,118.0937
577915,Comet North,historic mine,Gold,Westgold Resources Limited,,,"State or NT agency supplied location, method unknown",500 metres,http://www.westgold.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577915,-27.5345,118.0469
577916,Pinnacles - Tuckabianna,historic mine,Gold,Westgold Resources Limited,,,"State or NT agency supplied location, method unknown",500 metres,http://www.westgold.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577916,-27.5403,118.0402
577917,Eclipse,historic mine,Gold,Silver Lake Resources Limited,,,"State or NT agency supplied location, method unknown",500 metres,http://www.silverlakeresources.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577917,-27.548,118.0373
577918,Venus,historic mine,Gold,Westgold Resources Limited,,,"State or NT agency supplied location, method unknown",500 metres,http://www.westgold.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577918,-27.5645,118.0249
577919,Comet,historic mine,Gold,Westgold Resources Limited,,,"State or NT agency supplied location, method unknown",500 metres,http://www.westgold.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577919,-27.5401,118.0436
577920,Cue Project,historic mine,Gold,"Ramelius Resources Limited, Silver Lake Resources Limited, Musgrave Minerals Ltd",,,satellite image,10000 metres,"http://www.rameliusresources.com.au/, http://www.silverlakeresources.com.au/",http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577920,-27.705,117.83
577921,Lena,historic mine,Gold,"Ramelius Resources Limited, Silver Lake Resources Limited, Musgrave Minerals Ltd",,,"State or NT agency supplied location, method unknown",500 metres,"http://www.rameliusresources.com.au/, http://www.silverlakeresources.com.au/",http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/577921,-27.6926,117.8328
578011,Dinnie - Reggio,historic mine,Gold,Silver Lake Resources Limited,,,"State or NT agency supplied location, method unknown",500 metres,http://www.silverlakeresources.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/578011,-31.0101,121.9155
578015,Mount Belches MC,operating mine,Gold,"Silver Lake Resources Limited, Vault Minerals",,,satellite image,10000 metres,"http://www.silverlakeresources.com.au/, vaultminerals.com",http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/578015,-31.06,122.2
578016,Aldiss Project,historic mine,Gold,"Silver Lake Resources Limited, Vault Minerals",,,satellite image,10000 metres,"http://www.silverlakeresources.com.au/, vaultminerals.com",http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/578016,-31.05,122.56
578018,Ravensthorpe Gold Project,feasibility,"Gold, Copper, Lead, (Zinc, Silver)","ACH Global Pty Ltd, Medallion Metals Limited",,,satellite image,10000 metres,http://www.achglobal.com.au,http://resource.geosciml.org/classifier/cgi/mine-status/feasibility,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/578018,-33.7,120.2
578025,Brightstar (Laverton) Project,under development,Gold,"Stone Resources Australia Limited, Brightstar Resources Ltd",,,satellite image,10000 metres,"http://www.stoneral.com.au/, https://www.brightstarresources.com.au/",http://resource.geosciml.org/classifier/cgi/mine-status/under-development,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/578025,-28.75,122.7
