companyID,Tier_MarketCap,Tier_Revenue,Tier_Assets,CountryGroup,Group_AssetTurnover,Group_MarketToAsset
comp_3528,SmallCap,MidRevenue,LightAsset,Asia,HighTurnover,HighValue
comp_3529,SmallCap,MidRevenue,LightAsset,Asia,MidTurnover,HighValue
comp_3530,SmallCap,MidRevenue,LightAsset,Asia,HighTurnover,HighValue
comp_3531,SmallCap,MidRevenue,LightAsset,Asia,HighTurnover,HighValue
comp_3532,SmallCap,MidRevenue,LightAsset,Asia,HighTurnover,HighValue
comp_3533,SmallCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3534,SmallCap,MidRevenue,LightAsset,Asia,HighTurnover,FairValue
comp_3535,SmallCap,MidRevenue,LightAsset,Asia,LowTurnover,LowValue
comp_3536,SmallCap,MidRevenue,LightAsset,Asia,HighTurnover,HighValue
comp_3537,SmallCap,MidRevenue,LightAsset,Asia,MidTurnover,FairValue
comp_3538,SmallCap,MidRevenue,LightAsset,Asia,LowTurnover,FairValue
comp_3539,SmallCap,VeryLowRevenue,LightAsset,Asia,LowTurnover,LowValue
comp_3540,SmallCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3541,SmallCap,MidRevenue,LightAsset,Asia,HighTurnover,FairValue
comp_3542,SmallCap,VeryLowRevenue,MicroAsset,Asia,LowTurnover,HighValue
comp_3543,SmallCap,MidRevenue,LightAsset,Asia,HighTurnover,LowValue
comp_3544,SmallCap,MidRevenue,LightAsset,Asia,MidTurnover,LowValue
comp_3545,SmallCap,LowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3546,SmallCap,LowRevenue,LightAsset,Asia,LowTurnover,LowValue
comp_3547,SmallCap,MidRevenue,LightAsset,Asia,MidTurnover,FairValue
comp_3548,SmallCap,MidRevenue,LightAsset,Asia,MidTurnover,FairValue
comp_3549,SmallCap,MidRevenue,LightAsset,Asia,MidTurnover,LowValue
comp_3550,SmallCap,LowRevenue,LightAsset,Asia,LowTurnover,LowValue
comp_3551,SmallCap,LowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3552,SmallCap,MidRevenue,MidAsset,Asia,MidTurnover,LowValue
comp_3553,SmallCap,MidRevenue,LightAsset,Asia,HighTurnover,HighValue
comp_3554,SmallCap,MidRevenue,LightAsset,Asia,HighTurnover,HighValue
comp_3555,MicroCap,MidRevenue,LightAsset,Asia,HighTurnover,FairValue
comp_3556,MicroCap,MidRevenue,LightAsset,Asia,HighTurnover,HighValue
comp_3557,MicroCap,MidRevenue,LightAsset,Asia,MidTurnover,LowValue
comp_3558,MicroCap,MidRevenue,LightAsset,Asia,HighTurnover,FairValue
comp_3559,MicroCap,MidRevenue,LightAsset,Asia,HighTurnover,HighValue
comp_3560,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3561,MicroCap,MidRevenue,LightAsset,Asia,HighTurnover,HighValue
comp_3562,MicroCap,MidRevenue,LightAsset,Asia,MidTurnover,FairValue
comp_3563,MicroCap,LowRevenue,LightAsset,Asia,LowTurnover,FairValue
comp_3564,MicroCap,MidRevenue,LightAsset,Asia,HighTurnover,LowValue
comp_3565,MicroCap,MidRevenue,LightAsset,Asia,MidTurnover,LowValue
comp_3566,MicroCap,MidRevenue,LightAsset,Asia,MidTurnover,LowValue
comp_3567,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3568,MicroCap,MidRevenue,LightAsset,Asia,HighTurnover,FairValue
comp_3569,MicroCap,MidRevenue,LightAsset,Asia,HighTurnover,FairValue
comp_3570,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3571,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3572,MicroCap,MidRevenue,LightAsset,Asia,HighTurnover,FairValue
comp_3573,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3574,MicroCap,MidRevenue,LightAsset,Asia,HighTurnover,LowValue
comp_3575,MicroCap,LowRevenue,LightAsset,Asia,MidTurnover,HighValue
comp_3576,MicroCap,MidRevenue,LightAsset,Asia,MidTurnover,FairValue
comp_3577,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3578,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3579,MicroCap,LowRevenue,LightAsset,Asia,LowTurnover,LowValue
comp_3580,MicroCap,,,Asia,,
comp_3581,MicroCap,MidRevenue,LightAsset,Asia,MidTurnover,FairValue
comp_3582,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3583,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3584,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3585,MicroCap,MidRevenue,LightAsset,Asia,MidTurnover,FairValue
comp_3586,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3587,MicroCap,MidRevenue,LightAsset,Asia,MidTurnover,FairValue
comp_3588,MicroCap,MidRevenue,LightAsset,Asia,MidTurnover,LowValue
comp_3589,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3590,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3591,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3592,MicroCap,MidRevenue,LightAsset,Asia,HighTurnover,FairValue
comp_3593,MicroCap,MidRevenue,LightAsset,Asia,HighTurnover,FairValue
comp_3594,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3595,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3596,MicroCap,MidRevenue,LightAsset,Asia,HighTurnover,FairValue
comp_3597,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3598,MicroCap,MidRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3599,MicroCap,MidRevenue,LightAsset,Asia,HighTurnover,FairValue
comp_3600,MicroCap,VeryLowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3601,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3602,MicroCap,MidRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3603,MicroCap,MidRevenue,LightAsset,Asia,HighTurnover,FairValue
comp_3604,MicroCap,LowRevenue,LightAsset,Asia,LowTurnover,LowValue
comp_3605,MicroCap,MidRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3606,MicroCap,VeryLowRevenue,MicroAsset,Asia,LowTurnover,HighValue
comp_3607,MicroCap,LowRevenue,LightAsset,Asia,MidTurnover,FairValue
comp_3608,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3609,MicroCap,VeryLowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3610,MicroCap,MidRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3611,MicroCap,VeryLowRevenue,LightAsset,Asia,LowTurnover,FairValue
comp_3612,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3613,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3614,MicroCap,MidRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3615,MicroCap,VeryLowRevenue,MicroAsset,Asia,LowTurnover,HighValue
comp_3616,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3617,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3618,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3619,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3620,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3621,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,FairValue
comp_3622,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,FairValue
comp_3623,MicroCap,MidRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3624,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3625,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3626,MicroCap,MidRevenue,LightAsset,Asia,HighTurnover,LowValue
comp_3627,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3628,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3629,MicroCap,MidRevenue,LightAsset,Asia,HighTurnover,LowValue
comp_3630,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3631,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3632,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3633,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3634,MicroCap,VeryLowRevenue,MicroAsset,Asia,LowTurnover,FairValue
comp_3635,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3636,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,FairValue
comp_3637,MicroCap,LowRevenue,LightAsset,Asia,LowTurnover,LowValue
comp_3638,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3639,MicroCap,LowRevenue,LightAsset,Asia,MidTurnover,LowValue
comp_3640,MicroCap,MidRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3641,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3642,MicroCap,VeryLowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3643,MicroCap,MidRevenue,LightAsset,Asia,HighTurnover,LowValue
comp_3644,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,FairValue
comp_3645,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3646,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3647,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,FairValue
comp_3648,MicroCap,,MicroAsset,Asia,,HighValue
comp_3649,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,FairValue
comp_3650,MicroCap,LowRevenue,LightAsset,Asia,LowTurnover,LowValue
comp_3651,MicroCap,LowRevenue,LightAsset,Asia,LowTurnover,LowValue
comp_3652,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3653,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,LowValue
comp_3654,MicroCap,MidRevenue,LightAsset,Asia,HighTurnover,LowValue
comp_3655,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3656,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3657,MicroCap,MidRevenue,MicroAsset,Asia,HighTurnover,LowValue
comp_3658,MicroCap,MidRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3659,MicroCap,MidRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3660,MicroCap,VeryLowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3661,MicroCap,MidRevenue,MicroAsset,Asia,HighTurnover,LowValue
comp_3662,MicroCap,VeryLowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3663,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3664,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3665,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3666,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3667,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3668,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,LowValue
comp_3669,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3670,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3671,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3672,MicroCap,VeryLowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3673,MicroCap,LowRevenue,LightAsset,Asia,MidTurnover,LowValue
comp_3674,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,FairValue
comp_3675,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3676,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,FairValue
comp_3677,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3678,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3679,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3680,MicroCap,VeryLowRevenue,LightAsset,Asia,LowTurnover,LowValue
comp_3681,MicroCap,MidRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3682,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3683,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3684,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,LowValue
comp_3685,MicroCap,MidRevenue,MidAsset,Asia,LowTurnover,LowValue
comp_3686,MicroCap,MidRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3687,MicroCap,,MicroAsset,Asia,,HighValue
comp_3688,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3689,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3690,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3691,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3692,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3693,MicroCap,MidRevenue,LightAsset,Asia,HighTurnover,LowValue
comp_3694,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3695,MicroCap,MidRevenue,LightAsset,Asia,MidTurnover,LowValue
comp_3696,MicroCap,MidRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3697,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3698,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3699,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,LowValue
comp_3700,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3701,MicroCap,LowRevenue,MicroAsset,Asia,LowTurnover,LowValue
comp_3702,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,LowValue
comp_3703,MicroCap,VeryLowRevenue,MicroAsset,Asia,LowTurnover,HighValue
comp_3704,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,LowValue
comp_3705,MicroCap,VeryLowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3706,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,FairValue
comp_3707,MicroCap,VeryLowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3708,MicroCap,LowRevenue,LightAsset,Asia,LowTurnover,LowValue
comp_3709,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3710,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3711,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3712,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,LowValue
comp_3713,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3714,MicroCap,MidRevenue,LightAsset,Asia,HighTurnover,LowValue
comp_3715,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3716,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3717,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,LowValue
comp_3718,MicroCap,,MicroAsset,Asia,,HighValue
comp_3719,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3720,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3721,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,FairValue
comp_3722,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3723,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,FairValue
comp_3724,MicroCap,VeryLowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3725,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3726,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3727,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,LowValue
comp_3728,MicroCap,VeryLowRevenue,MicroAsset,Asia,LowTurnover,FairValue
comp_3729,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3730,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3731,MicroCap,MidRevenue,LightAsset,Asia,LowTurnover,LowValue
comp_3732,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,LowValue
comp_3733,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3734,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,LowValue
comp_3735,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3736,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,FairValue
comp_3737,MicroCap,VeryLowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3738,MicroCap,VeryLowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3739,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,LowValue
comp_3740,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3741,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3742,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3743,MicroCap,MidRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3744,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3745,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,LowValue
comp_3746,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3747,MicroCap,LowRevenue,LightAsset,Asia,LowTurnover,LowValue
comp_3748,MicroCap,VeryLowRevenue,MicroAsset,Asia,MidTurnover,FairValue
comp_3749,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,LowValue
comp_3750,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,FairValue
comp_3751,MicroCap,VeryLowRevenue,MicroAsset,Asia,LowTurnover,HighValue
comp_3752,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3753,MicroCap,MidRevenue,MicroAsset,Asia,HighTurnover,LowValue
comp_3754,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3755,MicroCap,MidRevenue,MicroAsset,Asia,HighTurnover,LowValue
comp_3756,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,LowValue
comp_3757,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,LowValue
comp_3758,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,LowValue
comp_3759,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3760,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3761,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,LowValue
comp_3762,MicroCap,,MicroAsset,Asia,,LowValue
comp_3763,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,LowValue
comp_3764,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3765,MicroCap,VeryLowRevenue,MicroAsset,Asia,LowTurnover,FairValue
comp_3766,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,LowValue
comp_3767,MicroCap,VeryLowRevenue,MicroAsset,Asia,LowTurnover,FairValue
comp_3768,MicroCap,MidRevenue,MicroAsset,Asia,HighTurnover,LowValue
comp_3769,MicroCap,VeryLowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3770,MicroCap,VeryLowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3771,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,LowValue
comp_3772,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,LowValue
comp_3773,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3774,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3775,MicroCap,VeryLowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3776,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,LowValue
comp_3777,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,LowValue
comp_3778,MicroCap,VeryLowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3779,MicroCap,MidRevenue,MicroAsset,Asia,HighTurnover,LowValue
comp_3780,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3781,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3782,MicroCap,VeryLowRevenue,MicroAsset,Asia,LowTurnover,LowValue
comp_3783,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3784,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3785,MicroCap,VeryLowRevenue,MicroAsset,Asia,LowTurnover,LowValue
comp_3786,MicroCap,MidRevenue,LightAsset,Asia,HighTurnover,LowValue
comp_3787,MicroCap,VeryLowRevenue,LightAsset,Asia,LowTurnover,LowValue
comp_3788,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,LowValue
comp_3789,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3790,MicroCap,VeryLowRevenue,MicroAsset,Asia,LowTurnover,HighValue
comp_3791,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3792,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,LowValue
comp_3793,MicroCap,VeryLowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3794,MicroCap,VeryLowRevenue,MicroAsset,Asia,LowTurnover,LowValue
comp_3795,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3796,MicroCap,VeryLowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3797,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,LowValue
comp_3798,MicroCap,VeryLowRevenue,MicroAsset,Asia,MidTurnover,FairValue
comp_3799,MicroCap,VeryLowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3800,MicroCap,VeryLowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3801,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,LowValue
comp_3802,MicroCap,VeryLowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3803,MicroCap,MidRevenue,MicroAsset,Asia,HighTurnover,LowValue
comp_3804,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,LowValue
comp_3805,MicroCap,MidRevenue,LightAsset,Asia,LowTurnover,LowValue
comp_3806,MicroCap,VeryLowRevenue,MicroAsset,Asia,LowTurnover,LowValue
comp_3807,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
comp_3808,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,LowValue
comp_3809,MicroCap,VeryLowRevenue,MicroAsset,Asia,MidTurnover,HighValue
comp_3810,MicroCap,LowRevenue,MicroAsset,Asia,MidTurnover,LowValue
comp_3811,MicroCap,VeryLowRevenue,MicroAsset,Asia,LowTurnover,LowValue
comp_3812,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,LowValue
comp_3813,MicroCap,VeryLowRevenue,MicroAsset,Asia,HighTurnover,HighValue
comp_3814,MicroCap,LowRevenue,MicroAsset,Asia,HighTurnover,FairValue
