Ticker,Company Name,Country of Domicile,Company Type,Market Cap,Revenue:Y,Tot Assets:Y,Tier_MarketCap,Tier_Revenue,Tier_Assets,CountryGroup,AssetTurnover,MarketToAsset,CapIntensity,Group_AssetTurnover,Group_MarketToAsset,Group_CapIntensity
CMP US Equity,Compass Minerals International Inc,United States,Common Stock,1170000000.0,1700000000.0,2360000000.0,SmallCap,UpperRevenue,MidAsset,North_America,0.7203389830508474,0.4957627118644068,1.388235294117647,MidTurnover,LowValue,BalancedCap
BWMN US Equity,Bowman Consulting Group Ltd,United States,Common Stock,1120000000.0,646950000.0,817920000.0,SmallCap,MidRevenue,LightAsset,North_America,0.7909697769953051,1.3693270735524257,1.2642708091815442,MidTurnover,FairValue,BalancedCap
RYI US Equity,Ryerson Holding Corp,United States,Common Stock,1100000000.0,6970000000.0,3940000000.0,SmallCap,UpperRevenue,MidAsset,North_America,1.7690355329949239,0.27918781725888325,0.5652797704447633,HighTurnover,LowValue,CapLight
MTUS US Equity,Metallus Inc,United States,Common Stock,1040000000.0,1640000000.0,1810000000.0,SmallCap,UpperRevenue,MidAsset,North_America,0.9060773480662984,0.574585635359116,1.103658536585366,HighTurnover,LowValue,BalancedCap
SXC US Equity,SunCoke Energy Inc,United States,Common Stock,1020000000.0,2940000000.0,2700000000.0,SmallCap,UpperRevenue,MidAsset,North_America,1.0888888888888888,0.37777777777777777,0.9183673469387755,HighTurnover,LowValue,CapLight
AMRK US Equity,A-Mark Precious Metals Inc,United States,Common Stock,1000000000.0,16960000000.0,3370000000.0,SmallCap,HighRevenue,MidAsset,North_America,5.032640949554896,0.29673590504451036,0.19870283018867924,HighTurnover,LowValue,CapLight
URE CN Equity,Ur-Energy Inc,United States,Common Stock,927060000.0,51120000.0,313870000.0,SmallCap,LowRevenue,LightAsset,North_America,0.1628699780163762,2.953643228088062,6.139866979655712,LowTurnover,HighValue,CapHeavy
EUBG US Equity,Entrepreneur Universe Bright Group,United States,Common Stock,870470000.0,,64019.99999999999,SmallCap,UnknownRevenue,MicroAsset,North_America,,164.1207728293401,,UnknownTurnover,HighValue,UnknownCap
NB US Equity,NioCorp Developments Ltd,United States,Common Stock,817130000.0,,66670000.0,SmallCap,UnknownRevenue,MicroAsset,North_America,,12.256337183140843,,UnknownTurnover,HighValue,UnknownCap
DC US Equity,Dakota Gold Corp,United States,Common Stock,802440000.0,,154170000.0,SmallCap,UnknownRevenue,LightAsset,North_America,,5.204903677758319,,UnknownTurnover,HighValue,UnknownCap
CL CN Equity,Cresco Labs Inc,United States,Common Stock,795610000.0,1100000000.0,2190000000.0,SmallCap,UpperRevenue,MidAsset,North_America,0.502283105022831,0.3632922374429224,1.990909090909091,MidTurnover,LowValue,BalancedCap
NWPX US Equity,NWPX Infrastructure Inc,United States,Common Stock,774460000.0,747030000.0,953360000.0,SmallCap,MidRevenue,LightAsset,North_America,0.7835759838885625,0.8123479063522698,1.276200420331178,MidTurnover,FairValue,BalancedCap
SAU CN Equity,St Augustine Gold and Copper Ltd,United States,Common Stock,761700000.0,,180760000.0,SmallCap,UnknownRevenue,LightAsset,North_America,,4.213874751051118,,UnknownTurnover,HighValue,UnknownCap
ABAT US Equity,American Battery Technology Co,United States,Common Stock,739340000.0,6630000.0,128490000.0,SmallCap,VeryLowRevenue,LightAsset,North_America,0.05159934625262667,5.754066464316289,19.380090497737555,LowTurnover,HighValue,CapHeavy
MCDIF US Equity,Mcdermott International Ltd,United States,Common Stock,732580000.0,,,SmallCap,UnknownRevenue,UnknownAsset,North_America,,,,UnknownTurnover,UnknownValue,UnknownCap
REEMF US Equity,Rare Element Resources Ltd,United States,Common Stock,670090000.0,,48000000.0,SmallCap,UnknownRevenue,MicroAsset,North_America,,13.960208333333334,,UnknownTurnover,HighValue,UnknownCap
IDR US Equity,Idaho Strategic Resources Inc,United States,Common Stock,654420000.0,39080000.0,71170000.0,SmallCap,LowRevenue,MicroAsset,North_America,0.5491077701278628,9.195166502739918,1.821136131013306,MidTurnover,HighValue,BalancedCap
TSSI US Equity,TSS Inc/MD,United States,Common Stock,645000000.0,224680000.0,156130000.0,SmallCap,MidRevenue,LightAsset,North_America,1.4390571959264715,4.13117274066483,0.6948994124977746,HighTurnover,HighValue,CapLight
ZEUS US Equity,Olympic Steel Inc,United States,Common Stock,536950000.0,2940000000.0,1690000000.0,SmallCap,UpperRevenue,MidAsset,North_America,1.7396449704142012,0.3177218934911243,0.5748299319727891,HighTurnover,LowValue,CapLight
MTW US Equity,Manitowoc Co Inc/The,United States,Common Stock,536520000.0,3300000000.0,2680000000.0,SmallCap,UpperRevenue,MidAsset,North_America,1.2313432835820894,0.20019402985074627,0.8121212121212121,HighTurnover,LowValue,CapLight
EAF US Equity,GrafTech International Ltd,United States,Common Stock,528510000.0,817150000.0,1980000000.0,SmallCap,MidRevenue,MidAsset,North_America,0.4127020202020202,0.2669242424242424,2.4230557425197334,MidTurnover,LowValue,BalancedCap
OFLX US Equity,Omega Flex Inc,United States,Common Stock,516650000.0,154220000.0,171210000.0,SmallCap,MidRevenue,LightAsset,North_America,0.900765142223001,3.0176391565913208,1.1101672934768512,HighTurnover,HighValue,BalancedCap
ASCU CN Equity,Arizona Sonoran Copper Co Inc,United States,Common Stock,515320000.00000006,,219020000.0,SmallCap,UnknownRevenue,LightAsset,North_America,,2.352844489087755,,UnknownTurnover,HighValue,UnknownCap
HYMC US Equity,Hycroft Mining Holding Corp,United States,Common Stock,509690000.0,,226570000.0,SmallCap,UnknownRevenue,LightAsset,North_America,,2.2495917376528225,,UnknownTurnover,HighValue,UnknownCap
ORN US Equity,Orion Group Holdings Inc,United States,Common Stock,486160000.0,1210000000.0,674720000.0,SmallCap,UpperRevenue,LightAsset,North_America,1.7933364951387243,0.7205359260137538,0.5576198347107438,HighTurnover,FairValue,CapLight
NC US Equity,NACCO Industries Inc,United States,Common Stock,473360000.0,360520000.0,1020000000.0,SmallCap,MidRevenue,MidAsset,North_America,0.3534509803921569,0.464078431372549,2.8292466437368247,MidTurnover,LowValue,BalancedCap
MG US Equity,Mistras Group Inc,United States,Common Stock,455680000.0,1110000000.0,845660000.0,SmallCap,UpperRevenue,LightAsset,North_America,1.3125842537189887,0.538845398860062,0.7618558558558558,HighTurnover,LowValue,CapLight
CTGO US Equity,Contango ORE Inc,United States,Common Stock,451510000.0,,216480000.0,SmallCap,UnknownRevenue,LightAsset,North_America,,2.0856892091648187,,UnknownTurnover,HighValue,UnknownCap
VGZ CN Equity,Vista Gold Corp,United States,Common Stock,392140000.0,,30680000.0,SmallCap,UnknownRevenue,MicroAsset,North_America,,12.78161668839635,,UnknownTurnover,HighValue,UnknownCap
SLND US Equity,Southland Holdings Inc,United States,Common Stock,368360000.0,1490000000.0,1950000000.0,SmallCap,UpperRevenue,MidAsset,North_America,0.764102564102564,0.1889025641025641,1.308724832214765,MidTurnover,LowValue,BalancedCap
AREC US Equity,American Resources Corp,United States,Common Stock,350330000.0,581230.0,331470000.0,SmallCap,VeryLowRevenue,LightAsset,North_America,0.0017534920203940024,1.0568980601562736,570.2905906439792,LowTurnover,FairValue,CapHeavy
USAU US Equity,US Gold Corp,United States,Common Stock,347490000.0,,38880000.0,SmallCap,UnknownRevenue,MicroAsset,North_America,,8.9375,,UnknownTurnover,HighValue,UnknownCap
GENC US Equity,Gencor Industries Inc,United States,Common Stock,336450000.0,171680000.0,303910000.0,SmallCap,MidRevenue,LightAsset,North_America,0.5649040834457569,1.1070711723865618,1.7702120223671949,MidTurnover,FairValue,BalancedCap
GRZ CN Equity,Gold Reserve Ltd,United States,Common Stock,312270000.0,,127800000.0,SmallCap,UnknownRevenue,LightAsset,North_America,,2.4434272300469484,,UnknownTurnover,HighValue,UnknownCap
VOXR CN Equity,Vox Royalty Corp,United States,Common Stock,297110000.0,16760000.000000002,83070000.0,MicroCap,LowRevenue,MicroAsset,North_America,0.20175755387022995,3.5766221259179005,4.956443914081145,LowTurnover,HighValue,CapHeavy
PMTS US Equity,CPI Card Group Inc,United States,Common Stock,275780000.0,728910000.0,565330000.0,MicroCap,MidRevenue,LightAsset,North_America,1.289353121185856,0.48782127253108803,0.7755827194029441,HighTurnover,LowValue,CapLight
PPIH US Equity,Perma-Pipe International Holdings Inc,United States,Common Stock,275320000.0,241570000.0,264130000.0,MicroCap,MidRevenue,LightAsset,North_America,0.9145875137243025,1.042365501836217,1.093389079769839,HighTurnover,FairValue,BalancedCap
ESOA US Equity,Energy Services of America Corp,United States,Common Stock,256980000.00000003,533830000.00000006,228050000.0,MicroCap,MidRevenue,LightAsset,North_America,2.3408463056347295,1.126858145143609,0.42719592379596494,HighTurnover,FairValue,CapLight
SOM LN Equity,Somero Enterprises Inc,United States,Common Stock,250370000.0,165550000.0,158640000.0,MicroCap,MidRevenue,LightAsset,North_America,1.0435577407967727,1.5782274331820474,0.9582603443068559,HighTurnover,HighValue,CapLight
FRD US Equity,Friedman Industries Inc,United States,Common Stock,237670000.0,682160000.0,363440000.0,MicroCap,MidRevenue,LightAsset,North_America,1.8769535549196565,0.6539456306405459,0.5327782338454321,HighTurnover,LowValue,CapLight
BSAI US Equity,BluSky AI Inc,United States,Common Stock,222610000.0,,12951.199999999999,MicroCap,UnknownRevenue,MicroAsset,North_America,,164.1207728293401,,UnknownTurnover,HighValue,UnknownCap
WEBC US Equity,Webco Industries Inc,United States,Common Stock,219260000.0,929010000.0,724370000.0,MicroCap,MidRevenue,LightAsset,North_America,1.2825075582920331,0.3026906139127794,0.7797225002960141,HighTurnover,LowValue,CapLight
LODE US Equity,Comstock Inc,United States,Common Stock,205420000.0,4570000.0,147630000.0,MicroCap,VeryLowRevenue,LightAsset,North_America,0.03095576779787306,1.3914516019779177,32.304157549234134,LowTurnover,FairValue,CapHeavy
BRGC US Equity,BrightRock Gold Corp,United States,Common Stock,186810000.0,,,MicroCap,UnknownRevenue,UnknownAsset,North_America,,,,UnknownTurnover,UnknownValue,UnknownCap
VRDR US Equity,Verde Resources Inc,United States,Common Stock,184290000.0,147380.0,60170000.0,MicroCap,VeryLowRevenue,MicroAsset,North_America,0.0024493933854080104,3.0628220043210903,408.2643506581626,LowTurnover,HighValue,CapHeavy
LQMT US Equity,Liquidmetal Technologies Inc,United States,Common Stock,182650000.0,1300000.0,49150000.0,MicroCap,VeryLowRevenue,MicroAsset,North_America,0.026449643947100712,3.7161749745676502,37.80769230769231,LowTurnover,HighValue,CapHeavy
ACNT US Equity,Ascent Industries Co,United States,Common Stock,179570000.0,269770000.0,238080000.0,MicroCap,MidRevenue,LightAsset,North_America,1.1331065188172043,0.7542422715053764,0.8825295622196686,HighTurnover,FairValue,CapLight
NNBR US Equity,NN Inc,United States,Common Stock,167810000.0,704170000.0,738710000.0,MicroCap,MidRevenue,LightAsset,North_America,0.95324281517781,0.22716627634660422,1.049050655381513,HighTurnover,LowValue,BalancedCap
GORO US Equity,Gold Resource Corp,United States,Common Stock,166370000.0,99680000.0,235850000.0,MicroCap,LowRevenue,LightAsset,North_America,0.4226415094339623,0.7054059783760865,2.3660714285714284,MidTurnover,FairValue,BalancedCap
FTCO US Equity,Fortitude Gold Corp,United States,Common Stock,165600000.0,56620000.0,197420000.0,MicroCap,LowRevenue,LightAsset,North_America,0.28679971634079626,0.8388207881673589,3.48675379724479,LowTurnover,FairValue,CapHeavy
AUGG US Equity,Augusta Gold Corp,United States,Common Stock,161590000.0,,98530000.0,MicroCap,UnknownRevenue,MicroAsset,North_America,,1.6400081193545113,,UnknownTurnover,HighValue,UnknownCap
SHIM US Equity,Shimmick Corp,United States,Common Stock,150270000.0,728880000.0,376530000.0,MicroCap,MidRevenue,LightAsset,North_America,1.9357820094016414,0.3990917058401721,0.5165870925255186,HighTurnover,LowValue,CapLight
PZG US Equity,Paramount Gold Nevada Corp,United States,Common Stock,128940000.0,,84450000.0,MicroCap,UnknownRevenue,MicroAsset,North_America,,1.5268206039076377,,UnknownTurnover,HighValue,UnknownCap
FEAM US Equity,5E Advanced Materials Inc,United States,Common Stock,127540000.0,,134110000.0,MicroCap,UnknownRevenue,LightAsset,North_America,,0.9510103646260533,,UnknownTurnover,FairValue,UnknownCap
TMRC US Equity,Texas Mineral Resources Corp,United States,Common Stock,125160000.0,,1340000.0,MicroCap,UnknownRevenue,MicroAsset,North_America,,93.40298507462687,,UnknownTurnover,HighValue,UnknownCap
COPR US Equity,Idaho Copper Corp,United States,Common Stock,124950000.0,,,MicroCap,UnknownRevenue,UnknownAsset,North_America,,,,UnknownTurnover,UnknownValue,UnknownCap
OMEX US Equity,Odyssey Marine Exploration Inc,United States,Common Stock,124690000.0,1170000.0,29900000.0,MicroCap,VeryLowRevenue,MicroAsset,North_America,0.0391304347826087,4.170234113712374,25.555555555555557,LowTurnover,HighValue,CapHeavy
GCU CN Equity,Gunnison Copper Corp,United States,Common Stock,106900000.0,1440000.0,223010000.0,MicroCap,VeryLowRevenue,LightAsset,North_America,0.006457109546657101,0.4793507017622528,154.86805555555554,LowTurnover,LowValue,CapHeavy
MTWO US Equity,M2i Global Inc,United States,Common Stock,106880000.0,,130970.0,MicroCap,UnknownRevenue,MicroAsset,North_America,,164.1207728293401,,UnknownTurnover,HighValue,UnknownCap
WWR US Equity,Westwater Resources Inc,United States,Common Stock,105290000.0,,236630000.0,MicroCap,UnknownRevenue,LightAsset,North_America,,0.4449562608291425,,UnknownTurnover,LowValue,UnknownCap
XPL US Equity,Solitario Resources Corp,United States,Common Stock,95060000.0,,37250000.0,MicroCap,UnknownRevenue,MicroAsset,North_America,,2.5519463087248324,,UnknownTurnover,HighValue,UnknownCap
BLGO US Equity,BioLargo Inc,United States,Common Stock,94580000.0,26960000.0,17000000.0,MicroCap,LowRevenue,MicroAsset,North_America,1.5858823529411765,5.563529411764706,0.6305637982195845,HighTurnover,HighValue,CapLight
CPSH US Equity,CPS Technologies Corp,United States,Common Stock,80960000.0,32020000.000000004,30410000.0,MicroCap,LowRevenue,MicroAsset,North_America,1.0529431108188096,2.6622821440315687,0.9497189256714552,HighTurnover,HighValue,CapLight
PGDC CN Equity,Patagonia Gold Corp,United States,Common Stock,78950000.0,9780000.0,57260000.0,MicroCap,VeryLowRevenue,MicroAsset,North_America,0.17079986028641286,1.3787984631505414,5.85480572597137,LowTurnover,FairValue,CapHeavy
TPCS US Equity,TechPrecision Corp,United States,Common Stock,77580000.0,52210000.0,53720000.0,MicroCap,LowRevenue,MicroAsset,North_America,0.9718912881608339,1.4441548771407298,1.0289216625167592,HighTurnover,FairValue,BalancedCap
INHD US Equity,Inno Holdings Inc,United States,Common Stock,74040000.0,1340000.0,6010000.0,MicroCap,VeryLowRevenue,MicroAsset,North_America,0.22296173044925124,12.319467554076539,4.485074626865671,LowTurnover,HighValue,CapHeavy
AP US Equity,Ampco-Pittsburgh Corp,United States,Common Stock,71790000.0,634420000.0,858360000.0,MicroCap,MidRevenue,LightAsset,North_America,0.739107134535626,0.08363623654410737,1.3529838277481794,MidTurnover,LowValue,BalancedCap
KEWL US Equity,Keweenaw Land Association Ltd,United States,Common Stock,67960000.0,565030.0,23760000.0,MicroCap,VeryLowRevenue,MicroAsset,North_America,0.023780723905723906,2.8602693602693603,42.05086455586429,LowTurnover,HighValue,CapHeavy
AUMC US Equity,AURYN Mining Corp,United States,Common Stock,61570000.0,,,MicroCap,UnknownRevenue,UnknownAsset,North_America,,,,UnknownTurnover,UnknownValue,UnknownCap
RAIN US Equity,Rain Enhancement Technologies Holdco Inc,United States,Common Stock,60270000.0,,2060000.0,MicroCap,UnknownRevenue,MicroAsset,North_America,,29.25728155339806,,UnknownTurnover,HighValue,UnknownCap
RITE US Equity,MineralRite Corp,United States,Common Stock,57550000.0,411720.0,2500000.0,MicroCap,VeryLowRevenue,MicroAsset,North_America,0.164688,23.02,6.072087826678325,LowTurnover,HighValue,CapHeavy
DYNR US Equity,DynaResource Inc,United States,Common Stock,54240000.0,70530000.0,61300000.0,MicroCap,LowRevenue,MicroAsset,North_America,1.1505709624796085,0.8848287112561175,0.8691337019707925,HighTurnover,FairValue,CapLight
WEX CN Equity,Western Exploration Inc,United States,Common Stock,53560000.0,,15620000.0,MicroCap,UnknownRevenue,MicroAsset,North_America,,3.4289372599231753,,UnknownTurnover,HighValue,UnknownCap
TSG CN Equity,TriStar Gold Inc,United States,Common Stock,51250000.0,,46630000.0,MicroCap,UnknownRevenue,MicroAsset,North_America,,1.0990778468796911,,UnknownTurnover,FairValue,UnknownCap
ACRG US Equity,American Clean Resources Group,United States,Common Stock,42180000.0,,6300000.0,MicroCap,UnknownRevenue,MicroAsset,North_America,,6.695238095238095,,UnknownTurnover,HighValue,UnknownCap
VIVK US Equity,Vivakor Inc,United States,Common Stock,40280000.0,136210000.0,389720000.0,MicroCap,MidRevenue,LightAsset,North_America,0.3495073386020733,0.10335625577337576,2.861170251817047,MidTurnover,LowValue,BalancedCap
MRCR US Equity,Moro Corp,United States,Common Stock,32120000.0,80290000.0,,MicroCap,LowRevenue,UnknownAsset,North_America,,,,UnknownTurnover,UnknownValue,UnknownCap
GRL CN Equity,GreenLight Metals Inc,United States,Common Stock,31840000.0,,,MicroCap,UnknownRevenue,UnknownAsset,North_America,,,,UnknownTurnover,UnknownValue,UnknownCap
THMG US Equity,Thunder Mountain Gold Inc,United States,Common Stock,28980000.0,,1590000.0,MicroCap,UnknownRevenue,MicroAsset,North_America,,18.22641509433962,,UnknownTurnover,HighValue,UnknownCap
TRO CN Equity,Taranis Resources Inc,United States,Common Stock,28050000.0,,9880000.0,MicroCap,UnknownRevenue,MicroAsset,North_America,,2.8390688259109313,,UnknownTurnover,HighValue,UnknownCap
CLEV US Equity,Concrete Leveling Systems Inc,United States,Common Stock,27580000.0,9400.800000000001,28580.0,MicroCap,VeryLowRevenue,MicroAsset,North_America,0.32892932120363894,164.1207728293401,3.040166794315377,MidTurnover,HighValue,CapHeavy
BLTH US Equity,American Battery Materials Inc,United States,Common Stock,22180000.0,,,MicroCap,UnknownRevenue,UnknownAsset,North_America,,,,UnknownTurnover,UnknownValue,UnknownCap
HMMR US Equity,Hammer Fiber Optics Holdings Corp,United States,Common Stock,20950000.0,5010000.0,4650000.0,MicroCap,VeryLowRevenue,MicroAsset,North_America,1.0774193548387097,4.505376344086022,0.9281437125748503,HighTurnover,HighValue,CapLight
FSCR US Equity,Federal Screw Works,United States,Common Stock,20220000.0,70490000.0,153700000.0,MicroCap,LowRevenue,LightAsset,North_America,0.4586206896551724,0.13155497722836695,2.180451127819549,MidTurnover,LowValue,BalancedCap
QGR CN Equity,Q-Gold Resources Ltd,United States,Common Stock,19590000.0,,934880.0,MicroCap,UnknownRevenue,MicroAsset,North_America,,20.95456101317816,,UnknownTurnover,HighValue,UnknownCap
SCY CN Equity,Scandium International Mining Corp,United States,Common Stock,19490000.0,,2150000.0,MicroCap,UnknownRevenue,MicroAsset,North_America,,9.065116279069768,,UnknownTurnover,HighValue,UnknownCap
