depositID:ID,ENO:int,STATE:string,LOCATION:string,OPERATING_STATUS:string,GEOLOGIC_AGE:string,DEPOSIT_MODEL_ENVIRONMENT:string,DEPOSIT_MODEL_GROUP:string,DEPOSIT_MODEL_TYPE:string,PROVINCES:string,IGNEOUS:string,METALLOGENIC:string,SEDIMENTARY:string,TECTONIC:string,:LABEL
deposit_1141,334675,WA,"119.7147,-25.5036",mineral deposit,Proterozoic,,,,Yilgarn Craton,Warakurna Large Igneous Province,,Yerrida Basin,"West Australian Element,Yilgarn Craton",Deposit
deposit_1142,334676,WA,"120.3006,-33.6042",historic mine,Archean,,,,"Ravensthorpe Nickel Metallogenic Province, Southern Cross Province",,Ravensthorpe Nickel Metallogenic Province,,"Albany-Fraser Orogen,Central Australian Element,Northern Foreland,Yilgarn Craton",Deposit
deposit_1143,334677,QLD,"145.1841,-17.3455",mineral deposit,Paleozoic,,,,Mossman Orogen,,,,"Hodgkinson Province,Mossman Orogen,Tasman Element",Deposit
deposit_1144,334679,QLD,"149.0264,-23.3177",operating mine,,,,,Bowen Basin,,,Bowen Basin,"Anakie Province,Tasman Element,Thomson Orogen",Deposit
deposit_1145,334680,WA,"124.0143,-18.0856",mineral deposit,,,,,Canning Basin,Kalkarindji Igneous Province,,Canning Basin,North Australian Element,Deposit
deposit_1146,334683,WA,"119.7058,-24.4117",operating mine,,,,,Collier Basin,Warakurna Large Igneous Province,,"Carnegie Paleovalley,Collier Basin",West Australian Element,Deposit
deposit_1147,334685,WA,"121.8459,-33.349",mineral deposit,,,,,Eucla Basin,,,"Bremer Paleovalley,Eucla Basin","Albany-Fraser Orogen,Biranup Zone,West Australian Element",Deposit
deposit_1148,334689,WA,"121.5316,-31.0707",historic mine,Archean,,,,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1149,335923,WA,"116.4128,-28.814",historic mine,,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1150,335997,WA,"119.4255,-22.9745",mineral deposit,,,,,Pilbara Craton,Warakurna Large Igneous Province,,"Fortescue Basin,Hamersley Basin","Pilbara Craton,West Australian Element",Deposit
deposit_1151,335784,QLD,"152.4283,-27.8079",mineral deposit,Mesozoic,,,,Clarence-Moreton Basin,,,Clarence-Moreton Basin,"New England Orogen,Tasman Element,Yarrol Province",Deposit
deposit_1152,335062,TAS,"146.8113,-41.2055",mineral deposit,,,,,Delamerian Orogen,,,"Tasmania Basin,Thylacine Province","Delamerian Orogen,Tasman Element",Deposit
deposit_1153,601263,VIC,"146.1154,-38.1974",mineral deposit,,,,,Gippsland Basin,,,"Gippsland Basin,Selwyn Province","Lachlan Orogen,Melbourne-Mathinna Zone,Tasman Element",Deposit
deposit_1154,335966,QLD,"145.3177,-17.5788",mineral deposit,,,,,Mossman Orogen,,,,"Hodgkinson Province,Mossman Orogen,Tasman Element",Deposit
deposit_1155,334926,NSW,"148.4898,-35.8626",historic mine,Paleozoic,,,,"Lachlan Orogen, Lachlan Orogen, Nerrigundah",,,,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_1156,335757,QLD,"143.817,-19.172",historic mine,,Metamorphic hydrothermal,Orogenic,Mesozonal orogenic gold,"Etheridge Province, Georgetown Block",,,Etheridge Province,North Australian Element,Deposit
deposit_1157,334959,SA,"138.618,-35.4623",mineral deposit,,,,,Delamerian Orogen,,,,"Delamerian Orogen,South Australian Element",Deposit
deposit_1158,456020,QLD,"141.8178,-20.4622",mineral deposit,,,,,,,,Eromanga Basin,"Mount Isa Orogen,North Australian Element,Soldiers Cap Domain",Deposit
deposit_1159,333609,WA,"117.9208,-27.4004",operating mine,Archean,,,,"Yilgarn Craton, Big Bell Gold Metallogenic Province, Murchison Domain",,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1160,334797,WA,"115.2159,-34.1024",mineral deposit,,,,,,,,"Perth Basin,Vasse Shelf","Pinjarra Element,Pinjarra Orogen",Deposit
deposit_1161,455084,QLD,"146.8286,-24.1223",mineral deposit,,,,,,,,"Drummond Basin,Galilee Basin","Tasman Element,Thomson Orogen",Deposit
deposit_1162,335382,SA,"138.133,-30.7801",historic mine,Paleozoic,,,,Delamerian Orogen,,,,"Delamerian Orogen,Gawler Craton,Olympic Domain,South Australian Element",Deposit
deposit_1163,335225,QLD,"140.2692,-21.0806",historic mine,Proterozoic,,,,"Mount Isa Orogen, Quamby-Malbon Zone",,,,"Mitakoodi Domain,Mount Isa Orogen,North Australian Element",Deposit
deposit_1164,335965,NSW,"147.3512,-32.2287",mineral deposit,Paleozoic,,,,Lachlan Orogen,,,,"Central NSW - Omeo Province,Lachlan Orogen,Tasman Element",Deposit
deposit_1165,336171,QLD,"146.7287,-20.1291",mineral deposit,Paleozoic,,,,,,,,"Charters Towers Province,Tasman Element,Thomson Orogen",Deposit
deposit_1166,333807,WA,"119.1512,-20.2884",mineral deposit,,,,,Pilbara Craton,,,,"Pilbara Craton,West Australian Element",Deposit
deposit_1167,335520,NSW,"151.7333,-29.5468",mineral deposit,,,,,New England Orogen,,,,"New England Orogen,Tasman Element,Woolomin Province",Deposit
deposit_1168,550655,SA,"135.035,-29.3906",mineral deposit,,Magmatic hydrothermal,Skarn,Skarn iron,"Gawler Craton, Mount Woods Domain",,,Eromanga Basin,"Gawler Craton,South Australian Element",Deposit
deposit_1169,335855,QLD,"139.9732,-20.5996",historic mine,Proterozoic,,,,"Mount Isa Orogen, Kalkadoon-Leichhardt Belt",,,,"Mary Kathleen Domain,Mount Isa Orogen,North Australian Element",Deposit
deposit_1170,519272,WA,"121.6955,-28.6996",mineral deposit,,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1171,527953,NSW,"149.5091,-32.3828",mineral deposit,,,,,Lachlan Orogen,,,,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_1172,336177,QLD,"145.2238,-17.401",historic mine,,,,,Mossman Orogen,,,,"Hodgkinson Province,Mossman Orogen,Tasman Element",Deposit
deposit_1173,334526,QLD,"144.5103,-16.2633",historic mine,,,,,Mossman Orogen,,,,"Hodgkinson Province,Mossman Orogen,Tasman Element",Deposit
deposit_1174,536038,NT,"131.0649,-13.0316",mineral deposit,,,,,,,,,"North Australian Element,Pine Creek Orogen",Deposit
deposit_1175,455563,VIC,"146.7882,-36.3128",mineral deposit,,,,,Lachlan Orogen,,,,"Lachlan Orogen,Tabberabbera Zone,Tasman Element",Deposit
deposit_1176,336133,QLD,"139.5932,-21.1236",historic mine,Proterozoic,,,,"Mount Isa Orogen, Kalkadoon-Leichhardt Belt",,,,"Leichhardt River Domain,Mount Isa Orogen,North Australian Element",Deposit
deposit_1177,335691,TAS,"145.5314,-41.676",mineral deposit,Paleozoic,,,,Delamerian Orogen,,,Thylacine Province,"Delamerian Orogen,Tasman Element",Deposit
deposit_1178,336111,NSW,"148.9469,-33.8963",historic mine,Paleozoic,,,,"Lachlan Orogen, Lachlan Orogen, Hill End",,,,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_1179,335063,NT,"129.6203,-20.1556",mineral deposit,,,,,Tanami Orogen,Kalkarindji Igneous Province,,,"North Australian Element,Tanami Orogen",Deposit
deposit_1180,333825,QLD,"145.2581,-17.3522",mineral deposit,,,,,Mossman Orogen,,,,"Hodgkinson Province,Mossman Orogen,Tasman Element",Deposit
deposit_1181,334384,NSW,"151.6625,-29.4027",historic mine,,unknown,unknown,unknown,New England Orogen,,,,"New England Orogen,Tasman Element,Woolomin Province",Deposit
deposit_1182,334275,WA,"122.3353,-29.7154",historic mine,,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1183,335260,WA,"121.2038,-30.9097",historic mine,,,,,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1184,519266,WA,"121.8031,-30.909",historic mine,,,,,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1185,334721,QLD,"146.5331,-20.1254",historic mine,,,,,"Charters Towers Gold Metallogenic Province, Lolworth-Ravenswood Block",,,,"Charters Towers Province,Tasman Element,Thomson Orogen",Deposit
deposit_1186,335013,TAS,"147.6655,-41.7099",historic mine,,,,,Lachlan Orogen,,,Tasmania Basin,"Lachlan Orogen,Melbourne-Mathinna Zone,Tasman Element",Deposit
deposit_1187,636001,NSW,"147.3926,-32.7431",mineral deposit,,,,,,,,,"Central NSW - Omeo Province,Lachlan Orogen,Tasman Element",Deposit
deposit_1188,599374,VIC,"146.564,-38.2347",mineral deposit,,,,,Gippsland Basin,,,"Gippsland Basin,Selwyn Province","Lachlan Orogen,Melbourne-Mathinna Zone,Tasman Element",Deposit
deposit_1189,335349,NSW,"149.6461,-32.5063",mineral deposit,,,,,Lachlan Orogen,,,,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_1190,335305,QLD,"139.9322,-20.8686",historic mine,Proterozoic,,,,"Mount Isa Orogen, Kalkadoon-Leichhardt Belt",,,,"Mary Kathleen Domain,Mount Isa Orogen,North Australian Element",Deposit
deposit_1191,557289,WA,"118.4394,-31.1062",mineral deposit,,,,,,,,Deborah Paleovalley,"West Australian Element,Yilgarn Craton",Deposit
deposit_1192,526752,SA,"139.5513,-30.1152",mineral deposit,,,,,Curnamona Province,,,"Arrowie Basin,Lake Eyre Basin","Curnamona Province,South Australian Element",Deposit
deposit_1193,333633,QLD,"151.8915,-24.1837",mineral deposit,,Erosional,Placer,Heavy mineral sands,,,,,"Gympie Province,New England Orogen,Tasman Element",Deposit
deposit_1194,334045,NSW,"151.34,-32.8969",mineral deposit,,,,,Sydney Basin,,,Sydney Basin,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_1195,334025,QLD,"149.7163,-25.7314",mineral deposit,Mesozoic,,,,Surat Basin,,,"Bowen Basin,Surat Basin","Anakie Province,Tasman Element,Thomson Orogen",Deposit
deposit_1196,334727,NSW,"147.2098,-33.9234",historic mine,Paleozoic,Metamorphic hydrothermal,Orogenic,Mesozonal orogenic gold,"Lachlan Orogen, Lachlan Orogen, Hill End",,,,"Central NSW - Omeo Province,Lachlan Orogen,Tasman Element",Deposit
deposit_1197,335796,QLD,"145.7686,-18.6332",historic mine,,,,,Mossman Orogen,,,,"Broken River Province,Mossman Orogen,Tasman Element,Thomson Orogen",Deposit
deposit_1198,335501,QLD,"151.6041,-25.1281",mineral deposit,,,,,New England Orogen,,,,"New England Orogen,Tasman Element,Wandilla Province",Deposit
deposit_1199,334982,WA,"122.3402,-30.5066",mineral deposit,,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1200,333368,WA,"120.7906,-33.8729",mineral deposit,,,,,,,,"Bremer Paleovalley,Eucla Basin","Albany-Fraser Orogen,Central Australian Element,Yilgarn Craton",Deposit
deposit_1201,335795,QLD,"144.3542,-16.2196",mineral deposit,Paleozoic,,,,Mossman Orogen,,,,"Hodgkinson Province,Mossman Orogen,Tasman Element",Deposit
deposit_1202,335890,QLD,"144.8341,-16.1455",historic mine,,,,,Mossman Orogen,,,,"Hodgkinson Province,Mossman Orogen,Tasman Element",Deposit
deposit_1203,333796,QLD,"140.0942,-20.7596",historic mine,Proterozoic,,,,"Mount Isa Orogen, Mary Kathleen Zone",,,,"Mary Kathleen Domain,Mount Isa Orogen,North Australian Element",Deposit
deposit_1204,333531,WA,"114.9015,-29.0463",mineral deposit,,,,,Perth Basin,,,Perth Basin,"Northampton Province,Pinjarra Element,Pinjarra Orogen",Deposit
deposit_1205,468263,QLD,"138.9613,-19.5578",mineral deposit,,,,,Georgina Basin,,,Georgina Basin,"Mount Isa Orogen,Mount Oxide Domain,North Australian Element",Deposit
deposit_1206,334870,NSW,"149.6964,-33.1095",mineral deposit,,,,,Lachlan Orogen,,,,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_1207,335127,QLD,"146.2015,-20.3633",historic mine,,Volcanic basin hydrothermal,Volcanogenic massive sulfide (VMS),Bimodal felsic VMS,"Charters Towers Province, Lolworth-Ravenswood Block, Thalanga Base Metal Metallogenic Province",,,,"Charters Towers Province,Tasman Element,Thomson Orogen",Deposit
deposit_1208,335509,WA,"118.9484,-28.373",mineral deposit,,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1209,334345,WA,"119.76,-21.2216",historic mine,Archean,,,,"Pilbara Craton, Bamboo Creek Gold Metallogenic Province",,,,"Pilbara Craton,West Australian Element",Deposit
deposit_1210,333786,SA,"139.4456,-32.283",historic mine,,Metamorphic hydrothermal,Orogenic,Mesozonal orogenic gold,"Delamerian Orogen, Waukaringa",,,,"Delamerian Orogen,South Australian Element",Deposit
deposit_1211,333643,NSW,"149.9022,-34.9772",mineral deposit,,,,,Lachlan Orogen,,,,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_1212,333812,NSW,"152.501,-29.1952",mineral deposit,,,,,New England Orogen,,,,"Coffs Harbour Province,New England Orogen,Tasman Element",Deposit
deposit_1213,557972,WA,"120.3555,-26.8506",mineral deposit,,,,,,,Mount Keith Nickel Metallogenic Province,Carey Paleovalley,"West Australian Element,Yilgarn Craton",Deposit
deposit_1214,335160,WA,"122.395,-28.1542",mineral deposit,,unknown,unknown,unknown,Yilgarn Craton,,Windarra Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1215,335655,QLD,"143.2967,-12.7127",mineral deposit,Proterozoic,Basin chemical,Iron formation,Oolitic iron formation,"Coen Block, Iron Range Province",,,,"Iron Range Province,North Australian Element,Thomson Orogen",Deposit
deposit_1216,336252,NSW,"151.9427,-30.3897",mineral deposit,,,,,New England Orogen,,,,"New England Orogen,Tasman Element,Woolomin Province",Deposit
deposit_1217,335711,TAS,"148.2901,-41.7451",mineral deposit,,,,,,,,,"Lachlan Orogen,Melbourne-Mathinna Zone,Tasman Element",Deposit
deposit_1218,334768,WA,"118.077,-27.1103",historic mine,Archean,,,,Yilgarn Craton,Warakurna Large Igneous Province,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1219,333939,WA,"122.502,-28.623",historic mine,Archean,,,,Yilgarn Craton,,Windarra Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1220,335159,NSW,"150.6016,-30.2908",historic mine,,,,,New England Orogen,,,,"Gamilaroi Terrane,New England Orogen,Tasman Element",Deposit
deposit_1221,455567,NSW,"151.5917,-30.9662",historic mine,,,,,New England Orogen,,,,"New England Orogen,Tasman Element,Woolomin Province",Deposit
deposit_1222,334524,QLD,"141.0445,-21.3317",mineral deposit,Proterozoic,,,,Mount Isa Orogen,,,"Eromanga Basin,Karumba Basin","Mount Isa Orogen,North Australian Element,Soldiers Cap Domain",Deposit
deposit_1223,335147,QLD,"139.9962,-21.0586",historic mine,Proterozoic,,,,"Mount Isa Orogen, Quamby-Malbon Zone",,,,"Mitakoodi Domain,Mount Isa Orogen,North Australian Element",Deposit
deposit_1224,334459,NT,"133.92,-23.9171",mineral deposit,,Infiltrational,Uranium,Sandstone uranium,Amadeus Basin,Warakurna Large Igneous Province,,Amadeus Basin,"Arunta Orogen,Central Australian Element,Warumpi Province",Deposit
deposit_1225,335363,NSW,"151.678,-32.0418",mineral deposit,,,,,,,,,"Eastern Province,Lachlan Orogen,New England Orogen,Tamworth Province,Tasman Element",Deposit
deposit_1226,519416,WA,"121.6826,-28.6815",historic mine,,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1227,533827,WA,"121.4222,-29.3776",mineral deposit,,,,,Yilgarn Craton,,Mount Keith Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1228,334584,QLD,"152.5649,-25.3119",historic mine,,,,,Maryborough Basin,,,Maryborough Basin,Tasman Element,Deposit
deposit_1229,335740,NSW,"147.4516,-32.7955",historic mine,Cenozoic,Magmatic,Ultramafic and (or) mafic-layered intrusion,U-M layered intrusion nickel-copper-PGE,"Lachlan Orogen, Lachlan Orogen, Girilambone Zone",,,,"Central NSW - Omeo Province,Lachlan Orogen,Tasman Element",Deposit
deposit_1230,335146,QLD,"140.1712,-20.4296",historic mine,Proterozoic,,,,"Mount Isa Orogen, Mary Kathleen Zone",,,,"Mary Kathleen Domain,Mount Isa Orogen,North Australian Element",Deposit
deposit_1231,333716,QLD,"142.2526,-18.2174",historic mine,,,,,"Croydon Gold Metallogenic Province, Croydon Province, Georgetown Block",Croydon Province,,,North Australian Element,Deposit
deposit_1232,333710,QLD,"139.9432,-20.9136",historic mine,Proterozoic,,,,"Mount Isa Orogen, Kalkadoon-Leichhardt Belt",,,,"Mary Kathleen Domain,Mount Isa Orogen,North Australian Element",Deposit
deposit_1233,334746,QLD,"140.2872,-20.9936",historic mine,Proterozoic,,,,"Mount Isa Orogen, Quamby-Malbon Zone",,,,"Mitakoodi Domain,Mount Isa Orogen,North Australian Element",Deposit
deposit_1234,336206,QLD,"145.2119,-16.9702",historic mine,Paleozoic,Metamorphic hydrothermal,Orogenic,Epizonal orogenic antimony ± gold,"Mossman Orogen, Hodgkinson Province",,,,"Hodgkinson Province,Mossman Orogen,Tasman Element",Deposit
deposit_1235,334477,QLD,"144.4128,-16.2037",historic mine,,,,,Hodgkinson Province,,,,"Hodgkinson Province,Mossman Orogen,Tasman Element",Deposit
deposit_1236,335359,WA,"115.044,-33.5457",mineral deposit,,Erosional,Placer,Heavy mineral sands,,,,,"Leeuwin Province,Pinjarra Element,Pinjarra Orogen",Deposit
deposit_1237,335324,WA,"121.6833,-31.1878",historic mine,Archean,Magmatic,Komatiite,Komatiite nickel-copper-PGE,"Yilgarn Craton, Eastern Goldfields Province, Kambalda Nickel Metallogenic Province",,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1238,335803,QLD,"152.7843,-27.5619",mineral deposit,Mesozoic,,,,Ipswich Basin,,,,"New England Orogen,Tasman Element,Wandilla Province",Deposit
deposit_1239,568958,WA,"115.5993,-29.0531",mineral deposit,,,,,Perth Basin,,,Perth Basin,"Pinjarra Element,Pinjarra Orogen",Deposit
deposit_1240,335600,SA,"138.868,-34.6956",mineral deposit,,,,,Delamerian Orogen,,,,"Delamerian Orogen,South Australian Element",Deposit
deposit_1241,335779,QLD,"144.8709,-17.4021",historic mine,,Magmatic hydrothermal,Vein,Vein tin polymetallic,Hodgkinson Province,,,,"Hodgkinson Province,Mossman Orogen,Tasman Element",Deposit
deposit_1242,922674,Queensland,"144.992,-17.6727",mineral deposit,,,,,,,,,"Hodgkinson Province,Mossman Orogen,Tasman Element",Deposit
deposit_1243,334538,WA,"115.0212,-33.6657",mineral deposit,,,,,,,,,"Leeuwin Province,Pinjarra Element,Pinjarra Orogen",Deposit
deposit_1244,334146,WA,"116.9517,-29.1073",mineral deposit,,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1245,334948,QLD,"145.2138,-17.294",historic mine,,,,,Hodgkinson Province,,,,"Hodgkinson Province,Mossman Orogen,Tasman Element",Deposit
deposit_1246,334479,VIC,"147.7087,-35.9513",mineral deposit,Paleozoic,Magmatic,Pegmatite,LCT pegmatite,"Lachlan Orogen, Lachlan Orogen",,,,"Central NSW - Omeo Province,Lachlan Orogen,Tasman Element",Deposit
deposit_1247,334865,WA,"120.577,-27.4255",mineral deposit,,Magmatic,Komatiite,Komatiite nickel-copper-PGE,Yilgarn Craton,,Mount Keith Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1248,335689,WA,"119.4214,-21.4994",mineral deposit,,,,,Pilbara Craton,Warakurna Large Igneous Province,,,"Pilbara Craton,West Australian Element",Deposit
deposit_1249,335952,NT,"134.0588,-19.5535",historic mine,Paleoproterozoic,Regional metasomatic,Metasomatic iron,Iron oxide gold,"Tennant Creek Block, Warramunga Province, Warrego Metallogenic Province",Kalkarindji Igneous Province,,Warramunga Province,North Australian Element,Deposit
deposit_1250,333314,QLD,"140.0062,-20.8786",historic mine,Proterozoic,,,,"Mount Isa Orogen, Mary Kathleen Zone",,,,"Mary Kathleen Domain,Mount Isa Orogen,North Australian Element",Deposit
deposit_1251,334583,WA,"120.4742,-21.2368",mineral deposit,,Magmatic hydrothermal,Vein,Vein fluorite,Fortescue Basin,,,Fortescue Basin,"Pilbara Craton,West Australian Element",Deposit
deposit_1252,335056,NSW,"151.6317,-33.1397",closed,,,,,Sydney Basin,,,Sydney Basin,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_1253,335401,QLD,"145.4001,-17.3799",historic mine,,,,,Hodgkinson Province,,,,"Hodgkinson Province,Mossman Orogen,Tasman Element",Deposit
