companyNameID:ID,text:string
compname_709,Abitibi Royalties Inc
compname_710,Able Fasteners Australia Fasteners
compname_711,Ablite
compname_712,Abm Resources Nl
compname_713,Abolcon Steel Co PTY Ltd
compname_714,Abon Engineering Pty. Ltd.
compname_715,Aboomala Pty. Ltd.
compname_716,Aboriginal United Services
compname_717,Above All Trophies
compname_718,Abra Mining & Industrial Corp
compname_719,Abra Mining Limited
compname_720,Abra Mining Pty Limited
compname_721,Abra Mining Pty Ltd
compname_722,AbraSilver Resource Corp
compname_723,Abrasiguard
compname_724,Abrasion Resistant Materials Pty Ltd
compname_725,Abrasive Blasting Painting
compname_726,Abrasive Blasting Solutions
compname_727,Abrasive Grit Co
compname_728,Abs Intertrading Srl
compname_729,Abs Srl
compname_730,Absolut Resources Corp
compname_731,Absolute Canvas Trim
compname_732,Absolute Fasteners
compname_733,Absolute Geotechnics Pty Ltd
compname_734,Absolute Metal Fabrications
compname_735,Abterra Ltd
compname_736,Abtrov PTY Ltd
compname_737,Abx Group Limited
compname_738,Abyss Welding
compname_739,Abyssinian Gold Ltd
compname_740,Acacia Coal Limited
compname_741,Acacia Resources Limited
compname_742,Acacia Resources Ltd
compname_743,Academy Tarps
compname_744,Acadian Mining Corp
compname_745,Acalin SA
compname_746,Acapulco Mining N.L.
compname_747,Acapulco Mining Pty Ltd
compname_748,Accel Group Holdings Ltd
compname_749,Accelerate Resources Limited
compname_750,Accelerate Resources Ltd
compname_751,Accelerate Resources Pty Ltd
compname_752,Accelerated Group
compname_753,Accelerated Mining Pty Ltd
compname_754,Accent Powder
compname_755,Accent Resources Ltd
compname_756,Accent Resources NL
compname_757,Access Asia Mining Ltd
compname_758,Access Australia Minerals Ltd
compname_759,Access Engineering PLC
compname_760,Access Environmental Systems
compname_761,Access Hire Kalgoorlie
compname_762,Access Steels Pty Ltd
compname_763,Access Training
compname_764,Access Training Services
compname_765,Accessories and Sa
compname_766,Acciai Brianza Srl
compname_767,Acciai Speciali Zorzetto Srl
compname_768,Acciai Vender SpA
compname_769,Acciaieria Arvedi SpA
compname_770,Acciaieria Di Rubiera SpA
compname_771,Acciaieria Valsugana SpA
compname_772,Acciaierie Bertoli Safau SpA
compname_773,Acciaierie Di Sicilia SpA
compname_774,Acciaierie Venete SpA
compname_775,Acciaierie di Calvisano SpA
compname_776,Acciaitubi SpA
compname_777,Acciona SA
compname_778,Acclaim Exploration Nl
compname_779,Acclaim Industries Ltd
compname_780,Accord Synergy Ltd
compname_781,Accredited Solutions Inc
compname_782,Accurate Profile Pipe Fabrication
compname_783,Acdc Metals Head Co Ltd
compname_784,Ace Drilling PTY LTD
compname_785,Ace Engineering Inc
compname_786,Ace Garage Door Repairs
compname_787,Ace Iron Masters
compname_788,Ace Metal Treatment Services
compname_789,Ace Pipe Locating
compname_790,Ace Reinforcements
compname_791,Ace Wire Works
compname_792,Ace Wireless & Trading Inc
compname_793,Ace/Avant Concrete Construction Co Inc
compname_794,Acea Costruzioni SpA
compname_795,Acebell Holdings Pty Ltd
compname_796,Aceralia SA
compname_797,Acergy Australia Pty Ltd
compname_798,Aceria de Alava SA
compname_799,Acerinox France SAS
compname_800,Acerinox Italia Srl
compname_801,Acerinox SA
compname_802,Acerinox UK Ltd
compname_803,Acerol Comercio e Industria de Acos Inoxidaveis Unipessoal Lda
compname_804,Aceros Chapa Industrial SL
compname_805,Aceros Grinon SL
compname_806,Aceros Inoxidables Olarra SA
compname_807,Aceros Urola SL
compname_808,Aceros Urs SA
compname_809,Aceros para la Construccion SA
compname_810,Acers Banyoles SL
compname_811,Acertec Construction Products Ltd
compname_812,Acertec Engineering Ltd
compname_813,Acertim Resources Ltd
compname_814,Acertim Resources Pty Ltd
compname_815,Ach Minerals Pty Ltd
compname_816,Ach Nickel Pty Ltd
compname_817,Aci Progei SpA Programmazione E Gestione Impianti Ed Immobili
compname_818,Acidtek
compname_819,Acier Leroux Inc
compname_820,Acierie Et Fonderie De La Haute Sambre
compname_821,Acieries de Ploermel Industrie
compname_822,Acieries et Laminoirs de Rives SAS
compname_823,Aciers Grosjean SA
compname_824,Acimetal SL
compname_825,Ackearth Pty Limited
compname_826,Ackermans & van Haaren NV
compname_827,Ackland Stainless Steel
compname_828,Aclan Srl
compname_829,Aclara Resources Inc
compname_830,Acm Gold Pty Limited
compname_831,Acm Mines Pty Ltd
compname_832,Acme Foundry Inc
compname_833,Acme Platemaking Services
compname_834,Acn 053 160 302 Pty Ltd
compname_835,Acn 154 520 199 Pty Ltd
compname_836,Acnco Resources Pty Ltd
compname_837,Aco Cearense Industrial Ltda
compname_838,Acofer Prodotti Siderurgici SpA
compname_839,Acoje Mining Co
compname_840,Acometis Production SASU
compname_841,Acomonta-Sociedade de Armaduras SA
compname_842,Acorn Global Recruitment Pty Ltd
compname_843,Acos Boixareu Lda
compname_844,Acos Villares SA
compname_845,Acosta Tractors Inc
compname_846,Acoustic Extrusion NV
compname_847,Acqua Drill Resources
compname_848,Acquapower SpA
compname_849,Acque Ingegneria Srl
compname_850,Acquisitor Ltd
compname_851,Acrow Formwork And Construction Services Limited
compname_852,Acrow Industrial Services Group Pty Ltd
compname_853,Acrow Limited
compname_854,Acrow Ltd
compname_855,Acter Group Corp Ltd
compname_856,Acter Technology Integration Group Co Ltd
compname_857,Action Construction Equipment Ltd
compname_858,Action Industrial Catering AIC
compname_859,Action Metal (Qld) Pty Ltd
compname_860,Action Metal Recyclers (Qld) Pty Ltd
compname_861,Action Metal Recyclers Pty Ltd
compname_862,Action Metal Recyclers Pty. Ltd.
compname_863,Action Powder Coaters
compname_864,ActivEX Limited
compname_865,ActivEX Ltd
compname_866,Active Construction Inc
compname_867,Active Infrastructures Ltd
compname_868,Active Metal Fabrication
compname_869,Acuity Resources
compname_870,AdAl Group Inc
compname_871,AdAl Guilform Ltd
compname_872,Ada Costa Cabral SA
compname_873,Adaman Resources
compname_874,Adaman Resources Pty Ltd
compname_875,Adamant DRI Processing and Minerals Group
compname_876,Adamant Holdings Inc
compname_877,Adamas One Corp
compname_878,Adamello Steel SpA
compname_879,Adamera Minerals Corp
compname_880,Adams & Smith Inc
compname_881,Adamus Resources Limited
compname_882,Adamus Resources Ltd
compname_883,Adamus Resources Pty Limited
compname_884,Adanac Molybdenum Corp
compname_885,Adani Australia
compname_886,Adani Enterprises Limited
compname_887,Adani Enterprises Ltd
compname_888,Adani Mining Pty Ltd
compname_889,Adapti Inc
compname_890,Adaro Andalan Indonesia PT
compname_891,Adaro Indonesia PT
compname_892,Adasa Sistemas SA
compname_893,Adastra Minerals Inc
compname_894,Adavale Oil N.L.
compname_895,Adavale Resources Limited
compname_896,Adavale Resources Ltd
compname_897,Adbri Pty Limited
compname_898,Add Consulting AS
compname_899,Add New Energy Investment Holdings Group Ltd
compname_900,Addamiano Costruzioni Srl
compname_901,Addcar Mining Solutions Pty Ltd
compname_902,Adelaide Balustrade Fencing
compname_903,Adelaide Brighton Cement Holdings Ltd.
compname_904,Adelaide Brighton Cement Limited
compname_905,Adelaide Brighton Ltd.
compname_906,Adelaide Cement Holdings Limited
compname_907,Adelaide City Door Company
compname_908,Adelaide Copper Scraps
compname_909,Adelaide Fabrication Services
compname_910,Adelaide Industrial Sands
compname_911,Adelaide Petroleum N.L.
compname_912,Adelaide Powder Coating Sandblasting Services
compname_913,Adelaide Resources Limited
compname_914,Adelaide Resources N.L.
compname_915,Adelaide River Resources Limited
compname_916,Adelaide Roller Door Repairs and Replacement
compname_917,Adelaide Sandblasting and Powder Coating
compname_918,Adelaide Steel Fabrications Pty
compname_919,Adelayde Exploration Inc
compname_920,Adelino Duarte Da Mota SA
compname_921,Adelong Capital Limited
compname_922,Adelong Consolidated Gold Mines Ltd
compname_923,Adelong Consolidated Gold Mines Nl
compname_924,Adelong Gold Limited
compname_925,Adelong Gold Ltd
compname_926,Adelong Gold Nl
compname_927,Adelphi Metals Inc
compname_928,Adeo Societa Consortile A Responsabilita Limitata
compname_929,Adex Holdings Limited
compname_930,Adex Mining Inc
compname_931,Adey Steel Ltd
compname_932,Adform Engraving Signs
compname_933,Adhbhut Infrastructure Ltd
compname_934,Adhi Kartiko Pratama PT
compname_935,Adhunik Metaliks Ltd
compname_936,Adiam NV
compname_937,Adicar NV
compname_938,Adico Srl
compname_939,Adishakti Loha And Ispat Ltd
compname_940,Aditya Birla Minerals
compname_941,Aditya Birla Minerals Limited
compname_942,Aditya Birla Minerals Ltd
compname_943,Aditya Forge Ltd
compname_944,Aditya Ispat Ltd
compname_945,Aditya Ultra Steel Ltd
compname_946,Adjusta Threadsure Rebar Connection Systems
compname_947,Adl Mining Pty Limited
compname_948,Admax Processing
compname_949,Admeb Bucuresti
compname_950,Admet SA Galati
compname_951,Admin Weapon
compname_952,Admiral Gold Limited
compname_953,Admiral Gold Pty Ltd
compname_954,Admiralty Resources NL
compname_955,Adonis Minerals Corp
compname_956,Ador Welding Ltd
compname_957,Adoram Steel Us
compname_958,Adriacoke SpA
compname_959,Adriacoop AD Beograd
compname_960,Adriatic Metals Limited
compname_961,Adriatic Metals PLC
compname_962,Adriatica Rottami Srl
compname_963,Adroit Process Equipment Pty Ltd
compname_964,Adultshop.Com Limited
compname_965,Aduunchuluun JSC
compname_966,Advachem SA
compname_967,Advait Energy Transitions Ltd
compname_968,Advaita Power Resources Pty Ltd
compname_969,Advamar Pty. Ltd.
compname_970,Advance Abrasive Blasting and Powder Coating
compname_971,Advance Lithium Corp
compname_972,Advance Metals Limited
compname_973,Advance Metals Ltd
compname_974,Advance Qld Resources & Mining Pty. Ltd.
compname_975,Advance Queensland Resources & Mining Pty. Ltd.
compname_976,Advance Sand Blasting
compname_977,Advance Sprayers
compname_978,Advance Stainless Steel
compname_979,AdvanceTC Limited
compname_980,Advancecon Holdings Bhd
compname_981,Advanced Anodising Electroplating AAEP Pty Ltd
compname_982,Advanced Engine Components Limited
compname_983,Advanced Engineering Group AEG
compname_984,Advanced Explorations Inc
compname_985,Advanced Fleet Signs Pty Ltd
compname_986,Advanced Fuel Tanks Australia
compname_987,Advanced Geoservices Corp
compname_988,Advanced Gold Exploration Inc
compname_989,Advanced Holdings Ltd
compname_990,Advanced Industrial Manufacturing
compname_991,Advanced Infrared Resources Australia
compname_992,Advanced Initiating Systems Pty Ltd
compname_993,Advanced Laser Signs Pty
compname_994,Advanced Logistics Technology Engineering Center SpA
compname_995,Advanced Magnesium Limited
compname_996,Advanced Magnesium Technologies Pty Ltd
compname_997,Advanced Mineral Technologies Inc
compname_998,Advanced Photonics Australia
compname_999,Advanced Poly Fusion Pty Ltd
compname_1000,Advanced Powder
compname_1001,Advanced Powder Coating Sand Blasting Moorebank
compname_1002,Advanced Solutions Group
compname_1003,Advanced Steel Fabrications
compname_1004,Advanced Technology & Materials Co Ltd
compname_1005,Advanex Inc
compname_1006,Advansia AS
compname_1007,Advantage Lithium Corp
compname_1008,Advante Ltd
compname_1009,Advantego Corp
compname_1010,Advent Asia Pacific Pty Ltd
compname_1011,Adventure Gold Inc
compname_1012,Adventus Mining Corp
compname_1013,Advices for Technical Systems NV
compname_1014,Adyton Resources Corp
compname_1015,Ae Projects Pty Ltd
compname_1016,Aecom Merger Corp
compname_1017,Aecon Group Inc
compname_1018,Aedge Group Ltd
compname_1019,Aedificat Synergy Srl
compname_1020,Aegean Metals Group Inc
compname_1021,Aegek SA
compname_1022,Aenza SAA
compname_1023,Aeon Metals Limited
compname_1024,Aeon Metals Ltd
compname_1025,Aepo SA
compname_1026,Aeramentum Resources Limited
compname_1027,Aeramentum Resources Ltd
compname_1028,Aeramentum Resources Pty Ltd
compname_1029,Aeris Resources Limited
compname_1030,Aeris Resources Ltd
compname_1031,Aerison Group Ltd
compname_1032,Aero Energy Ltd
compname_1033,Aeroflex Enterprises Ltd
compname_1034,Aeroflex Industries Ltd
compname_1035,Aerolite Quarries
compname_1036,Aerospace Engineering Spectrum AES Ltd
compname_1037,Aerpace Industries Ltd
compname_1038,Aertecnica SpA
compname_1039,Aertssen Lifting SA
compname_1040,Aeso Holding Ltd
compname_1041,Aestar Investment (International) Limited
compname_1042,Aeteo Construction
compname_1043,Aethon Minerals Corp
compname_1044,Afarak Group SE
compname_1045,Afcons Infrastructure Ltd
compname_1046,Aferreira De Pinho & Filhos Lda
compname_1047,Affaba & Ferrari Srl
compname_1048,Afferro Mining Inc
compname_1049,Affilips NV
compname_1050,Affinage Champagne Ardennes SA
compname_1051,Affinage De Lorraine SAS
compname_1052,Affinity Beverage Group Inc
compname_1053,Affinity Gold Corp
compname_1054,Affinity Metals Corp
compname_1055,Affinity Mining Group
compname_1056,Affitto Equipment Solutions
compname_1057,Affluent Foundation Holdings Ltd
compname_1058,Affordable Concepts Inc
compname_1059,Affordable Garage Doors and Gates
compname_1060,Affordable Openings
compname_1061,Afgem Ltd
compname_1062,Aflease Gold and Uranium Resources Ltd
compname_1063,Afminex Limited
compname_1064,Afnat Resources Ltd
compname_1065,Afranex Gold Limited
compname_1066,Afri-Can Marine Minerals Corp
compname_1067,AfriOre Ltd
compname_1068,Africa Cellular Towers Ltd
compname_1069,Africa Israel Industries Ltd
compname_1070,Africa Mining Asset
compname_1071,Africa Resources AB
compname_1072,Africa Uranium Limited
compname_1073,African Copper PLC
compname_1074,African Diamonds Ltd
compname_1075,African Eagle Resources PLC
compname_1076,African Gemstones Ltd
compname_1077,African Gold Ltd
compname_1078,African Iron Pty Ltd
compname_1079,African Minerals Ltd
compname_1080,African Mining & Petroleum Resources PLC
compname_1081,African Mining Capital 3 Pty Ltd
compname_1082,African Mining Capital Pty Ltd
compname_1083,African Mining Energy
compname_1084,African Mining Services Senegal Suarl
compname_1085,African Mutual Resources
compname_1086,African Pioneer Plc
compname_1087,African Platinum Ltd
compname_1088,African Rainbow Minerals Ltd
compname_1089,African Underground Mining Services Burkina Faso Sarl
compname_1090,African Underground Mining Services Limited
compname_1091,African Underground Mining Services Tanzania
compname_1092,AfricanCR Ltd
compname_1093,Africo Resources Ltd
compname_1094,Afrika Gold AG
compname_1095,Afrimat Ltd
compname_1096,Afro-West Mining Ltd
compname_1097,Afs Business Group Pty Ltd
compname_1098,Aft Contracting
compname_1099,Aftek Ltd
compname_1100,Aftergut N & Zonen BVBA
compname_1101,Aftermarket Asset Parts and Services Pty Ltd
compname_1102,Aftermath Silver Ltd
compname_1103,Ag Rigging and Steel
compname_1104,Agava Resources JSC
compname_1105,Agd Holdings PLC
compname_1106,Agd Operations Pty Ltd
compname_1107,Agdust Pty Ltd
compname_1108,Aggregates Ore Consulting
compname_1109,Agha Steel Industries Ltd
compname_1110,Agile Mining Services
compname_1111,Agincourt Resources Limited
compname_1112,Agincourt Resources Ltd
compname_1113,Aglime Of Australia
compname_1114,Aglomancha Empresa Constructora SA
compname_1115,Agnico Eagle Mines Ltd
compname_1116,Agri Energy Limited
compname_1117,AgriMinco Corp
compname_1118,Agribeton SpA
compname_1119,Agricola Resources PLC
compname_1120,Agricultural Equity Investments Pty Ltd
compname_1121,Agrimin Limited
compname_1122,Agrimin Ltd
compname_1123,Agrinova Holding AB
compname_1124,Agritrade Resources Ltd
compname_1125,Agro Holdings Limited
compname_1126,Agro Machinery Pty Ltd
compname_1127,Agrovojvodina-Tehnohemija trgovina AD
compname_1128,Agryl Holdings Proprietary Limited
compname_1129,Agsco Corp
compname_1130,Aguia Resources Limited
compname_1131,Aguia Resources Ltd
compname_1132,Ahern Drill and Blast Solutions
compname_1133,Ahmad Zaki Resources Bhd
compname_1134,Ahmedabad Steelcraft Ltd
compname_1135,Ahntech Inc
compname_1136,Ahrens Eastern Australia Pty Ltd
compname_1137,Ahtium PLC
compname_1138,Ai Karaauyl JSC
compname_1139,Aiabba Minerals Limited
compname_1140,Aiabba Minerals focused for gold copper in Papua New Guinea
compname_1141,Aic Mines Limited
compname_1142,Aic Resources Limited
compname_1143,Aichi Steel Corp
compname_1144,Aim Exploration Inc
compname_1145,Aim Resources Limited
compname_1146,Air Filter Dry Clean Systems WA Pty Ltd
compname_1147,Air Ride Wind Pty Ltd
compname_1148,AirGroup Australia
compname_1149,Airaudo Costruzioni Srl
compname_1150,Airblast Australia
compname_1151,Airborne Australia
compname_1152,Airboss Limited
compname_1153,Airdrill Pty Ltd
compname_1154,Airlie Beach Welding Fabrication
compname_1155,Airlube Australasia
compname_1156,Airly Coal Pty Limited
compname_1157,Airoldi Metalli SpA
compname_1158,Airtificial Intelligence Structures SA
compname_1159,Aisha Steel Mills Ltd
compname_1160,Aj welding services
compname_1161,Ajax Engineering Ltd
compname_1162,Ajilon Engineering- ATNI SA
compname_1163,Ajmera Realty & Infra India Ltd
compname_1164,Ajvassalo-Produtos Siderurgicos SA
compname_1165,Akash Infra-Projects Ltd
compname_1166,Akbakay Gold Resources JSC
compname_1167,Akd Limited
compname_1168,Akela Construction Ltd
compname_1169,Aker Engineering & Technology AS
compname_1170,Aker Process Systems SAS
compname_1171,Aker Reinertsen AS
compname_1172,Aker Solutions E&C Ltd
compname_1173,Akka Technologies
compname_1174,Aklynd Mining Pty Limited
compname_1175,Akobo Minerals AB
compname_1176,Akora Resources Limited
compname_1177,Akora Resources Ltd
compname_1178,Aksent Pty Limited
compname_1179,Aktobe Metal Structures Plant LLP
compname_1180,Aktobe Oil Equipment Plant JSC
compname_1181,Aktobe Temir VS
compname_1182,Aktor SA
compname_1183,Akwaaba Mining Ltd
compname_1184,Al Ca Fond Srl
compname_1185,Al Jazeera Steel Products Co SAOG
compname_1186,Al Masane Al Kobra Mining Co
compname_1187,Al Oroba Trading Mining and Supplying
compname_1188,Al Rawda Resources (Australia) Pty Ltd
compname_1189,Al Taiseer Group TALCO Industrial Co
compname_1190,Al Yamamah Steel Industries Co
compname_1191,Al-Nukhba for General Construction
compname_1192,AlKhorayef Water & Power Technologies Co
compname_1193,Ala 97 SpA
compname_1194,Alacer Gold Corp
compname_1195,Alacer Gold Corporation
compname_1196,Alacer Gold Pty Ltd
compname_1197,Aladdin Separation Technologies Inc
compname_1198,Aladdin Steel Inc
compname_1199,Alakasa Industrindo Tbk PT
compname_1200,Alamar Resources Ltd
compname_1201,Alamos Gold Inc
compname_1202,Alamos Gold Inc/Old
compname_1203,Alamos Minerals Ltd
compname_1204,Alamtri Minerals Indonesia Tbk PT
compname_1205,Alamtri Resources Indonesia Tbk PT
compname_1206,Alanod Ltd
compname_1207,Alara Resources Limited
compname_1208,Alara Resources Ltd
compname_1209,Alara Uranium Limited
compname_1210,Alarko Holding AS
compname_1211,Alaska Energy Metals Corp
compname_1212,Alaska Silver Corp
compname_1213,Alastri Software
compname_1214,Alba Mineral Resources PLC
compname_1215,Albanosider Srl
compname_1216,Albany Stainless Steel
compname_1217,Albany Willows Pty. Ltd.
compname_1218,Albert C Kobayashi Inc
compname_1219,Albert Johnson Pty Ltd
compname_1220,Albert Mund GmbH-Rohre Flanschen Bogen Fittings
compname_1221,Albert Sand and Metal Depot
compname_1222,Alberti Lamiere Srl
compname_1223,Alberto Sassi SpA
compname_1224,Albion Resources Ltd/Au
compname_1225,Albon metals recycling Traralgon
compname_1226,Albright Steel & Wire Co
compname_1227,Album Investment Pte Ltd
compname_1228,Album Resources Pte Ltd
compname_1229,Albury Casting Pty Ltd
compname_1230,Albury Stainless Steel
compname_1231,Alcam Gold Pty Ltd
compname_1232,Alcan Aluminio del Uruguay
compname_1233,Alcan Australia Limited
compname_1234,Alcan Delta 2004
