:START_ID,:END_ID,:TYPE,ROLE:string
deposit_0314,commodity_0137,HAS,Primary
deposit_0315,commodity_0015,HAS,Primary
deposit_0316,commodity_0015,HAS,Primary
deposit_0317,commodity_0064,HAS,Primary
deposit_0317,commodity_0067,HAS,Primary
deposit_0317,commodity_0068,HAS,Primary
deposit_0317,commodity_0082,HAS,Primary
deposit_0317,commodity_0083,HAS,Primary
deposit_0317,commodity_0113,HAS,Secondary
deposit_0317,commodity_0116,HAS,Secondary
deposit_0317,commodity_0117,HAS,Primary
deposit_0318,commodity_0010,HAS,Primary
deposit_0319,commodity_0016,HAS,Primary
deposit_0320,commodity_0026,HAS,Primary
deposit_0321,commodity_0010,HAS,Primary
deposit_0322,commodity_0010,HAS,Primary
deposit_0323,commodity_0037,HAS,Primary
deposit_0324,commodity_0007,HAS,Secondary
deposit_0324,commodity_0018,HAS,Primary
deposit_0324,commodity_0037,HAS,Secondary
deposit_0324,commodity_0040,HAS,Primary
deposit_0324,commodity_0072,HAS,Primary
deposit_0324,commodity_0073,HAS,Primary
deposit_0324,commodity_0086,HAS,Primary
deposit_0325,commodity_0010,HAS,Primary
deposit_0326,commodity_0010,HAS,Primary
deposit_0327,commodity_0001,HAS,Secondary
deposit_0327,commodity_0010,HAS,Secondary
deposit_0327,commodity_0026,HAS,Primary
deposit_0327,commodity_0093,HAS,Primary
deposit_0327,commodity_0137,HAS,Primary
deposit_0328,commodity_0018,HAS,Primary
deposit_0328,commodity_0026,HAS,Primary
deposit_0328,commodity_0086,HAS,Primary
deposit_0329,commodity_0015,HAS,Primary
deposit_0330,commodity_0010,HAS,Primary
deposit_0331,commodity_0057,HAS,Primary
deposit_0331,commodity_0066,HAS,Primary
deposit_0331,commodity_0078,HAS,Secondary
deposit_0331,commodity_0105,HAS,Primary
deposit_0331,commodity_0133,HAS,Primary
deposit_0331,commodity_0139,HAS,Primary
deposit_0332,commodity_0015,HAS,Primary
deposit_0333,commodity_0010,HAS,Primary
deposit_0334,commodity_0010,HAS,Primary
deposit_0335,commodity_0015,HAS,Primary
deposit_0336,commodity_0010,HAS,Primary
deposit_0337,commodity_0015,HAS,Primary
deposit_0338,commodity_0037,HAS,Primary
deposit_0338,commodity_0122,HAS,Primary
deposit_0338,commodity_0123,HAS,Primary
deposit_0338,commodity_0128,HAS,Primary
deposit_0338,commodity_0129,HAS,Primary
deposit_0340,commodity_0015,HAS,Primary
deposit_0341,commodity_0010,HAS,Primary
deposit_0342,commodity_0010,HAS,Primary
deposit_0343,commodity_0057,HAS,Primary
deposit_0343,commodity_0066,HAS,Primary
deposit_0343,commodity_0105,HAS,Primary
deposit_0343,commodity_0139,HAS,Primary
deposit_0344,commodity_0057,HAS,Primary
deposit_0344,commodity_0066,HAS,Secondary
deposit_0344,commodity_0105,HAS,Secondary
deposit_0344,commodity_0139,HAS,Primary
deposit_0345,commodity_0018,HAS,Primary
deposit_0345,commodity_0026,HAS,Primary
deposit_0345,commodity_0086,HAS,Primary
deposit_0346,commodity_0018,HAS,Primary
deposit_0346,commodity_0071,HAS,Secondary
deposit_0346,commodity_0086,HAS,Primary
deposit_0347,commodity_0010,HAS,Primary
deposit_0348,commodity_0015,HAS,Primary
deposit_0349,commodity_0010,HAS,Primary
deposit_0350,commodity_0015,HAS,Primary
deposit_0351,commodity_0010,HAS,Primary
deposit_0351,commodity_0026,HAS,Primary
deposit_0352,commodity_0010,HAS,Primary
deposit_0352,commodity_0026,HAS,Primary
deposit_0353,commodity_0015,HAS,Primary
deposit_0354,commodity_0015,HAS,Primary
deposit_0355,commodity_0010,HAS,Primary
deposit_0356,commodity_0026,HAS,Primary
deposit_0356,commodity_0086,HAS,Primary
deposit_0357,commodity_0018,HAS,Primary
deposit_0357,commodity_0086,HAS,Primary
deposit_0358,commodity_0010,HAS,Primary
deposit_0359,commodity_0015,HAS,Primary
deposit_0360,commodity_0010,HAS,Primary
deposit_0361,commodity_0010,HAS,Primary
deposit_0362,commodity_0010,HAS,Primary
deposit_0363,commodity_0010,HAS,Primary
deposit_0364,commodity_0018,HAS,Primary
deposit_0364,commodity_0086,HAS,Primary
deposit_0365,commodity_0001,HAS,Primary
deposit_0365,commodity_0010,HAS,Primary
deposit_0365,commodity_0018,HAS,Primary
deposit_0365,commodity_0026,HAS,Primary
deposit_0365,commodity_0037,HAS,Primary
deposit_0365,commodity_0126,HAS,Primary
deposit_0365,commodity_0137,HAS,Primary
deposit_0366,commodity_0015,HAS,Primary
deposit_0367,commodity_0037,HAS,Secondary
deposit_0367,commodity_0040,HAS,Primary
deposit_0368,commodity_0018,HAS,Primary
deposit_0368,commodity_0086,HAS,Primary
deposit_0369,commodity_0057,HAS,Primary
deposit_0369,commodity_0066,HAS,Primary
deposit_0369,commodity_0105,HAS,Primary
deposit_0369,commodity_0139,HAS,Primary
deposit_0370,commodity_0015,HAS,Primary
deposit_0371,commodity_0010,HAS,Primary
deposit_0372,commodity_0010,HAS,Primary
deposit_0373,commodity_0016,HAS,Primary
deposit_0374,commodity_0057,HAS,Primary
deposit_0374,commodity_0105,HAS,Primary
deposit_0374,commodity_0139,HAS,Primary
deposit_0375,commodity_0015,HAS,Primary
deposit_0376,commodity_0016,HAS,Primary
deposit_0377,commodity_0010,HAS,Primary
deposit_0378,commodity_0015,HAS,Primary
deposit_0379,commodity_0010,HAS,Primary
deposit_0380,commodity_0001,HAS,Primary
deposit_0380,commodity_0010,HAS,Primary
deposit_0381,commodity_0001,HAS,Primary
deposit_0381,commodity_0010,HAS,Primary
deposit_0381,commodity_0026,HAS,Primary
deposit_0382,commodity_0010,HAS,Primary
deposit_0383,commodity_0037,HAS,Secondary
deposit_0383,commodity_0040,HAS,Primary
deposit_0384,commodity_0010,HAS,Primary
deposit_0385,commodity_0010,HAS,Primary
deposit_0385,commodity_0018,HAS,Primary
deposit_0385,commodity_0023,HAS,Primary
deposit_0385,commodity_0037,HAS,Primary
deposit_0385,commodity_0086,HAS,Primary
deposit_0385,commodity_0094,HAS,Primary
deposit_0385,commodity_0095,HAS,Primary
deposit_0385,commodity_0099,HAS,Primary
deposit_0386,commodity_0010,HAS,Primary
deposit_0386,commodity_0026,HAS,Primary
deposit_0387,commodity_0010,HAS,Primary
deposit_0388,commodity_0010,HAS,Primary
deposit_0389,commodity_0015,HAS,Primary
deposit_0389,commodity_0122,HAS,Primary
deposit_0389,commodity_0139,HAS,Primary
deposit_0390,commodity_0001,HAS,Secondary
deposit_0390,commodity_0010,HAS,Secondary
deposit_0390,commodity_0026,HAS,Primary
deposit_0390,commodity_0093,HAS,Primary
deposit_0390,commodity_0137,HAS,Primary
deposit_0391,commodity_0010,HAS,Primary
deposit_0392,commodity_0010,HAS,Primary
deposit_0393,commodity_0082,HAS,Secondary
deposit_0393,commodity_0083,HAS,Primary
deposit_0393,commodity_0091,HAS,Primary
deposit_0393,commodity_0092,HAS,Primary
deposit_0393,commodity_0096,HAS,Primary
deposit_0393,commodity_0102,HAS,Secondary
deposit_0393,commodity_0103,HAS,Primary
deposit_0393,commodity_0116,HAS,Primary
deposit_0393,commodity_0117,HAS,Primary
deposit_0393,commodity_0122,HAS,Primary
deposit_0393,commodity_0123,HAS,Primary
deposit_0393,commodity_0134,HAS,Primary
deposit_0393,commodity_0135,HAS,Primary
deposit_0393,commodity_0139,HAS,Primary
deposit_0393,commodity_0140,HAS,Primary
deposit_0394,commodity_0018,HAS,Secondary
deposit_0394,commodity_0026,HAS,Secondary
deposit_0394,commodity_0086,HAS,Primary
deposit_0394,commodity_0095,HAS,Primary
deposit_0395,commodity_0001,HAS,Secondary
deposit_0395,commodity_0026,HAS,Primary
deposit_0395,commodity_0058,HAS,Primary
deposit_0395,commodity_0093,HAS,Primary
deposit_0395,commodity_0108,HAS,Primary
deposit_0395,commodity_0113,HAS,Secondary
deposit_0395,commodity_0137,HAS,Primary
deposit_0396,commodity_0001,HAS,Primary
deposit_0396,commodity_0010,HAS,Secondary
deposit_0396,commodity_0012,HAS,Primary
deposit_0396,commodity_0093,HAS,Primary
deposit_0396,commodity_0108,HAS,Secondary
deposit_0396,commodity_0137,HAS,Primary
deposit_0397,commodity_0012,HAS,Primary
deposit_0397,commodity_0113,HAS,Primary
deposit_0397,commodity_0131,HAS,Primary
deposit_0397,commodity_0132,HAS,Primary
deposit_0398,commodity_0015,HAS,Primary
deposit_0399,commodity_0010,HAS,Primary
deposit_0400,commodity_0015,HAS,Primary
deposit_0401,commodity_0001,HAS,Secondary
deposit_0401,commodity_0010,HAS,Primary
deposit_0401,commodity_0018,HAS,Primary
deposit_0401,commodity_0026,HAS,Primary
deposit_0401,commodity_0126,HAS,Secondary
deposit_0402,commodity_0026,HAS,Primary
deposit_0403,commodity_0001,HAS,Primary
deposit_0403,commodity_0010,HAS,Primary
deposit_0403,commodity_0108,HAS,Primary
deposit_0404,commodity_0010,HAS,Primary
deposit_0405,commodity_0010,HAS,Primary
deposit_0406,commodity_0001,HAS,Secondary
deposit_0406,commodity_0010,HAS,Primary
deposit_0406,commodity_0026,HAS,Primary
deposit_0407,commodity_0010,HAS,Primary
deposit_0409,commodity_0010,HAS,Primary
deposit_0410,commodity_0010,HAS,Primary
deposit_0411,commodity_0010,HAS,Primary
deposit_0412,commodity_0010,HAS,Primary
deposit_0413,commodity_0079,HAS,Secondary
deposit_0413,commodity_0126,HAS,Primary
deposit_0413,commodity_0127,HAS,Secondary
deposit_0414,commodity_0001,HAS,Primary
deposit_0414,commodity_0010,HAS,Primary
deposit_0414,commodity_0026,HAS,Primary
deposit_0414,commodity_0093,HAS,Primary
deposit_0414,commodity_0107,HAS,Primary
deposit_0414,commodity_0137,HAS,Primary
deposit_0415,commodity_0010,HAS,Primary
deposit_0416,commodity_0001,HAS,Secondary
deposit_0416,commodity_0026,HAS,Secondary
deposit_0416,commodity_0093,HAS,Primary
deposit_0416,commodity_0137,HAS,Primary
deposit_0417,commodity_0010,HAS,Primary
deposit_0418,commodity_0010,HAS,Primary
deposit_0419,commodity_0001,HAS,Primary
deposit_0419,commodity_0010,HAS,Primary
deposit_0419,commodity_0026,HAS,Secondary
deposit_0419,commodity_0093,HAS,Primary
deposit_0419,commodity_0136,HAS,Secondary
deposit_0419,commodity_0137,HAS,Primary
deposit_0420,commodity_0003,HAS,Secondary
deposit_0420,commodity_0014,HAS,Primary
deposit_0420,commodity_0111,HAS,Secondary
deposit_0421,commodity_0126,HAS,Primary
deposit_0421,commodity_0127,HAS,Secondary
deposit_0422,commodity_0003,HAS,Secondary
deposit_0422,commodity_0014,HAS,Primary
deposit_0423,commodity_0010,HAS,Primary
deposit_0423,commodity_0108,HAS,Secondary
deposit_0423,commodity_0131,HAS,Secondary
deposit_0424,commodity_0015,HAS,Primary
deposit_0425,commodity_0015,HAS,Primary
deposit_0426,commodity_0012,HAS,Primary
deposit_0426,commodity_0026,HAS,Primary
deposit_0426,commodity_0079,HAS,Primary
deposit_0426,commodity_0113,HAS,Primary
deposit_0426,commodity_0131,HAS,Secondary
deposit_0426,commodity_0132,HAS,Secondary
deposit_0427,commodity_0010,HAS,Primary
deposit_0428,commodity_0037,HAS,Primary
deposit_0428,commodity_0040,HAS,Primary
deposit_0429,commodity_0010,HAS,Primary
deposit_0430,commodity_0026,HAS,Primary
deposit_0430,commodity_0113,HAS,Primary
deposit_0430,commodity_0131,HAS,Primary
deposit_0431,commodity_0010,HAS,Primary
deposit_0432,commodity_0010,HAS,Primary
deposit_0433,commodity_0015,HAS,Primary
deposit_0434,commodity_0018,HAS,Primary
deposit_0434,commodity_0037,HAS,Primary
deposit_0434,commodity_0086,HAS,Primary
deposit_0435,commodity_0010,HAS,Primary
deposit_0436,commodity_0015,HAS,Primary
deposit_0437,commodity_0001,HAS,Secondary
deposit_0437,commodity_0010,HAS,Primary
deposit_0438,commodity_0010,HAS,Primary
deposit_0439,commodity_0071,HAS,Primary
deposit_0439,commodity_0072,HAS,Primary
deposit_0439,commodity_0073,HAS,Primary
deposit_0440,commodity_0010,HAS,Primary
deposit_0441,commodity_0015,HAS,Primary
deposit_0442,commodity_0010,HAS,Primary
deposit_0443,commodity_0018,HAS,Primary
deposit_0443,commodity_0086,HAS,Primary
deposit_0444,commodity_0010,HAS,Primary
deposit_0445,commodity_0010,HAS,Primary
deposit_0446,commodity_0010,HAS,Primary
deposit_0447,commodity_0010,HAS,Primary
deposit_0448,commodity_0010,HAS,Primary
deposit_0449,commodity_0010,HAS,Primary
deposit_0450,commodity_0010,HAS,Primary
deposit_0451,commodity_0018,HAS,Primary
deposit_0451,commodity_0086,HAS,Primary
deposit_0452,commodity_0010,HAS,Primary
deposit_0453,commodity_0010,HAS,Primary
deposit_0454,commodity_0001,HAS,Primary
deposit_0454,commodity_0026,HAS,Primary
deposit_0454,commodity_0093,HAS,Primary
deposit_0454,commodity_0137,HAS,Primary
deposit_0455,commodity_0010,HAS,Primary
deposit_0456,commodity_0015,HAS,Primary
deposit_0457,commodity_0010,HAS,Primary
deposit_0458,commodity_0010,HAS,Primary
deposit_0459,commodity_0010,HAS,Primary
deposit_0460,commodity_0001,HAS,Primary
deposit_0460,commodity_0010,HAS,Secondary
deposit_0460,commodity_0026,HAS,Primary
deposit_0460,commodity_0093,HAS,Secondary
deposit_0460,commodity_0137,HAS,Primary
deposit_0461,commodity_0018,HAS,Primary
deposit_0461,commodity_0026,HAS,Primary
deposit_0461,commodity_0086,HAS,Primary
deposit_0461,commodity_0095,HAS,Secondary
deposit_0462,commodity_0001,HAS,Primary
deposit_0462,commodity_0026,HAS,Secondary
deposit_0462,commodity_0093,HAS,Primary
deposit_0462,commodity_0137,HAS,Primary
deposit_0463,commodity_0010,HAS,Primary
deposit_0464,commodity_0010,HAS,Primary
deposit_0465,commodity_0001,HAS,Secondary
deposit_0465,commodity_0093,HAS,Primary
deposit_0465,commodity_0137,HAS,Primary
deposit_0466,commodity_0086,HAS,Primary
deposit_0467,commodity_0015,HAS,Primary
deposit_0468,commodity_0010,HAS,Primary
deposit_0469,commodity_0010,HAS,Primary
deposit_0470,commodity_0057,HAS,Primary
deposit_0470,commodity_0066,HAS,Primary
deposit_0470,commodity_0105,HAS,Primary
deposit_0470,commodity_0139,HAS,Primary
deposit_0471,commodity_0057,HAS,Primary
deposit_0471,commodity_0066,HAS,Primary
deposit_0471,commodity_0105,HAS,Primary
deposit_0471,commodity_0139,HAS,Primary
deposit_0472,commodity_0010,HAS,Primary
deposit_0472,commodity_0026,HAS,Primary
deposit_0473,commodity_0010,HAS,Primary
deposit_0474,commodity_0010,HAS,Primary
deposit_0475,commodity_0010,HAS,Primary
deposit_0476,commodity_0057,HAS,Primary
deposit_0476,commodity_0066,HAS,Secondary
deposit_0476,commodity_0105,HAS,Primary
deposit_0476,commodity_0139,HAS,Primary
deposit_0477,commodity_0057,HAS,Primary
deposit_0477,commodity_0077,HAS,Primary
deposit_0477,commodity_0078,HAS,Primary
deposit_0477,commodity_0105,HAS,Primary
deposit_0477,commodity_0139,HAS,Primary
deposit_0478,commodity_0057,HAS,Primary
deposit_0478,commodity_0105,HAS,Primary
deposit_0478,commodity_0139,HAS,Primary
deposit_0479,commodity_0057,HAS,Primary
deposit_0479,commodity_0077,HAS,Primary
deposit_0479,commodity_0078,HAS,Primary
deposit_0479,commodity_0105,HAS,Primary
deposit_0479,commodity_0139,HAS,Primary
deposit_0480,commodity_0010,HAS,Primary
deposit_0481,commodity_0001,HAS,Primary
deposit_0481,commodity_0010,HAS,Primary
deposit_0481,commodity_0026,HAS,Secondary
deposit_0481,commodity_0093,HAS,Primary
deposit_0481,commodity_0137,HAS,Primary
deposit_0482,commodity_0037,HAS,Primary
deposit_0482,commodity_0040,HAS,Primary
deposit_0483,commodity_0010,HAS,Primary
deposit_0484,commodity_0001,HAS,Secondary
deposit_0484,commodity_0093,HAS,Secondary
deposit_0484,commodity_0137,HAS,Primary
deposit_0485,commodity_0001,HAS,Primary
deposit_0485,commodity_0026,HAS,Primary
deposit_0485,commodity_0058,HAS,Primary
deposit_0485,commodity_0113,HAS,Primary
deposit_0486,commodity_0012,HAS,Primary
deposit_0486,commodity_0113,HAS,Primary
deposit_0486,commodity_0125,HAS,Primary
deposit_0486,commodity_0131,HAS,Primary
deposit_0486,commodity_0132,HAS,Primary
deposit_0487,commodity_0010,HAS,Primary
deposit_0487,commodity_0018,HAS,Primary
deposit_0487,commodity_0026,HAS,Primary
deposit_0488,commodity_0010,HAS,Secondary
deposit_0488,commodity_0018,HAS,Secondary
deposit_0488,commodity_0026,HAS,Primary
deposit_0489,commodity_0018,HAS,Primary
deposit_0489,commodity_0026,HAS,Primary
deposit_0490,commodity_0001,HAS,Primary
deposit_0490,commodity_0010,HAS,Primary
deposit_0490,commodity_0026,HAS,Primary
deposit_0490,commodity_0093,HAS,Primary
deposit_0490,commodity_0137,HAS,Primary
deposit_0491,commodity_0010,HAS,Primary
deposit_0492,commodity_0010,HAS,Primary
deposit_0493,commodity_0037,HAS,Primary
deposit_0493,commodity_0040,HAS,Primary
deposit_0494,commodity_0010,HAS,Primary
deposit_0494,commodity_0026,HAS,Primary
deposit_0495,commodity_0010,HAS,Primary
deposit_0496,commodity_0010,HAS,Primary
deposit_0497,commodity_0010,HAS,Primary
deposit_0498,commodity_0071,HAS,Primary
deposit_0498,commodity_0072,HAS,Primary
deposit_0498,commodity_0073,HAS,Primary
deposit_0499,commodity_0015,HAS,Primary
deposit_0500,commodity_0010,HAS,Primary
deposit_0501,commodity_0018,HAS,Primary
deposit_0501,commodity_0086,HAS,Primary
deposit_0502,commodity_0001,HAS,Secondary
deposit_0502,commodity_0006,HAS,Secondary
deposit_0502,commodity_0010,HAS,Primary
deposit_0502,commodity_0026,HAS,Primary
deposit_0502,commodity_0079,HAS,Primary
deposit_0503,commodity_0028,HAS,Primary
deposit_0503,commodity_0029,HAS,Primary
deposit_0503,commodity_0030,HAS,Primary
deposit_0504,commodity_0010,HAS,Primary
deposit_0505,commodity_0057,HAS,Primary
deposit_0505,commodity_0066,HAS,Primary
deposit_0505,commodity_0105,HAS,Primary
deposit_0505,commodity_0122,HAS,Primary
deposit_0505,commodity_0139,HAS,Primary
deposit_0506,commodity_0010,HAS,Primary
deposit_0507,commodity_0010,HAS,Primary
deposit_0508,commodity_0010,HAS,Primary
deposit_0509,commodity_0010,HAS,Primary
deposit_0510,commodity_0010,HAS,Primary
deposit_0511,commodity_0010,HAS,Primary
deposit_0512,commodity_0010,HAS,Primary
deposit_0513,commodity_0010,HAS,Primary
deposit_0514,commodity_0010,HAS,Primary
deposit_0515,commodity_0010,HAS,Primary
deposit_0516,commodity_0043,HAS,Primary
deposit_0516,commodity_0050,HAS,Primary
deposit_0516,commodity_0051,HAS,Primary
deposit_0516,commodity_0082,HAS,Primary
deposit_0516,commodity_0083,HAS,Primary
deposit_0516,commodity_0102,HAS,Primary
deposit_0516,commodity_0103,HAS,Primary
deposit_0516,commodity_0116,HAS,Primary
deposit_0516,commodity_0117,HAS,Primary
deposit_0516,commodity_0126,HAS,Primary
deposit_0516,commodity_0134,HAS,Primary
deposit_0516,commodity_0135,HAS,Primary
deposit_0516,commodity_0138,HAS,Primary
deposit_0516,commodity_0139,HAS,Secondary
deposit_0516,commodity_0140,HAS,Secondary
deposit_0517,commodity_0010,HAS,Primary
deposit_0518,commodity_0126,HAS,Primary
deposit_0518,commodity_0127,HAS,Primary
deposit_0519,commodity_0010,HAS,Primary
deposit_0520,commodity_0126,HAS,Primary
deposit_0520,commodity_0127,HAS,Secondary
deposit_0521,commodity_0026,HAS,Primary
deposit_0521,commodity_0113,HAS,Primary
deposit_0522,commodity_0010,HAS,Primary
deposit_0522,commodity_0026,HAS,Primary
deposit_0523,commodity_0018,HAS,Secondary
deposit_0523,commodity_0026,HAS,Secondary
deposit_0523,commodity_0086,HAS,Primary
deposit_0524,commodity_0012,HAS,Primary
deposit_0524,commodity_0079,HAS,Primary
deposit_0524,commodity_0081,HAS,Primary
deposit_0524,commodity_0131,HAS,Secondary
deposit_0524,commodity_0132,HAS,Secondary
deposit_0525,commodity_0010,HAS,Primary
deposit_0526,commodity_0037,HAS,Secondary
deposit_0526,commodity_0040,HAS,Primary
deposit_0527,commodity_0010,HAS,Primary
deposit_0528,commodity_0003,HAS,Primary
deposit_0528,commodity_0014,HAS,Primary
deposit_0529,commodity_0001,HAS,Primary
deposit_0529,commodity_0026,HAS,Primary
